fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,localization_sec,beamforming_sec,whisper_sec,total_sec,localization_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
126,mic_fileid_126_doa119_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.091875,119,110,3,"110,350,190",0,9.0,hark_fileid_126_spk1_hark_music_doa110_gt119.wav,text_fileid_126_doa119_spk1.txt,0.28205128205128205,11,39,3.3993757092896533,1.3846194472784803,-2.014756262011173,2.548741784322347,-3.525444314681761,-6.074186099004108,,,,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,"Well, the widow said she reckoned this was up to be let out as well as in for half price, and so she laid down two beds, allowing her to wander in a few minutes by her conversation with her buddy.",0.03793780699925264,0.376585875001183,0.7279556249995949,1.1424793070000305,0.002513790168501438,0.02495288855766318,0.048234936016869664,0.07570161474303429,1
127,mic_fileid_127_doa151_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.947,231,250,3,"195,95,250",2,19.0,hark_fileid_127_spk1_hark_music_doa250_gt231.wav,text_fileid_127_doa231_spk1.txt,0.37777777777777777,17,45,4.074333017098745,-0.2881543998735398,-4.362487416972285,3.0466325017999103,-6.997329567126012,-10.043962068925921,,,,AND CRAWLING ONWARDS HE PEEPED OVER THE CLIFF AND SAW WILD MAN PICKING HIS BIRDS HE CRAWLED A LITTLE NEARER AND THEN HURLED DOWN A GREAT STONE AND KILLED HIM YORK DECLARED FOR A LONG TIME AFTERWARDS STORMS RAGED AND MUCH RAIN AND SNOW FELL,"When the small longers, who speak to the depictions, and saw the wild men, who despise the birds, called a little nearer, and then hurled down a great stone, and killed him. York declared for a long time, after whose storms raged, and much rain and snow fell.",0.0532698339993658,0.43880124000133947,1.3110498729984101,1.8031209469991154,0.0031433194075273386,0.025892561515391484,0.07736176745137252,0.10639764837429135,1
128,mic_fileid_128_doa219_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,12.895,300,280,3,"345,280,190",1,20.0,hark_fileid_128_spk1_hark_music_doa280_gt300.wav,text_fileid_128_doa300_spk1.txt,0.6666666666666666,18,27,7.514238744395203,0.3140279602700964,-7.200210784125106,7.207603321622303,-7.613250371636986,-14.820853693259288,,,,AND HER ASTONISHMENT WAS CONSEQUENTLY SO GREAT AS TO OVERCOME AT FIRST THE BOUNDS OF DECORUM AND SHE COULD NOT HELP CRYING OUT ENGAGED TO MISTER COLLINS,And her astonishment was going to be so great as to overgo it first to balance the decline. And she could not have any idea how to get it. Engaged in Mr. Collins!,0.014952314999391092,0.34338228200067533,0.8208552610012703,1.1791898580013367,0.0011595436215115233,0.026629102908156288,0.06365686397838467,0.09144551050805248,1
129,mic_fileid_129_doa36_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.374125,141,155,3,"155,100,260",0,14.0,hark_fileid_129_spk1_hark_music_doa155_gt141.wav,text_fileid_129_doa141_spk1.txt,0.3055555555555556,11,36,4.984875861140386,-0.8572567550954755,-5.842132616235862,5.874128947661255,-10.63550721755633,-16.509636165217586,,,,THE LIKE INCREASE OF THE BILLS WAS OBSERVED IN THE PARISHES OF SAINT BRIDE'S ADJOINING ON ONE SIDE OF HOLBORN PARISH AND IN THE PARISH OF SAINT JAMES CLERKENWELL ADJOINING ON THE OTHER SIDE OF HOLBORN,"The light increase of the bills was observed in parishes of St. Bradford, adjoining on one side of Holber and Parish, and in the parish of St. James. Click who else? Adjoining on the other side of Holber.",0.0505686649994459,0.4160793789997115,0.997653178001201,1.4643012220003584,0.0030883277732059516,0.0254107855534089,0.06092864064499331,0.08942775397160815,1
130,mic_fileid_130_doa67_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.855375,67,80,3,"80,155,5",0,13.0,hark_fileid_130_spk1_hark_music_doa80_gt67.wav,text_fileid_130_doa67_spk1.txt,0.0,0,44,4.812072074023783,0.08292256269478032,-4.729149511329003,4.4647475672363655,-6.785314511263973,-11.250062078500338,,,,AND FELT HIS LOSS DEEPLY IT WAS HER OUTSPOKEN AFFECTION THAT PROVOKED A QUARREL BETWEEN HER AND JULIUS AND WHICH LED TO THE BREAKING OF THEIR ENGAGEMENT LUCY HAD A HIGH TEMPER WHICH HAD BEEN KEPT IN SUBJECTION DURING THE LIFE OF SIR SIMON,"and felt his loss deeply. It was her outspoken affection that provoked a quarrel between her and Julius, and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon.",0.04243843499716604,0.42034650899950066,0.822517519001849,1.2853024629985157,0.0025177983282582586,0.02493842522041193,0.04879852978660214,0.07625475333527233,1
131,mic_fileid_131_doa55_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.103125,204,260,3,"80,260,200",1,56.0,hark_fileid_131_spk1_hark_music_doa260_gt204.wav,text_fileid_131_doa204_spk1.txt,0.4722222222222222,17,36,5.929234216969386,1.1109735568260037,-4.818260660143382,5.505895307585536,-5.351619740880254,-10.85751504846579,,,,BUT AN ENCHANTED PRINCE WHO HAS BEEN DOOMED TO SPEND HIS YOUTH IN MISERY IF YOU ONLY LIKED PRINCESS YOU COULD SAVE ME BUT YOU WOULD HAVE TO SAY GOOD BYE TO ALL YOUR OWN PEOPLE,"But an enchanted prince, and the gift that has been doomed to spend his youth in misery, there to laugh, if you only liked a princess, you could say howls, but you would have to say goodbye to all the other people of Johnny's descent.",0.04027408000183641,0.6032982979995722,0.8395924269971147,1.4831648049985233,0.0023547790244084874,0.03527415592177291,0.049090001213059876,0.08671893615924127,1
132,mic_fileid_132_doa43_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.404,77,80,3,"175,80,5",1,3.0,hark_fileid_132_spk1_hark_music_doa80_gt77.wav,text_fileid_132_doa77_spk1.txt,0.4594594594594595,17,37,7.224391230798423,0.837500906145669,-6.386890324652754,6.8588462512269865,-5.50442187135477,-12.363268122581758,,,,BUT MY FATHER CRIED LORENZO FLORENCE IS FREE FLORENCE IS HAPPY FLORENCE IS A SLAVE FLORENCE IS POOR CRIED SAVONAROLA POOR IN GENIUS POOR IN MONEY AND POOR IN COURAGE POOR IN GENIUS BECAUSE AFTER YOU LORENZO,"But my father tried Lorenzo. Florence is free, Florence is happy, and will be free of yourselves. Florence is a slave, Florence is poor, price every euro. Poor eagerness, poor e-money, and poor in fur, poor eagerness because after you, Lorenzo.",0.03770938500019838,0.46965068699864787,0.9953033809979388,1.502663452996785,0.0021667079407146853,0.026985215295256715,0.05718819702355429,0.08634012025952569,1
133,mic_fileid_133_doa178_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.6435,336,340,3,"195,340,270",1,4.0,hark_fileid_133_spk1_hark_music_doa340_gt336.wav,text_fileid_133_doa336_spk1.txt,0.08333333333333333,4,48,5.759387471075421,4.3650520675740045,-1.3943354035014162,4.786105038577558,2.4956765852659375,-2.2904284533116206,,,,GLAD TO KNOW THAT SAID GRACE THERE WERE SO MANY DIFFERENT KINDS OF NOISES I COULDN'T DISTINGUISH IT THERE WAS ONE NOISE THAT STARTED THAT WAS PROMPTLY HUSHED SAID ANNE YOU HEARD IT TOO DIDN'T YOU JESSICA OH YES GIRLS I INTENDED TELLING YOU BEFORE THIS REPLIED JESSICA,"Glad to know that, said Grace. There were so many different kinds of noises I couldn't distinguish it. There was one noise that started that was promptly cautious at the end. You heard it too, didn't you, Jessica? Oh yes, girls. I intended telling you before this, replied Jessica.",0.04537359700043453,0.4632787059999828,1.042258841000148,1.5509111440005654,0.0029004760443912506,0.02961477329242067,0.06662568101768454,0.09914093035449646,1
134,mic_fileid_134_doa125_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.227125,125,100,3,"100,265,170",0,25.0,hark_fileid_134_spk1_hark_music_doa100_gt125.wav,text_fileid_134_doa125_spk1.txt,0.2391304347826087,11,46,7.152055379060977,2.3151881196986643,-4.836867259362313,6.8588039432034575,-1.1959761027792721,-8.05478004598273,,,,YES AND I TOOK A PICTURE OF THE SAUCY GIRL WHILE SHE WAS TRYING TO STOP YOURS SAID JASPER SO SHE DIDN'T DO MUCH HARM AFTER ALL OH HERE IS A SPLENDID GROUP SEE THEM STANDING BY THAT OLD TUMBLE DOWN HOUSE POLLY HE ADDED EXCITEDLY,"Yes, and I took a picture of the saucy girl while she was trying to stop the doors, so she asked her. So she didn't do much harm after all. Oh, here is a splendid room. See them standing by that old tumble-down house, Polly? He had it excitedly.",0.04673925300085102,0.4249471639996045,1.1922827980015427,1.6639692150019982,0.0028803163222598594,0.026187458591685496,0.07347467884801175,0.1025424537619571,1
135,mic_fileid_135_doa93_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.942375,258,260,3,"260,100,200",0,2.0,hark_fileid_135_spk1_hark_music_doa260_gt258.wav,text_fileid_135_doa258_spk1.txt,0.2926829268292683,12,41,3.496143215554422,1.5816945641343507,-1.9144486514200711,2.0764575053194116,-2.1574688320221056,-4.233926337341517,,,,I HAVE BROUGHT A STRANGE CREATURE WEARING THE METAL OF A THARK WHOM IT IS MY PLEASURE TO HAVE BATTLE WITH A WILD THOAT AT THE GREAT GAMES HE WILL DIE AS BAR COMAS YOUR JEDDAK SEES FIT IF AT ALL,"I have brought a strange creature wearing the metal of a tharp, feel it is my pleasure to have battle with a wild dove to the great gates. She will die as Barcobus for a good end seems fit, if at all.",0.03791879699929268,0.45560469499832834,0.8838223140010086,1.3773458059986297,0.002238103984789186,0.02689143021555882,0.0521663765558848,0.08129591075623281,1
136,mic_fileid_136_doa59_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.275375,253,255,3,"255,90,185",0,2.0,hark_fileid_136_spk1_hark_music_doa255_gt253.wav,text_fileid_136_doa253_spk1.txt,0.475,19,40,3.9529707446049804,2.5096008065480673,-1.4433699380569132,4.2055251052871325,0.43148979419190264,-3.77403531109523,,,,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"His throat expressed the gray, shading it to bright yellow, and his back and head were of a gray and a brown, with a tinderball of green. In point of cap was all that was needed to be made by the distinguished woman.",0.03784950000044773,0.4470597170002293,0.9092894839996006,1.3941987010002777,0.0021909509924066908,0.025878437776327822,0.05263500699693064,0.08070439576566515,1
137,mic_fileid_137_doa84_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.242625,173,175,3,"90,175,280",1,2.0,hark_fileid_137_spk1_hark_music_doa175_gt173.wav,text_fileid_137_doa173_spk1.txt,0.0,0,45,3.4237506768405055,0.9529471289874641,-2.4708035478530412,2.311351615459646,-4.521157896993676,-6.832509512453322,,,,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,"But a note in the margin of the circular informed them that it stood two and a half feet high, when set up in all its dignity and splendor on a proper table, three dollars extra. It was only of polished brass continued the circular.",0.04165369900147198,0.4379145069979131,0.9729259829982766,1.4524941889976617,0.0024157400048700228,0.02539720645771239,0.056425630262113606,0.08423857672469602,1
138,mic_fileid_138_doa68_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.464125,68,85,3,"175,270,85",2,17.0,hark_fileid_138_spk1_hark_music_doa85_gt68.wav,text_fileid_138_doa68_spk1.txt,0.28205128205128205,11,39,4.687858240937767,3.210112705300694,-1.477745535637073,3.7879476040128033,0.5077382375613814,-3.280209366451422,,,,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I've reduced everything, or rather, I've gone and relied myself to endure it now. But I had a means of escape that reconciled everything. That was to find refuge in the sublime and their beautiful, in dreams, of course.",0.03870009599995683,0.43309551700076554,0.8996781560017553,1.3714737690024776,0.0023505710749861792,0.026305407484501338,0.0546447598036188,0.08330073836310631,1
139,mic_fileid_139_doa109_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.479625,109,100,3,"155,100,270",1,9.0,hark_fileid_139_spk1_hark_music_doa100_gt109.wav,text_fileid_139_doa109_spk1.txt,0.3076923076923077,8,26,6.054011072562747,3.8467013512195054,-2.2073097213432415,5.256286688990258,1.5491677265256598,-3.707118962464598,,,,SHE WHO IN SIMPLE CLEARNESS OF VISION SEES BEYOND THE STARS SAID WHEN HE HAD FLOWN HE WILL BE HAPPY THERE HE EVER LOVED BEAUTIFUL THINGS,"She who in simple clearness of visions sees beyond the stars, said when he had grown, that she will be happy there. She ever loved you, dear friend.",0.04491069899813738,0.4105610990009154,0.7356162369978847,1.1910880349969375,0.0029012782285189323,0.026522677325898747,0.047521579947698005,0.07694553550211568,1
140,mic_fileid_140_doa211_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.87525,338,345,3,"345,290,75",0,7.0,hark_fileid_140_spk1_hark_music_doa345_gt338.wav,text_fileid_140_doa338_spk1.txt,1.2173913043478262,56,46,3.861110712500846,-2.4802527459814625,-6.341363458482308,2.474974947811309,-18.72452676950189,-21.199501717313197,,,,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,"They could hear the sound of it and it just so crossed to see what happened. Large eyes, large ears, those of you who met him with these eyes, extended to the sky, Mr. Haines told them first to pass and caught her. They could hear the noise of the thoughts that sang their long fellow to the chance to see that it was here. Here you go.",0.048847827998542925,0.44367571900147595,1.3875386220024666,1.8800621690024855,0.002894643220014099,0.026291504955569603,0.08222329281062304,0.11140944098620674,1
141,mic_fileid_141_doa54_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.308,54,25,3,"90,25,160",1,29.0,hark_fileid_141_spk1_hark_music_doa25_gt54.wav,text_fileid_141_doa54_spk1.txt,0.6190476190476191,26,42,4.705601908700191,3.5471732196111927,-1.1584286890889985,3.3848929494079956,1.0408140622046311,-2.3440788872033647,,,,IT POINTED THE MORAL THAT BOSTON FOR THE FINER TASTE LEFT NEW YORK NOWHERE AND THE GOOD LADY AS THE EXPONENT OF THIS DOCTRINE WHICH SHE SET FORTH AT A CERTAIN LENGTH MADE OBVIOUSLY TO DENSHER'S MIND HER NEAREST APPROACH TO SUPPLYING,"The point is that while the Boston's fighter tastes good in New York, nowhere, and the good lady has the exposure to this doctor's expertise at four at a certain length, a obvious extension to why New York's approach to supplying...",0.03884024800208863,0.4303173699991021,0.925628435001272,1.3947860530024627,0.0023816683837434775,0.026386888030359462,0.05675916329416679,0.08552771970826972,1
142,mic_fileid_142_doa64_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.297625,193,265,3,"190,80,265",2,72.0,hark_fileid_142_spk1_hark_music_doa265_gt193.wav,text_fileid_142_doa193_spk1.txt,1.0526315789473684,40,38,3.1820069444337555,0.9847028516626608,-2.1973040927710947,2.3316506962310517,-5.73507910984279,-8.066729806073841,,,,IN ED GRIFFITH'S SALOON BUT AS THEY WALKED ABOUT UNDER THE TREES THEY OCCASIONALLY EMBRACED THE NIGHT AND THEIR OWN THOUGHTS HAD AROUSED SOMETHING IN THEM AS THEY WERE RETURNING TO MAIN STREET THEY PASSED THE LITTLE LAWN,"An actor gives a small fee, but as they walked about under her trees, they occasionally embrace, and then start up with thoughtfully on his bar, having made sure that his mouth was not off his feet, as they were returning on a cigarette, and she fell back into the house with the boy.",0.0398576609986776,0.46984299900213955,0.9820829140007845,1.4917835740016017,0.002304227372178412,0.02716228378185673,0.056775592834321736,0.08624210398835688,1
143,mic_fileid_143_doa172_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.728375,351,85,3,"280,180,85",2,94.0,hark_fileid_143_spk1_hark_music_doa85_gt351.wav,text_fileid_143_doa351_spk1.txt,0.4722222222222222,17,36,4.593099305163414,3.1738042402796847,-1.4192950648837295,3.737319315941352,0.340591558964127,-3.396727756977225,,,,SAID MISS BINGLEY WILL SHE BE AS TALL AS I AM I THINK SHE WILL SHE IS NOW ABOUT MISS ELIZABETH BENNET'S HEIGHT OR RATHER TALLER HOW I LONG TO SEE HER AGAIN I NEVER MET,"I think she will. She is now about to lose her fence time, or rather taller. How long to see her again? I never met...",0.025935501002095407,0.4339644529973157,0.6111343219999981,1.0710342759994091,0.0015503897421055785,0.025941817600174295,0.03653279664043866,0.06402500398271853,1
144,mic_fileid_144_doa170_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.596875,250,255,3,"255,185,5",0,5.0,hark_fileid_144_spk1_hark_music_doa255_gt250.wav,text_fileid_144_doa250_spk1.txt,0.07407407407407407,2,27,6.894306575946705,2.2654997962975756,-4.628806779649129,6.545640024656784,-1.5997138371858424,-8.145353861842626,,,,BUT AS BETWEEN FRIEN'S CERTAIN DELICATE LITTLE FACTS IN YOUR PAST LIFE HAVE COME INADVERTENTLY TO ME HEARING SOMETIMES HE WOULD ALLUDE TO A CERTAIN DOCUMENT OR,"But as between friends, certain delicate little facts in your past life have come inadvertently to me hearings. Sometimes he would allude to a certain document or...",0.034300936000363436,0.4193387149971386,0.5316319890007435,0.9852716399982455,0.0020667105102836186,0.0252661247974175,0.032032053564345304,0.059364888872046426,1
145,mic_fileid_145_doa40_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.536875,40,75,3,"75,280,165",0,35.0,hark_fileid_145_spk1_hark_music_doa75_gt40.wav,text_fileid_145_doa40_spk1.txt,0.2972972972972973,11,37,4.28897371262177,0.7672665090843342,-3.521707203537436,2.937625652081538,-4.262706423221141,-7.200332075302679,,,,OH EXCLAIMED REBECCA SYMPATHETICALLY MINE WAS NO SHOES AND TOO MANY BABIES AND NOT ENOUGH BOOKS BUT YOU'RE ALL RIGHT AND HAPPY NOW AREN'T YOU SHE ASKED DOUBTFULLY FOR THOUGH HE LOOKED HANDSOME WELL FED AND PROSPEROUS,"Oh, explained Rebecca sympathetically, mine was no shoes and too many babies and not enough books. But you're all right and happy now, aren't you? Chased out fully through the old looked-hands of well-fed and prosperous.",0.03025427900138311,0.4516931760008447,0.9670335529990552,1.448981008001283,0.0019472563820834698,0.029072331212090248,0.06224118769051403,0.09326077528468775,1
