fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis,speaker_id,enhanced_file,clean_file,mixture_file,mic_channel,duration_metric_sec,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,metrics_ok,missing_reason
117,mic_fileid_117_doa326_3spk.wav,text_fileid_117_doa326_spk1.txt,326,325,1.0,1,0.0,0,44,0.24976468599970758,4.3499786979996315,0.4452834480002821,5.045026831999621,NEW PROPOSALS WERE ACCORDINGLY MADE FOR AN OFFENSIVE AND DEFENSIVE ALLIANCE WITHOUT ANY SUGGESTION OF A UNION COUPLED WITH THE CONDITION THAT BOTH STATES SHOULD BIND THEMSELVES NOT TO ALLOW THE PRESENCE WITHIN THEIR BOUNDARIES OF AVOWED ENEMIES OF THE OTHER IN OTHER WORDS,"New proposals were accordingly made for an offensive and defensive alliance without any suggestion of a union, coupled with the condition that both states should bind themselves not to allow the presence within their boundaries of avowed enemies of the other. In other words...",1,enhanced_fileid_117_gt326_pred325_spk1.wav,clean_fileid_117_doa326_spk1.wav,mic_fileid_117_doa326_3spk.wav,1,15.521625,3.471989631652832,16.31491470336914,12.842925071716309,3.4591104984283447,16.088281631469727,12.629171133041382,1.1673139333724976,3.80202054977417,2.6347066164016724,1,
118,mic_fileid_118_doa209_3spk.wav,text_fileid_118_doa209_spk1.txt,209,207,2.0,1,0.0,0,32,0.2643232780001199,4.338403406999532,0.4197307490003368,5.022457433999989,THE TROOPS SIFTING THROUGH THE FOREST WERE SULLEN IN THE YOUTH'S COMPANY ONCE A MAN'S LAUGH RANG OUT A DOZEN SOLDIERS TURNED THEIR FACES QUICKLY TOWARD HIM AND FROWNED WITH VAGUE DISPLEASURE,"The troops sifting through the forest were sullen. In the youth's company once, a man's laugh rang out. A dozen soldiers turned their faces quickly toward him and frowned with vague displeasure.",1,enhanced_fileid_118_gt209_pred207_spk1.wav,clean_fileid_118_doa209_spk1.wav,mic_fileid_118_doa209_3spk.wav,1,13.70475,2.535907030105591,17.379138946533203,14.843231916427612,2.5171918869018555,16.865020751953125,14.34782886505127,1.2226347923278809,3.2287533283233643,2.0061185359954834,1,
119,mic_fileid_119_doa313_3spk.wav,text_fileid_119_doa313_spk1.txt,313,312,1.0,1,0.046511627906976744,2,43,0.2782691600000362,4.674048926000069,0.5821015749997969,5.534419660999902,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"Settling silently in the dry mountain air, or mast in flakes soft and downy, to lie out alone in the mountains of a still night, then be touched by the first of these small silent messengers from the sky, is a memorable experience.",1,enhanced_fileid_119_gt313_pred312_spk1.wav,clean_fileid_119_doa313_spk1.wav,mic_fileid_119_doa313_3spk.wav,1,15.881,5.397310256958008,17.573556900024414,12.176246643066406,5.386841773986816,17.455589294433594,12.068747520446777,1.3320400714874268,3.5358355045318604,2.2037954330444336,1,
120,mic_fileid_120_doa257_3spk.wav,text_fileid_120_doa257_spk1.txt,257,255,2.0,1,0.0967741935483871,3,31,0.33332943699997486,5.078189143000145,0.3349352509999335,5.7464538310000535,IN THE MOST POLITE MANNER TO APPOINT A FRIEND WITH WHOM HE CAPTAIN M M MIGHT COMMUNICATE AND DESIRED THAT THE MEETING MIGHT TAKE PLACE WITH AS LITTLE DELAY AS POSSIBLE,"in the most polite manner to appoint a friend with whom he, Captain M.M., might communicate, and desire that the meeting might take place with as little delay as possible.",1,enhanced_fileid_120_gt257_pred255_spk1.wav,clean_fileid_120_doa257_spk1.wav,mic_fileid_120_doa257_3spk.wav,1,17.037625,4.668012619018555,16.518735885620117,11.850723266601562,4.6423726081848145,15.117006301879883,10.474633693695068,1.2153161764144897,3.176630973815918,1.9613147974014282,1,
121,mic_fileid_121_doa6_3spk.wav,text_fileid_121_doa6_spk1.txt,6,5,1.0,1,0.037037037037037035,1,27,0.30406170999958704,4.288384550000046,0.3607125199996517,4.953158779999285,THAN ALL THE REST LEOPOLD WAS EVER PRESENT TO HIM AND WHILE HE STROVE TO AVOID ABSORPTION IN A PERSONAL INTEREST HOWEVER JUSTIFIABLE IT WAS OF NECESSITY,"than all the rest. Leopold was ever present to him, and while he strove to avoid absorption in a personal interest, however, justifiable, it was a necessity.",1,enhanced_fileid_121_gt6_pred5_spk1.wav,clean_fileid_121_doa6_spk1.wav,mic_fileid_121_doa6_3spk.wav,1,14.186875,2.5437095165252686,13.879773139953613,11.336063623428345,2.514331102371216,13.617095947265625,11.10276484489441,1.3274550437927246,3.2623517513275146,1.93489670753479,1,
122,mic_fileid_122_doa302_3spk.wav,text_fileid_122_doa302_spk1.txt,302,310,8.0,1,0.13333333333333333,4,30,0.29193751599996176,4.929738193000503,0.33237621799980843,5.554051927000273,AFTER SOME MOMENTS CONSIDERATION YOU MAY BE ABLE TO GUESS AT YOUR BROTHER'S INTENTIONS FROM ALL THIS BUT I AM SURE I CANNOT BUT IS NOT YOUR FATHER UNCOMFORTABLE ABOUT,"After some moment's consideration, you may be able to guess at your brother's intentions from Aldis, but I am sure I cannot. But it's not your father uncomfortable about it.",1,enhanced_fileid_122_gt302_pred310_spk1.wav,clean_fileid_122_doa302_spk1.wav,mic_fileid_122_doa302_3spk.wav,1,13.453875,1.8308663368225098,16.06488800048828,14.234021663665771,1.802722454071045,15.879012107849121,14.076289653778076,1.3029499053955078,3.3523969650268555,2.0494470596313477,1,
123,mic_fileid_123_doa323_3spk.wav,text_fileid_123_doa323_spk1.txt,323,343,20.0,1,0.058823529411764705,2,34,0.2769830259999253,4.524811238999973,0.4092254980000689,5.2110197629999675,IT IS THE STORY OF SARAMA IN THE RIG VEDA AND WAS WRITTEN IN SANSCRIT UNDER THE SHADOW OF THE HIMALAYAS CENTURIES BEFORE HOMER SUCH UNIFORMITY POINTS NOT TO A COMMON SOURCE IN HISTORY,It is the story of Sarama in the Rig Vita and was written in Sanskrit under the shadow of the Himalayas centuries before Homer. Such uniformity points not to a common source in history.,1,enhanced_fileid_123_gt323_pred343_spk1.wav,clean_fileid_123_doa323_spk1.wav,mic_fileid_123_doa323_3spk.wav,1,15.352875,4.454883575439453,15.825347900390625,11.370464324951172,4.449383735656738,15.553711891174316,11.104328155517578,1.2339489459991455,3.1677439212799072,1.9337949752807617,1,
124,mic_fileid_124_doa251_3spk.wav,text_fileid_124_doa251_spk1.txt,251,251,0.0,1,0.05263157894736842,2,38,0.2694302649997553,4.700996810000106,0.41536630500013416,5.3857933799999955,AND THEN WITHOUT FAIL YOU SHALL HAVE YOUR PUPPETS TO PLAY WITH ALMOST BEFORE THE GNOME HAD FINISHED THE DISAPPOINTED PRINCESS TURNED AWAY AND MARCHED OFF TO HER OWN APARTMENTS WITHOUT DEIGNING TO ANSWER HIM THE GNOME HOWEVER,"And then without fail, you shall have your puppets to play with, almost before the gnome had finished, with disappointed princess turned away, and marched off to her own apartments without daining to answer him. The gnome, however.",1,enhanced_fileid_124_gt251_pred251_spk1.wav,clean_fileid_124_doa251_spk1.wav,mic_fileid_124_doa251_3spk.wav,1,16.42375,4.120755195617676,16.86838722229004,12.747632026672363,4.1064982414245605,16.53927993774414,12.43278169631958,1.1971819400787354,3.317373752593994,2.120191812515259,1,
125,mic_fileid_125_doa303_3spk.wav,text_fileid_125_doa303_spk1.txt,303,325,22.0,1,1.1818181818181819,39,33,0.26813376500012964,4.686401413999647,0.5112735180000527,5.465808696999829,THINKING THE WHILE OF THE PREPARATION OF CHRIST'S BODY FOR THE TOMB AND OF HIM WHO SAID INASMUCH AS YE DO IT TO THE LEAST OF MY BRETHREN YE DO IT UNTO ME,"I heard, I mean a lot of things. What we've just been talking about. And what was the excitement you were in just before breakfast this morning? Excitement? Greg, you may trust me. For the first time, she was wholly serious.",1,enhanced_fileid_125_gt303_pred325_spk1.wav,clean_fileid_125_doa303_spk1.wav,mic_fileid_125_doa303_3spk.wav,1,13.093625,2.958617925643921,-24.17268943786621,-27.131307363510132,2.9504809379577637,-30.614120483398438,-33.5646014213562,1.2293331623077393,1.029769778251648,-0.1995633840560913,1,
126,mic_fileid_126_doa119_3spk.wav,text_fileid_126_doa119_spk1.txt,119,124,5.0,1,0.0,0,39,0.23714132199984306,4.021030664999671,0.45037814100032847,4.7085501279998425,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,"Well, the widow said she reckoned that boys ought to be let out as well as in for half price, and so she laid down two bits, allowing that she wanted a few minutes private conversation with her bud.",1,enhanced_fileid_126_gt119_pred124_spk1.wav,clean_fileid_126_doa119_spk1.wav,mic_fileid_126_doa119_3spk.wav,1,12.048625,2.5649614334106445,15.11278247833252,12.547821044921875,2.5468599796295166,14.982728958129883,12.435868978500366,1.2635754346847534,3.6465981006622314,2.383022665977478,1,
127,mic_fileid_127_doa231_3spk.wav,text_fileid_127_doa231_spk1.txt,231,230,1.0,1,0.044444444444444446,2,45,0.26441977499962377,4.866180993999933,0.44785060799995335,5.57845137699951,AND CRAWLING ONWARDS HE PEEPED OVER THE CLIFF AND SAW WILD MAN PICKING HIS BIRDS HE CRAWLED A LITTLE NEARER AND THEN HURLED DOWN A GREAT STONE AND KILLED HIM YORK DECLARED FOR A LONG TIME AFTERWARDS STORMS RAGED AND MUCH RAIN AND SNOW FELL,"And crawling onwards, he peeped over the cliff, and saw wild men picking his birds. He crawled a little near, and then hurled down a great stone and killed him. York declared for a long time afterwards storms raged, and much rain and snow fell.",1,enhanced_fileid_127_gt231_pred230_spk1.wav,clean_fileid_127_doa231_spk1.wav,mic_fileid_127_doa231_3spk.wav,1,16.9435,3.055527925491333,16.158496856689453,13.10296893119812,3.0441806316375732,13.038963317871094,9.99478268623352,1.2173898220062256,3.2965707778930664,2.079180955886841,1,
128,mic_fileid_128_doa300_3spk.wav,text_fileid_128_doa300_spk1.txt,300,300,0.0,1,0.1111111111111111,3,27,0.24104233099978956,3.3316043370000443,0.32113537600025666,3.8937820440000905,AND HER ASTONISHMENT WAS CONSEQUENTLY SO GREAT AS TO OVERCOME AT FIRST THE BOUNDS OF DECORUM AND SHE COULD NOT HELP CRYING OUT ENGAGED TO MISTER COLLINS,"And her astonishment was consequently so great as to overcome at first the bounds of Decorum, and she could not help crying out. Engaged in Mr. Cowan's?",1,enhanced_fileid_128_gt300_pred300_spk1.wav,clean_fileid_128_doa300_spk1.wav,mic_fileid_128_doa300_3spk.wav,1,12.895,7.2182464599609375,17.82503318786621,10.606786727905273,7.2076029777526855,17.382678985595703,10.175076007843018,1.5022900104522705,3.2853522300720215,1.783062219619751,1,
129,mic_fileid_129_doa141_3spk.wav,text_fileid_129_doa141_spk1.txt,141,142,1.0,1,0.3055555555555556,11,36,0.2719877770000494,4.62464657099963,0.41852504400003454,5.315159391999714,THE LIKE INCREASE OF THE BILLS WAS OBSERVED IN THE PARISHES OF SAINT BRIDE'S ADJOINING ON ONE SIDE OF HOLBORN PARISH AND IN THE PARISH OF SAINT JAMES CLERKENWELL ADJOINING ON THE OTHER SIDE OF HOLBORN,"The like increase of the bills was observed in the parishes of St. Bride, the joining on one side of Holburn Parish and in the parish of St. James. Clicking well. The joining on the other side of Holburn.",1,enhanced_fileid_129_gt141_pred142_spk1.wav,clean_fileid_129_doa141_spk1.wav,mic_fileid_129_doa141_3spk.wav,1,15.769125,5.8887104988098145,16.66419219970703,10.775481700897217,5.873943328857422,16.46453285217285,10.59058952331543,1.4383032321929932,3.6902339458465576,2.2519307136535645,1,
130,mic_fileid_130_doa67_3spk.wav,text_fileid_130_doa67_spk1.txt,67,67,0.0,1,0.0,0,44,0.27890119299991056,4.720448082000075,0.46467858799996975,5.464027862999956,AND FELT HIS LOSS DEEPLY IT WAS HER OUTSPOKEN AFFECTION THAT PROVOKED A QUARREL BETWEEN HER AND JULIUS AND WHICH LED TO THE BREAKING OF THEIR ENGAGEMENT LUCY HAD A HIGH TEMPER WHICH HAD BEEN KEPT IN SUBJECTION DURING THE LIFE OF SIR SIMON,"and felt his loss deeply. It was her outspoken affection that provoked a quarrel between her and Julius and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon.",1,enhanced_fileid_130_gt67_pred67_spk1.wav,clean_fileid_130_doa67_spk1.wav,mic_fileid_130_doa67_3spk.wav,1,16.84675,4.474026679992676,19.077701568603516,14.60367488861084,4.464747428894043,18.985301971435547,14.520554542541504,1.3726017475128174,3.674529552459717,2.3019278049468994,1,
131,mic_fileid_131_doa204_3spk.wav,text_fileid_131_doa204_spk1.txt,204,205,1.0,1,0.05555555555555555,2,36,0.2830054190003466,4.862090165000609,0.36090482700001303,5.506000411000969,BUT AN ENCHANTED PRINCE WHO HAS BEEN DOOMED TO SPEND HIS YOUTH IN MISERY IF YOU ONLY LIKED PRINCESS YOU COULD SAVE ME BUT YOU WOULD HAVE TO SAY GOOD BYE TO ALL YOUR OWN PEOPLE,"but an enchanted prince who has been doomed to spend his youth in misery. If you only liked, princess, you could save me. But you would have to say goodbye to all your own people.",1,enhanced_fileid_131_gt204_pred205_spk1.wav,clean_fileid_131_doa204_spk1.wav,mic_fileid_131_doa204_3spk.wav,1,15.716,5.512710094451904,17.611215591430664,12.09850549697876,5.505890846252441,17.49790382385254,11.992012977600098,1.307115077972412,3.8399922847747803,2.532877206802368,1,
132,mic_fileid_132_doa77_3spk.wav,text_fileid_132_doa77_spk1.txt,77,77,0.0,1,0.2702702702702703,10,37,0.29122586499988756,5.070946959000139,0.6674690499999087,6.029641873999935,BUT MY FATHER CRIED LORENZO FLORENCE IS FREE FLORENCE IS HAPPY FLORENCE IS A SLAVE FLORENCE IS POOR CRIED SAVONAROLA POOR IN GENIUS POOR IN MONEY AND POOR IN COURAGE POOR IN GENIUS BECAUSE AFTER YOU LORENZO,"But my father, Pride Lorenzo, Florence is free. Florence is happy. Florence is a slave. Florence is poor. Pride severed, nor will I. Poor ingenious, poor in money and poor in courage. Poor ingenious because after you, Lorenzo.",1,enhanced_fileid_132_gt77_pred77_spk1.wav,clean_fileid_132_doa77_spk1.wav,mic_fileid_132_doa77_3spk.wav,1,16.70975,6.870467185974121,17.058897018432617,10.188429832458496,6.8588457107543945,16.916584014892578,10.057738304138184,1.4398252964019775,3.2109224796295166,1.771097183227539,1,
133,mic_fileid_133_doa336_3spk.wav,text_fileid_133_doa336_spk1.txt,336,340,4.0,1,0.08333333333333333,4,48,0.28367379900009837,4.573574522000399,0.6296224210000219,5.486870742000519,GLAD TO KNOW THAT SAID GRACE THERE WERE SO MANY DIFFERENT KINDS OF NOISES I COULDN'T DISTINGUISH IT THERE WAS ONE NOISE THAT STARTED THAT WAS PROMPTLY HUSHED SAID ANNE YOU HEARD IT TOO DIDN'T YOU JESSICA OH YES GIRLS I INTENDED TELLING YOU BEFORE THIS REPLIED JESSICA,"Glad to know that, sick grace. There were so many different kinds of noises I couldn't distinguish it. There was one noise that started that was promptly hushed to sit in. You heard it too, didn't you, Jessica? Oh yes, girls. I intended telling you before this, replied Jessica.",1,enhanced_fileid_133_gt336_pred340_spk1.wav,clean_fileid_133_doa336_spk1.wav,mic_fileid_133_doa336_3spk.wav,1,15.6405,4.794836044311523,18.32804298400879,13.533206939697266,4.786105632781982,18.199520111083984,13.413414478302002,1.2799608707427979,3.645925760269165,2.365964889526367,1,
134,mic_fileid_134_doa125_3spk.wav,text_fileid_134_doa125_spk1.txt,125,127,2.0,1,0.08695652173913043,4,46,0.27979217999973116,4.540552279999702,0.5983645249998517,5.418708984999284,YES AND I TOOK A PICTURE OF THE SAUCY GIRL WHILE SHE WAS TRYING TO STOP YOURS SAID JASPER SO SHE DIDN'T DO MUCH HARM AFTER ALL OH HERE IS A SPLENDID GROUP SEE THEM STANDING BY THAT OLD TUMBLE DOWN HOUSE POLLY HE ADDED EXCITEDLY,"Yes, and I took a picture of the saucy girl while she was trying to stop yours,"" said Jasper. So she didn't do much harm after all. Oh, here is a splendid group. See them standing by that old tumble-down house, Polly? He had it excitedly.",1,enhanced_fileid_134_gt125_pred127_spk1.wav,clean_fileid_134_doa125_spk1.wav,mic_fileid_134_doa125_3spk.wav,1,16.22225,6.869836807250977,16.03891944885254,9.169082641601562,6.858804225921631,15.964065551757812,9.105261325836182,1.4539159536361694,3.2399675846099854,1.786051630973816,1,
135,mic_fileid_135_doa258_3spk.wav,text_fileid_135_doa258_spk1.txt,258,259,1.0,1,0.14634146341463414,6,41,0.2598218110001653,4.814999415999864,0.49014163699985147,5.564962863999881,I HAVE BROUGHT A STRANGE CREATURE WEARING THE METAL OF A THARK WHOM IT IS MY PLEASURE TO HAVE BATTLE WITH A WILD THOAT AT THE GREAT GAMES HE WILL DIE AS BAR COMAS YOUR JEDDAK SEES FIT IF AT ALL,"I have brought a strange creature wearing the metal of a thark, whom it is my pleasure to have battle with a wild goat at the Great Gaines. He will die as Barcomas Eugenic sees fit, if at all.",1,enhanced_fileid_135_gt258_pred259_spk1.wav,clean_fileid_135_doa258_spk1.wav,mic_fileid_135_doa258_3spk.wav,1,16.941625,2.089162588119507,14.96543025970459,12.876267671585083,2.0764644145965576,14.817004203796387,12.740539789199829,1.2801015377044678,3.304957389831543,2.024855852127075,1,
136,mic_fileid_136_doa253_3spk.wav,text_fileid_136_doa253_spk1.txt,253,248,5.0,1,0.05,2,40,0.27179383000020607,4.8748645749997195,0.37613155999997616,5.522789964999902,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"His throat and breast were gray, shading into bright yellow under the, his back and head were of a grayish brown, with a tint of olive green. A pointed cap was all that was needed to make him quite distinguished looking.",1,enhanced_fileid_136_gt253_pred248_spk1.wav,clean_fileid_136_doa253_spk1.wav,mic_fileid_136_doa253_3spk.wav,1,14.39225,4.2169718742370605,17.925661087036133,13.708689212799072,4.205526351928711,17.738162994384766,13.532636642456055,1.1229506731033325,3.6150107383728027,2.49206006526947,1,
137,mic_fileid_137_doa173_3spk.wav,text_fileid_137_doa173_spk1.txt,173,172,1.0,1,0.022222222222222223,1,45,0.29711724200024037,4.940864202999819,0.4103559720001613,5.648337417000221,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,"But a note in the margin of the circular informed them that it stood two and a half feet high, when set up in all its dignity and splendor on a proper table, three dollars extra. It was only if polished brass continued the circular.",1,enhanced_fileid_137_gt173_pred172_spk1.wav,clean_fileid_137_doa173_spk1.wav,mic_fileid_137_doa173_3spk.wav,1,15.68,2.3260819911956787,18.029577255249023,15.703495264053345,2.311354160308838,17.65683364868164,15.345479488372803,1.1312893629074097,3.683716058731079,2.5524266958236694,1,
138,mic_fileid_138_doa68_3spk.wav,text_fileid_138_doa68_spk1.txt,68,64,4.0,1,0.0,0,39,0.2678057989996887,4.718114368999977,0.5757005360001131,5.561620703999779,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I grew used to everything, or rather, I voluntarily resigned myself to enduring it. But I had a means of escape that reconciled everything. That was to find refuge in the sublime and the beautiful, in dreams, of course.",1,enhanced_fileid_138_gt68_pred64_spk1.wav,clean_fileid_138_doa68_spk1.wav,mic_fileid_138_doa68_3spk.wav,1,16.464125,3.810319185256958,15.514342308044434,11.704023122787476,3.787950277328491,15.332470893859863,11.544520616531372,1.4208457469940186,3.7079782485961914,2.287132501602173,1,
