fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
66,mic_fileid_66_doa92_3spk.wav,text_fileid_66_doa92_spk2.txt,92,92,0.0,2,0.06818181818181818,3,44,0.2563336700000036,4.807292108000183,0.42703131600001143,5.490657094000198,WITHOUT A WEAPON OF DESTRUCTION AS WE NEARED THE PLAZA AND MY PRESENCE WAS DISCOVERED WE WERE IMMEDIATELY SURROUNDED BY HUNDREDS OF THE CREATURES WHO SEEMED ANXIOUS TO PLUCK ME FROM MY SEAT BEHIND MY GUARD A WORD FROM THE LEADER OF THE PARTY,"without a weapon of destruction. As we near the plaza and my presence was discovered, we were immediately surrounded by hundreds of the creatures who seemed anxious plucked me from my seat behind my guard. A word from the leader of the party."
66,mic_fileid_66_doa242_3spk.wav,text_fileid_66_doa242_spk1.txt,242,248,6.0,1,0.09302325581395349,4,43,0.2563336700000036,4.807292108000183,0.5566458989999319,5.620271677000119,HIS EYES STILL SMILED BUT HIS VOICE WAS HARDER BYGONES ARE BYGONES ISN'T THAT SO BOBBY SINCE YOU WISH IT BOBBY SAID BUT MORE IMPORTANT THAN THE KNOWLEDGE GRAHAM DESIRED LOOMED THE OLD QUESTION WHAT WAS THE MAN'S GAME WHAT HELD HIM HERE,"His eyes still smiled, but his voice was harder. Bygones are bygones, isn't that so, Bobby? Since he wished it, Bobby said. But more important than the knowledge Grant desired, loomed the old question. What was the man's game? Why held him here?"
67,mic_fileid_67_doa77_3spk.wav,text_fileid_67_doa77_spk1.txt,77,80,3.0,1,0.02702702702702703,1,37,0.2573899149999761,4.9200108809998255,0.38308548600002723,5.560486281999829,AND THE REST OF THE PARTY CROWDED UP AS CLOSE AS THEY COULD THEY ARE HER DAUGHTER'S WEDDING CLOTHES SAID MISSUS FISHER I DO BELIEVE FOR THE OLD WOMAN WAS WORKING FEARFULLY HARD TO MAKE THEM UNDERSTAND,"and the rest of the party crowded up as close as they could. They are her daughter's wedding clothes,"" said Mrs. Fisher. I do believe. For the old woman was working fearfully hard to make them understand."
67,mic_fileid_67_doa269_3spk.wav,text_fileid_67_doa269_spk2.txt,269,270,1.0,2,0.022222222222222223,1,45,0.2573899149999761,4.9200108809998255,0.4548000150000462,5.632200810999848,IN WHICH THERE CAN BE APPROXIMATION ONLY TO JUSTICE OR TO INJUSTICE THAT TO BE FAIR IS TO HAVE NO OPINION AT ALL THAT TO BE HONEST IS TO BE UNINTERESTED THAT TO INVESTIGATE IS TO ADMIT PREJUDICE THAT NOBODY HAS EVER REALLY INVESTIGATED ANYTHING,"in which there can be approximation only to justice or to injustice. But to be fair is to have no opinion at all, that to be honest is to be uninterested, that to investigate is to admit prejudice, that nobody has ever really investigated anything."
67,mic_fileid_67_doa326_3spk.wav,text_fileid_67_doa326_spk3.txt,326,333,7.0,3,0.2,4,20,0.2573899149999761,4.9200108809998255,0.25591287600013857,5.43331367199994,SALUTARY ASSOCIATIONS THEY SEEMED TO HAVE TRUSTED ALTOGETHER TO THE OLD FAMILIAR INSTRUMENTS PRAISE AND BLAME REWARD AND PUNISHMENT NOW,"Salutary associations. They seem to have trusted all together to the old familiar instruments, praise and blame for reward and punishment. Now!"
68,mic_fileid_68_doa31_3spk.wav,text_fileid_68_doa31_spk3.txt,31,35,4.0,3,0.18181818181818182,6,33,0.27179076100014754,4.692824712999936,0.4580097929999738,5.422625267000058,EVERY CRIMINAL I CONDEMN SEEMS TO ME LIVING EVIDENCE THAT I AM NOT A HIDEOUS EXCEPTION TO THE REST ALAS ALAS ALAS ALL THE WORLD IS WICKED LET US THEREFORE STRIKE AT WICKEDNESS,Every criminal like Demp seems to me living evidence that I am not a hideous exception to the rest. Alas. Alas. Alas. All the world is wicked. But it's therefore striking wickedness.
68,mic_fileid_68_doa272_3spk.wav,text_fileid_68_doa272_spk2.txt,272,274,2.0,2,0.044444444444444446,2,45,0.27179076100014754,4.692824712999936,0.41137293899987526,5.375988412999959,INDEED IT IS SO AMONG ALL THE POND PEOPLE AND THAT IS ONE REASON WHY THEY CARE SO MUCH ABOUT BEING GOOD LOOKING IT IS VERY HARD FOR A YOUNG MINK TO HAVE THE ONE HE LOVES CHOOSE SOMEBODY ELSE JUST BECAUSE THE OTHER FELLOW,"Indeed, it is so among all the Han people, and that is one reason why they care so much about being good looking. It is very hard for a young man to have the one he loves choose somebody else, just because the other fellow."
68,mic_fileid_68_doa357_3spk.wav,text_fileid_68_doa357_spk1.txt,357,355,2.0,1,0.07317073170731707,3,41,0.27179076100014754,4.692824712999936,0.47288823200005936,5.437503706000143,AFTER CAREFULLY SCANNING THE JAGGED TOWERS AND BATTLEMENTS WITH WHICH IT IS ROUGHENED I DETERMINED TO MAKE IT MY WAY THOUGH IT PRESENTED BUT A FEEBLE ADVERTISEMENT OF ITS FLORAL WEALTH THIS APPARENT BARRENNESS HOWEVER MADE NO GREAT OBJECTION JUST THEN,"After carefully scanning the jacket towers and battalions with which it is roughened, I determined to make it my way, though it presented but a feeble advertisement of its floral wealth. This apparent baroness however made no great objection just then."
69,mic_fileid_69_doa229_3spk.wav,text_fileid_69_doa229_spk2.txt,229,227,2.0,2,0.0,0,30,0.2507682279999699,4.409877401000131,0.326404969999885,4.987050598999986,WHERE HE WAS TO PASS THE NIGHT ON GUARD A GENTLE SLOPE RAN UP FROM THE BEACH TO THE ENTRANCE OF THE CAVE AT THE TOP THE SQUIRE MET US,"where he was to pass the night on guard. A gentle slope ran up from the beach to the entrance of the cave. At the top, the squire met us."
69,mic_fileid_69_doa304_3spk.wav,text_fileid_69_doa304_spk1.txt,304,304,0.0,1,0.14705882352941177,5,34,0.2507682279999699,4.409877401000131,0.3135945989999982,4.974240228000099,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"of gold rings and silver crosses gathered in harvest time in furosome with corpses, did not amount to a large total, and did not carry this subtler turned eating housekeeper very far."
69,mic_fileid_69_doa334_3spk.wav,text_fileid_69_doa334_spk3.txt,334,334,0.0,3,0.10869565217391304,5,46,0.2507682279999699,4.409877401000131,0.536276141999906,5.196921771000007,ALWAYS GET YOUR MONEY IN ADVANCE IS THAT CLEAR TO YOU YES SIR SAID FISHER BUT I THINK YOU WILL ALWAYS FIND THAT MISTER KARA IS ALWAYS MOST GENEROUS ABOUT MONEY DON'T YOU BELIEVE IT DON'T YOU BELIEVE IT MY POOR MAN SAID THE OTHER YOU,"Always get your money in advance. Does that clear you? Yes, sir, said Fisher. But I think you will always find that Mr. Carrick is always much generous about money. Don't you believe it? Don't you believe it, my poor man, said the other. You."
70,mic_fileid_70_doa238_3spk.wav,text_fileid_70_doa238_spk3.txt,238,238,0.0,3,0.075,3,40,0.2676935560000402,5.232062123000333,0.40706330399984836,5.906818983000221,UNCONSCIOUS IS NO LONGER A NAME FOR WHAT IS AT THAT TIME LATENT THE UNCONSCIOUS IS AN ESPECIAL PSYCHIC REALM WITH WISH IMPULSES OF ITS OWN WITH ITS OWN METHOD OF EXPRESSION AND WITH A PSYCHIC MECHANISM PECULIAR TO ITSELF,"Unconscious is no longer a name, for what is at that time latent? The unconscious is in a special psychic realm, with wish impulses of its own, with its own method of expression, and with a psychic mechanism peculiar to itself."
70,mic_fileid_70_doa288_3spk.wav,text_fileid_70_doa288_spk1.txt,288,287,1.0,1,0.020833333333333332,1,48,0.2676935560000402,5.232062123000333,0.5063989979998951,6.006154677000268,AND THEN SAT DOWN UNTIL IT SHOULD STOP ACHING WAIT FOR ME HE CALLED OUT TO HIS BROTHERS AND SISTERS I'M COMING IN A MINUTE THE OTHER LITTLE TURTLES WAITED BUT WHEN HIS TOE WAS COMFORTABLE AGAIN AND HE STARTED TOWARD THEM HE MET A VERY INTERESTING SNAIL,"and then staffed down until it should stop aching. Wait for me, he called out to his brothers and sisters. I'm coming in a minute. The other little turtle's waited, but when his toe was comfortable again, and he started toward them, he met a very interesting snail."
70,mic_fileid_70_doa345_3spk.wav,text_fileid_70_doa345_spk2.txt,345,345,0.0,2,0.08620689655172414,5,58,0.2676935560000402,5.232062123000333,0.5621613980001712,6.061917077000544,IF YOU ARE LUCKY COME AND PAY AND IN THE MEANTIME GIVE ME YOUR NAMES FOR THE ACCOUNT SO THAT IF YOU HAVE TO LEAVE I MAY HAVE A CLAIM ON THE TENT WE CONSULTED TOGETHER AND AGREED TO HIS TERMS WE THEN HAD NOBBLERS ALL ROUND TOOK POSSESSION OF OUR GOODS AND MOVED INTO OUR NEW TENT,"If you are lucky, come and pay. And in the meantime, give me your names for the account so that if you have to leave, I may have a claim on the tech. We consulted together and agreed to his terms. We then had noblers all around, took possession of our goods, and moved to our new tech."
71,mic_fileid_71_doa92_3spk.wav,text_fileid_71_doa92_spk1.txt,92,111,19.0,1,0.04838709677419355,3,62,0.25857744399991134,5.089535952999768,0.5449473459998444,5.893060742999523,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"Had we succeeded in getting a few good fires upon them in flank, we should have sent these brave Virginians to the right about. I and that in double quick time cried the caron making the other leg follow its companion. Then it was necessary to route the guides, you know, and the movement gave them the best possible opportunity to charge."
71,mic_fileid_71_doa260_3spk.wav,text_fileid_71_doa260_spk3.txt,260,265,5.0,3,0.36585365853658536,15,41,0.25857744399991134,5.089535952999768,0.402519656000095,5.750633052999774,AND TEN YEARS HENCE YOU WILL LOOK BACK WITH PRIDE UPON HAVING CONTRIBUTED YOUR PART TO THE FORMATION OF ONE WHOM ALL HERE AT SAINT PETERSBURG NOT SOLDIERS ONLY BUT WE DIPLOMATES LOOK UPON AS CERTAIN TO PROVE A GREAT MAN,"And, say, here's hints, you look backward and pride upon having contributed your part to the formation of one who is all here at St. Petersburg, not soldiers only, but rediffinates. Look upon a certain recruitment, great man."
71,mic_fileid_71_doa356_3spk.wav,text_fileid_71_doa356_spk2.txt,356,354,2.0,2,0.075,3,40,0.25857744399991134,5.089535952999768,0.43858788900001855,5.786701285999698,WOMEN TOO HAD THEIR SUCCESSES IN THE AUTUMN OF LIFE WITNESS NINON AND MARION SUCH WERE THE MODELS OF THE DAY JOSIANA AND DAVID CARRIED ON A FLIRTATION OF A PARTICULAR SHADE THEY DID NOT LOVE THEY PLEASED EACH OTHER,"Women too had their successes in the autumn of life, witness Nino and Marion, such were the mornings of the day. Josiana and David carried on a flirtation of a particular shape. They did not love, they pleased each other."
72,mic_fileid_72_doa57_3spk.wav,text_fileid_72_doa57_spk1.txt,57,37,20.0,1,0.17777777777777778,8,45,0.2622566469999583,4.645775327000138,0.43958471999985704,5.347616693999953,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow, if not today, in a week, if not tomorrow. And I do not think you can regret the intended husband of your daughter. Madame Danglara gazed on Villafour, stupefied to find him so almost insultingly calm."
72,mic_fileid_72_doa121_3spk.wav,text_fileid_72_doa121_spk3.txt,121,121,0.0,3,0.1111111111111111,5,45,0.2622566469999583,4.645775327000138,0.48139087200001995,5.389422846000116,AS WE SPED AFTER HIM I LOOKED BACK THE HORSEMEN HAD RECOVERED WERE NOW A SCANT HALF MILE FROM WHERE THE ROAD SWEPT PAST THE FORTRESS I SAW THAT WITH THEIR SWORDS THE HORSEMEN BORE GREAT BOWS A LITTLE CLOUD OF ARROWS SPARKLED FROM THEM,"As we spent after him, I looked back. The horsemen had recovered, and were now a scant half-mile from where the roads swept past the fortress. I saw that with their swords, the horsemen bore great bows. A little cloud of arrows sparkled from them."
72,mic_fileid_72_doa223_3spk.wav,text_fileid_72_doa223_spk2.txt,223,225,2.0,2,0.0,0,37,0.2622566469999583,4.645775327000138,0.3731573740001295,5.281189348000225,HOW SOON KEYS WERE ADDED TO THE MONOCHORD AS THIS MEASURING INSTRUMENT WAS NAMED CANNOT POSITIVELY BE ASCERTAINED WE MAY SAFELY ASSUME IT WAS NOT SLOW IN ADOPTING THE RUDE KEYBOARD ASCRIBED BY TRADITION TO PAN PIPES,How soon keys were added to the monochord as this measuring instrument was named cannot positively be ascertained. We may safely assume it was not slow in adopting the rude keyboard ascribed by tradition to pan pipes.
73,mic_fileid_73_doa97_3spk.wav,text_fileid_73_doa97_spk1.txt,97,98,1.0,1,0.12903225806451613,4,31,0.21572969899989403,3.6953864770000564,0.349892207000039,4.261008382999989,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,"Carling's pen traveled alternately across the paper, then, with a queer low-pride as he signed his name. He dropped the pen from his fingers, and, rising unsteadily from his chair,"
73,mic_fileid_73_doa130_3spk.wav,text_fileid_73_doa130_spk3.txt,130,125,5.0,3,0.1111111111111111,3,27,0.21572969899989403,3.6953864770000564,0.27720864599996276,4.188324821999913,THE NEW REPUBLIC OF FRANCE CHANGED THE NAME OF THIS SHIP ON APRIL SIXTEENTH OF THAT SAME YEAR IT JOINED THE SQUADRON AT BREST UNDER REAR ADMIRAL,"The new Republic of France changed the name of the ship. On April 16th of that same year, it joined the squadron at Breast Under Rear Admiral..."
73,mic_fileid_73_doa237_3spk.wav,text_fileid_73_doa237_spk2.txt,237,235,2.0,2,0.1,3,30,0.21572969899989403,3.6953864770000564,0.3815893910000341,4.2927055669999845,AND COSETTE NESTLING CLOSE TO MARIUS CARESSED HIS EAR WITH AN ANGELIC WHISPER SO IT IS TRUE MY NAME IS MARIUS I AM MADAME THOU THESE TWO CREATURES WERE RESPLENDENT,"And Cosette, wrestling close to Marius, caressed his ear with an angelic whisper. So it is true. My name is Marius. I am the Albao. These two creatures were resplendent."
74,mic_fileid_74_doa76_3spk.wav,text_fileid_74_doa76_spk2.txt,76,79,3.0,2,0.0967741935483871,3,31,0.28889927199998056,4.877750189000153,0.34823387500000536,5.514883336000139,I ADMIT I WAS SOMEWHAT UNREASONABLE I'LL TALK TO ALFRED AND ROBERT AND SEE WHAT I CAN DO VERY WELL SAID ESTHER QUIETLY THE MATTER OF THE PLUMS ISN'T MY BUSINESS,"I admit I was somewhat unreasonable. I'll talk to Alfred and Robert and see what I can do. Very well, said Establishley. The matter at the plums isn't my business."
74,mic_fileid_74_doa116_3spk.wav,text_fileid_74_doa116_spk1.txt,116,115,1.0,1,0.07317073170731707,3,41,0.28889927199998056,4.877750189000153,0.42642374900015056,5.593073210000284,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,"Like this, he said, it does me good. You don't know what it is to me. You don't... Words seem to fail him. It was a distinct glimpse. He was a youngster of the sword you'd like to see about you."
74,mic_fileid_74_doa172_3spk.wav,text_fileid_74_doa172_spk3.txt,172,170,2.0,3,0.14814814814814814,4,27,0.28889927199998056,4.877750189000153,0.3547781340000711,5.521427595000205,WOULD SUDDENLY EXTRICATE ME FROM SEEMINGLY INSURMOUNTABLE DIFFICULTIES SOMETIMES WHEN NATURE OVERCOME BY HUNGER SANK UNDER THE EXHAUSTION A REPAST WAS PREPARED FOR ME IN THE DESERT,"would suddenly extricate me from seemingly insurmountable difficulties. Sometimes when nature overcome by hunger, some cut of the exhaustion, the repast was prepared for me in the desert."
75,mic_fileid_75_doa172_3spk.wav,text_fileid_75_doa172_spk2.txt,172,174,2.0,2,0.28205128205128205,11,39,0.31559387299989794,5.112676851000288,0.4672839950001162,5.895554719000302,IS IT A FIGHT ASKED PHIL ADAMS WHO SAW BY OUR FRESHNESS THAT WE HAD NOT YET GOT TO WORK YES IT'S A FIGHT I ANSWERED UNLESS CONWAY WILL ASK WALLACE'S PARDON PROMISE NEVER TO HECTOR ME IN FUTURE,"Is it a fight? asked Bill Adams. Who saw his own ambitions? Then he had not yet got to work. Yes, it's a fight, I answer. Unless Conway will have Wallace's pardon, promise never to have him in the future."
75,mic_fileid_75_doa204_3spk.wav,text_fileid_75_doa204_spk1.txt,204,204,0.0,1,0.023809523809523808,1,42,0.31559387299989794,5.112676851000288,0.45686821899994356,5.885138943000129,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,"But it was not in Mr. Weston's nature to imagine that any Caprice could be strong enough to affect one so dear, and as he believed so deservedly dear. He saw his son every year in London and was proud of him."
75,mic_fileid_75_doa243_3spk.wav,text_fileid_75_doa243_spk3.txt,243,242,1.0,3,0.23728813559322035,14,59,0.31559387299989794,5.112676851000288,0.6203302339999937,6.048600958000179,AND HE POINTED WITH HIS FINGERS AT THE SHOP GIRL YOU MUST GIVE HER TWO KISSES FOR THAT HEAP OF BARLEY SUGAR LOOKING AT BOBBY'S MOUTH AT THE TIME ONE WOULD HAVE SAID THAT HIS KISSES MIGHT BE DISPENSED WITH WHEN THEY WERE AGAIN IN THE PONY CARRIAGE BEHIND THE IMPATIENT PUCK AND WERE WELL AWAY FROM THE DOOR,"and he pointed with his fingers at the soft girl. You must give her two kisses for that heap of body sugar. Looking at Bobby's mouth at the time, one will have said that his kiss is likely to spatter. When they were again in the pony carriage behind me a patient parked, I went well away from the door."
76,mic_fileid_76_doa66_3spk.wav,text_fileid_76_doa66_spk1.txt,66,69,3.0,1,0.047619047619047616,2,42,0.2561006850000922,4.8956324949999726,0.46468347800009724,5.616416658000162,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"And yet these must be reached before June, or the year's expedition would be of little avail. Every blacksmith shop rung with the rhythmical playing of busy hammers, beating out old iron such as horseshoes, nails or stubs, into the great harpoons."
