fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
143,mic_fileid_143_doa351_3spk.wav,text_fileid_143_doa351_spk1.txt,351,351,0.0,1,clean_fileid_143_doa351_spk1.wav,0.16666666666666666,6,36,3.7548766136169434,17.093706130981445,13.338829517364502,3.737309217453003,16.832826614379883,13.09551739692688,1.2288053035736084,3.129758358001709,1.9009530544281006,4.774927073000072,0.24616428499984977,0.30375911600003747,5.324850473999959,SAID MISS BINGLEY WILL SHE BE AS TALL AS I AM I THINK SHE WILL SHE IS NOW ABOUT MISS ELIZABETH BENNET'S HEIGHT OR RATHER TALLER HOW I LONG TO SEE HER AGAIN I NEVER MET,Sid miss family will she be as tall as I am I think she will she's now about Miss Elizabeth Bennett's height or rather taller how long to see her again I never met
144,mic_fileid_144_doa250_3spk.wav,text_fileid_144_doa250_spk1.txt,250,250,0.0,1,clean_fileid_144_doa250_spk1.wav,0.037037037037037035,1,27,6.567692756652832,15.944831848144531,9.3771390914917,6.5456414222717285,15.727005004882812,9.181363582611084,1.525169849395752,3.343135356903076,1.8179655075073242,4.418716979999317,0.2913109619998977,0.28984710800023095,4.999875049999446,BUT AS BETWEEN FRIEN'S CERTAIN DELICATE LITTLE FACTS IN YOUR PAST LIFE HAVE COME INADVERTENTLY TO ME HEARING SOMETIMES HE WOULD ALLUDE TO A CERTAIN DOCUMENT OR,"But as between friends, certain delicate little facts in your past life have come inadvertently to me hearing. Sometimes he would allude to a certain document, or..."
145,mic_fileid_145_doa40_3spk.wav,text_fileid_145_doa40_spk1.txt,40,40,0.0,1,clean_fileid_145_doa40_spk1.wav,0.02702702702702703,1,37,2.949587106704712,16.940303802490234,13.990716695785522,2.934640884399414,16.742034912109375,13.807394027709961,1.165673017501831,3.509981870651245,2.344308853149414,4.009971991999919,0.26107089600009203,0.3811529370000244,4.652195825000035,OH EXCLAIMED REBECCA SYMPATHETICALLY MINE WAS NO SHOES AND TOO MANY BABIES AND NOT ENOUGH BOOKS BUT YOU'RE ALL RIGHT AND HAPPY NOW AREN'T YOU SHE ASKED DOUBTFULLY FOR THOUGH HE LOOKED HANDSOME WELL FED AND PROSPEROUS,"Oh exclaimed Rebecca sympathetically, mine was no shoes and too many babies and not enough books. But you're all right and happy now, aren't you, she asked outfully, for though he looked handsome, well fed and prosperous."
146,mic_fileid_146_doa170_3spk.wav,text_fileid_146_doa170_spk1.txt,170,170,0.0,1,clean_fileid_146_doa170_spk1.wav,0.024390243902439025,1,41,6.874184608459473,18.794328689575195,11.920144081115723,6.7410783767700195,18.706829071044922,11.965750694274902,1.477184772491455,3.747175455093384,2.2699906826019287,4.304429380999409,0.24950656900000467,0.40717731399990953,4.961113263999323,AS THOUGH WONDERING WHETHER THE MISSILE THAT HAD STRUCK HIM THERE HAD ALSO BEEN LOADED IN THAT WAY WE'RE SORRY MISTER CHASE THAT YOUR WINDOW WAS BROKEN SAID FRANK STEADILY IT WAS AN ACCIDENT I GIVE YOU MY WORD ABOUT THAT,"as though wondering whether the missile that had struck him there had also been loaded in that way. We're sorry, Mr. Chase, that your window was broken, said Frank steadily. It was an accident. I give you my word about that."""
147,mic_fileid_147_doa323_3spk.wav,text_fileid_147_doa323_spk1.txt,323,323,0.0,1,clean_fileid_147_doa323_spk1.wav,0.125,4,32,4.675209045410156,18.094196319580078,13.418987274169922,4.656813621520996,17.943279266357422,13.286465644836426,1.2285008430480957,3.7591841220855713,2.5306832790374756,4.764263784999912,0.22592224299978625,0.4099887090001175,5.400174736999816,THE SULTAN WITHOUT WAITING FOR SCHEHERAZADE TO ASK HIS PERMISSION BADE HER PROCEED WITH THE STORY OF THE GENIE AND THE MERCHANT UPON WHICH SCHEHERAZADE CONTINUED HER RELATION AS FOLLOWS F N,"The Sultan, without waiting for Shad'azad to ask his permission, bade her proceed with the story of the genie and the merchant, upon which Shad'azad continued her relation as follows. FN"
148,mic_fileid_148_doa52_3spk.wav,text_fileid_148_doa52_spk1.txt,52,52,0.0,1,clean_fileid_148_doa52_spk1.wav,0.0,0,32,1.206465721130371,15.766788482666016,14.560322761535645,1.190861701965332,15.689053535461426,14.498191833496094,1.166214108467102,2.726400375366211,1.5601862668991089,4.223764163000851,0.2507941009998831,0.2879480579999836,4.762506322000718,HIS LIPS CONTINUED TO MOVE SILENTLY AS THOUGH HE WERE TALKING TO HIMSELF WHICH CAUSED THEM ALL TO GAZE ATTENTIVELY AT HIM IN THE ENDEAVOR TO HEAR MORE THERE WAS NO APPLAUSE,"His lips continued to move silently as though he were talking to himself, which caused them all to gaze attentively at him in the endeavor to hear more. There was no applause."
149,mic_fileid_149_doa92_3spk.wav,text_fileid_149_doa92_spk1.txt,92,92,0.0,1,clean_fileid_149_doa92_spk1.wav,0.0,0,33,8.771145820617676,16.035358428955078,7.264212608337402,8.761641502380371,15.968384742736816,7.206743240356445,1.3804357051849365,2.9634315967559814,1.582995891571045,4.446288703999471,0.3566286459999901,0.3116279180003403,5.114545267999802,YOU CANNOT TELL A MAN BY THE LOBSTER HE EATS BUT YOU CAN TELL SOMETHING ABOUT HIM BY THE LITERATURE HE READS FOR INSTANCE I ONCE OCCUPIED A CARRIAGE ON AN EASTERN LINE,"You cannot tell a man by the lobster he eats, but you can tell something about him by the literature he reads. For instance, I once occupied a carriage on an eastern line."
150,mic_fileid_150_doa223_3spk.wav,text_fileid_150_doa223_spk1.txt,223,223,0.0,1,clean_fileid_150_doa223_spk1.wav,0.02702702702702703,1,37,2.9307069778442383,14.53507137298584,11.604364395141602,2.9157862663269043,14.355236053466797,11.439449787139893,1.2439202070236206,3.0424869060516357,1.7985666990280151,4.1806704579989855,0.33446409599991966,0.40237355699991895,4.917508110998824,THIS IS WHAT I WANTED TO SEE SAID GRAHAM THIS IS WHAT I WANTED TO SEE TRYING TO AVOID A START AT A PARTICULARLY STRIKING DISFIGUREMENT SHE MIGHT HAVE DONE BETTER WITH HERSELF THAN THAT SAID ASANO,"This is what I wanted to see, said Graham. This is what I wanted to see, trying to avoid a start at a particularly striking disfigurement. She might have done better with herself than that, said Osano."
151,mic_fileid_151_doa298_3spk.wav,text_fileid_151_doa298_spk1.txt,298,298,0.0,1,clean_fileid_151_doa298_spk1.wav,0.0,0,29,0.9471257328987122,15.404871940612793,14.45774620771408,0.9161661863327026,14.204205513000488,13.288039326667786,1.1313751935958862,2.8721117973327637,1.7407366037368774,4.350174216999221,0.2833629319998181,0.2926389350000136,4.926176083999053,AND IS THERE ANYTHING FINER THAN TO SEARCH FOR ONE'S OWN VIRTUES IS IT NOT ALMOST TO BELIEVE IN ONE'S OWN VIRTUES BUT THIS BELIEVING IN ONE'S OWN VIRTUES,"And is there anything finer than to search for one's own virtues? Is it not almost to believe in one's own virtues, but this believing in one's own virtues?"
152,mic_fileid_152_doa81_3spk.wav,text_fileid_152_doa81_spk1.txt,81,81,0.0,1,clean_fileid_152_doa81_spk1.wav,0.2,6,30,4.007671356201172,17.195602416992188,13.187931060791016,3.992671489715576,16.90705108642578,12.914379596710205,1.197941541671753,3.3738350868225098,2.175893545150757,4.25790780699981,0.3036714690001645,0.3378895430000739,4.899468819000049,SHE PRESENTLY DISCOVERED IN TRUTH THAT THIS OBLIGATION WAS OF THE LIGHTEST AND THAT MISSUS TOUCHETT CARED VERY LITTLE HOW MISS STACKPOLE BEHAVED MISSUS TOUCHETT HAD DEFINED HER TO ISABEL,She presently discovered in truth that this obligation was of the lightest and that Mrs. Touchant cared very little how mistakable behaved. Mrs. Touchant had defined her to Isabel.
153,mic_fileid_153_doa102_3spk.wav,text_fileid_153_doa102_spk1.txt,102,102,0.0,1,clean_fileid_153_doa102_spk1.wav,0.10810810810810811,4,37,4.143592834472656,19.54264259338379,15.399049758911133,4.1345343589782715,19.42839813232422,15.293863773345947,1.4438577890396118,3.667552947998047,2.223695158958435,4.188629421999849,0.27570497300030183,0.4498239280001144,4.914158323000265,I'M KEEPING OPEN HOUSE FOR A SPECIAL REASON TWO FELLOWS I KNOW ARE GETTING MARRIED TO MORROW IT'S A DOUBLE WEDDING IT'S ALSO A DOUBLE HONEYMOON BUT THEY AREN'T ONTO THAT YET HARMON'S CLEAR BROWN EYES TWINKLED,I'm keeping open house for a special reason. Two fellows I know are getting married tomorrow. It's a double wedding. It's also a double honeymoon. But they aren't on to that yet. Harmon's clear brown eyes twinkled.
154,mic_fileid_154_doa109_3spk.wav,text_fileid_154_doa109_spk1.txt,109,109,0.0,1,clean_fileid_154_doa109_spk1.wav,0.027777777777777776,1,36,5.315975666046143,18.574499130249023,13.25852346420288,5.283188819885254,18.208831787109375,12.925642967224121,1.3157422542572021,3.834254264831543,2.518512010574341,4.55463064300011,0.30012123000005886,0.384402413999851,5.239154287000019,LIBERTY TO HIM EPITOMIZES ITSELF IN ACCESS TO THE MEANS OF TOIL TO TILL THE SOIL AND LABOUR INTERMINABLY WITH RUDE IMPLEMENTS AND UTENSILS IS ALL HE ASKS OF LIFE AND OF THE POWERS THAT BE,"Liberty, to him, epitomizes itself in access to the means of toil. To till the soil, and labor interminably with rude implements and utensils, is all he asks of life and of the powers that be."
155,mic_fileid_155_doa4_3spk.wav,text_fileid_155_doa4_spk1.txt,4,4,0.0,1,clean_fileid_155_doa4_spk1.wav,0.2857142857142857,12,42,5.358262538909912,16.82489776611328,11.46663522720337,5.350105285644531,16.701587677001953,11.351482391357422,1.149033546447754,3.541320323944092,2.392286777496338,4.83422975800022,0.3499309889998585,0.4772637850001047,5.661424532000183,DON JUAN NOW WE LOOK UPON THE SMALLEST BOOK EVER PRINTED DANTE'S DIVINA COMMEDIA BOUND IN TURKEY GILT LESS THAN TWO AND ONE FOURTH INCHES LONG BY ONE AND ONE HALF INCHES WIDE THE COLLECTION OF MISTER AND MISSUS S C HALL,Now on one. Now we look upon the smallest book ever printed. Dante's Divina Comedia. Found in Turkey Guild. Less than two and one-fourth inches long by one and one-half inches wide. The collection of Mr. and Mrs. S. C. Hall.
156,mic_fileid_156_doa169_3spk.wav,text_fileid_156_doa169_spk1.txt,169,169,0.0,1,clean_fileid_156_doa169_spk1.wav,0.030303030303030304,1,33,5.513459205627441,20.008405685424805,14.494946479797363,5.501983165740967,19.823009490966797,14.32102632522583,1.42355215549469,4.0567307472229,2.6331785917282104,4.682224781000514,0.2457345699999678,0.38062992599998324,5.308589277000465,INTERRUPTED PHILIP I'VE HEARD THAT SOME PROFESSORS SAY THAT THEIR ANNEX CLASSES DO BETTER WORK THAN OURS BUT ANYBODY CAN TELL THAT THAT'S ALL ROT I BELIEVE IT'S ALL PERFECTLY TRUE SAID NORA,"Interrupted Philip, I've heard that some professors say that their annex classes do better work than ours, but anybody can tell that that's all right. I believe it's all perfectly true, said Nora."
157,mic_fileid_157_doa155_3spk.wav,text_fileid_157_doa155_spk1.txt,155,155,0.0,1,clean_fileid_157_doa155_spk1.wav,0.19607843137254902,10,51,4.362349510192871,16.415287017822266,12.052937507629395,4.336418151855469,15.993708610534668,11.6572904586792,1.254493236541748,3.7373390197753906,2.4828457832336426,4.813715855999817,0.351548585999808,0.5211260300002323,5.686390471999857,HE AS THE CORPORAL WAS ENTERING THE CONFINES OF BOHEMIA MY UNCLE TOBY OBLIGED HIM TO HALT FOR A SINGLE MOMENT HE HAD SET OUT BARE HEADED HAVING SINCE HE PULL'D OFF HIS MONTERO CAP IN THE LATTER END OF THE LAST CHAPTER LEFT IT LYING BESIDE HIM ON THE GROUND,"He, as the corporal was entering the confines of Bohemia, by Uncle Tobias Blyatian to halt for a single moment. He had set out, bare-headed, having, since he pulled off his Montero cap and the latter into the last chapter, left it lying beside him on the ground."
158,mic_fileid_158_doa251_3spk.wav,text_fileid_158_doa251_spk1.txt,251,251,0.0,1,clean_fileid_158_doa251_spk1.wav,0.04878048780487805,2,41,4.807669639587402,16.63557243347168,11.827902793884277,4.790853500366211,16.511882781982422,11.721029281616211,1.3433760404586792,3.6597726345062256,2.3163965940475464,3.5667020050000247,0.2439593799999784,0.3983145530000911,4.208975938000094,I AM QUITE AWARE THAT SCIENCE HAS TO BE ON ITS GUARD WITH DISCOVERIES OF THIS KIND I KNOW WHAT CAPITAL ENTERPRISING INDIVIDUALS LIKE BARNUM HAVE MADE OUT OF FOSSIL MEN I HAVE HEARD THE TALE OF THE KNEEPAN OF AJAX,I am quite aware that science has to be on its guard with discoveries of this kind. I know what capital-enterprising individuals like Barnum have made out of fossil men. I have heard the tale of the knee-pan of Ajax.
159,mic_fileid_159_doa31_3spk.wav,text_fileid_159_doa31_spk1.txt,31,31,0.0,1,clean_fileid_159_doa31_spk1.wav,0.037037037037037035,2,54,4.8148345947265625,18.769657135009766,13.954822540283203,4.801199913024902,18.598176956176758,13.796977043151855,1.2085096836090088,3.8643758296966553,2.6558661460876465,4.57943289800005,0.3584180689999812,0.44117051000012,5.379021477000151,AND SAY MY MISTRESS VENUS DESIRES YOU TO SEND HER A LITTLE OF YOUR BEAUTY FOR IN TENDING HER SICK SON SHE HAS LOST SOME OF HER OWN BE NOT TOO LONG ON YOUR ERRAND FOR I MUST PAINT MYSELF WITH IT TO APPEAR AT THE CIRCLE OF THE GODS AND GODDESSES THIS EVENING,"And say, My Mistress Venus desires you to send her a little of your beauty, for intending her sick son, she has lost some of her own. Be not too long on your errand, for I must paint myself with it to appear at the circle of the gods and goddesses this evening."
160,mic_fileid_160_doa141_3spk.wav,text_fileid_160_doa141_spk1.txt,141,141,0.0,1,clean_fileid_160_doa141_spk1.wav,0.05128205128205128,2,39,1.8330504894256592,16.12288475036621,14.289834260940552,1.7921648025512695,15.94430923461914,14.152144432067871,1.0836445093154907,3.3585472106933594,2.2749027013778687,5.086908572000084,0.321925475000171,0.3853041630000007,5.794138210000256,YOU WOULD NOT FOR INSTANCE NOW GO TO A BALL FOR THE WORLD YOU FEEL THAT YOU HAVE NO LONGER ANY FRIEND TO WHOM YOU CAN SPEAK WITH UNRESERVE ON WHOSE REGARD YOU CAN PLACE DEPENDENCE OR WHOSE COUNSEL,"You would not, for instance, now go to a ball for the world. You feel that you have no longer any friend in whom you can speak with unreserved, on whose regard you can place dependence, or whose counsel."
161,mic_fileid_161_doa59_3spk.wav,text_fileid_161_doa59_spk1.txt,59,59,0.0,1,clean_fileid_161_doa59_spk1.wav,0.0625,3,48,5.083308219909668,20.892807006835938,15.80949878692627,5.074406623840332,20.74308204650879,15.668675422668457,1.2224398851394653,3.902864694595337,2.6804248094558716,5.138229841999873,0.35406252799975846,0.5288756159998229,6.021167985999455,HE DECLARES IT IS AS THOUGH IT WERE PAINTED ON A BROBDINGNAGIAN PIECE OF GILT PAPER AND HE WHO DAMPENS HIS FINGER AND THRUSTS IT THROUGH FINDS AN ALKALI VALLEY ON THE OTHER SIDE THE LONELY PRICKLY PEAR AND A HEAP OF ASHES FROM A DESERTED CAMP FIRE,"He declares it is as though it were painted on a brobden-nagyon piece of gilt paper, and he who dampens his finger and thrusts it through finds an alkali valley on the other side, the lonely prickly pear, and a heap of ashes from a deserted campfire."
162,mic_fileid_162_doa100_3spk.wav,text_fileid_162_doa100_spk1.txt,100,100,0.0,1,clean_fileid_162_doa100_spk1.wav,0.0,0,30,5.771480560302734,18.057035446166992,12.285554885864258,5.7526373863220215,17.746089935302734,11.993452548980713,1.1724342107772827,3.5532307624816895,2.3807965517044067,4.213528327000404,0.2647440060000008,0.321776692000185,4.80004902500059,WHICH WAS IN ITSELF OF ALL THINGS THE MOST PERNICIOUS IF MARY MUST GO TO CHELTENHAM WHY COULD SHE NOT GO BY HERSELF SECOND CLASS LIKE ANY OTHER YOUNG WOMAN,"which was in itself of all things the most pernicious. If Mary must go to Cheltenham, why could she not go by herself, second class, like any other young woman?"
163,mic_fileid_163_doa302_3spk.wav,text_fileid_163_doa302_spk1.txt,302,302,0.0,1,clean_fileid_163_doa302_spk1.wav,0.0,0,41,5.562557220458984,14.807024955749512,9.244467735290527,5.546841144561768,14.671667098999023,9.124825954437256,1.423728108406067,3.120863199234009,1.697135090827942,4.29933256600043,0.2913198599999305,0.4018499639996662,4.992502390000027,FOR A LONG TIME THE ROMAN LAWS HAD BEEN DIFFICULT TO UNDERSTAND THERE WAS A VAST NUMBER OF THEM AND DIFFERENT WRITERS DIFFERED WIDELY AS TO WHAT THE LAWS REALLY WERE AND WHAT THEY MEANT JUSTINIAN EMPLOYED A GREAT LAWYER NAMED,"For a long time, the Roman laws had been difficult to understand. There was a vast number of them, and different writers differed widely as to what the laws really were and what they meant. Justinian employed a great lawyer named..."
164,mic_fileid_164_doa84_3spk.wav,text_fileid_164_doa84_spk1.txt,84,84,0.0,1,clean_fileid_164_doa84_spk1.wav,0.0,0,33,4.5221943855285645,17.930849075317383,13.408654689788818,4.509712219238281,17.736190795898438,13.226478576660156,1.225691795349121,3.519636392593384,2.2939445972442627,4.334699075000572,0.27406660599990573,0.3724655519999942,4.9812312330004715,I NEVER BEFORE HAD SEEN TWO GREEN MARTIAN WARRIORS BATTLE WITH NATURE'S WEAPONS AND THE EXHIBITION OF ANIMAL FEROCITY WHICH ENSUED WAS AS FEARFUL A THING AS THE MOST DISORDERED IMAGINATION COULD PICTURE,"I never before had seen two green Martian warriors battle with nature's weapons, and the exhibition of animal ferocity, which ensued, was as fearful a thing as the most disordered imagination could picture."
165,mic_fileid_165_doa89_3spk.wav,text_fileid_165_doa89_spk1.txt,89,89,0.0,1,clean_fileid_165_doa89_spk1.wav,0.09375,3,32,8.518071174621582,19.275802612304688,10.757731437683105,8.50185489654541,19.07624053955078,10.574385643005371,1.399488091468811,3.9276070594787598,2.5281189680099487,4.780534447999798,0.26961071300002004,0.40520386399975905,5.4553490249995775,REMAINED UNCONQUERED AND CONTINUED TO CONSPIRE AGAINST HIM THE RESISTING POWER OF THE SYRIAN ALLIES HOWEVER WAS BEING GREATLY WEAKENED BY INTERNAL REVOLTS WHICH MAY HAVE BEEN STIRRED UP BY ASSYRIAN EMISSARIES,"remained unconquered and continued to conspire against him. The resisting power of the Syrian allies, however, was being greatly weakened by internal revolts, which may have been stirred up by a Syrian emissary."
