fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_mode,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
121,4,"1,2,3,4",mic_fileid_121_doa6_3spk_1.wav|mic_fileid_121_doa6_3spk_2.wav|mic_fileid_121_doa6_3spk_3.wav|mic_fileid_121_doa6_3spk_4.wav,2084.0,2100.0,16.0,6,text_fileid_121_doa6_spk1.txt,mean_all_channels,THAN ALL THE REST LEOPOLD WAS EVER PRESENT TO HIM AND WHILE HE STROVE TO AVOID ABSORPTION IN A PERSONAL INTEREST HOWEVER JUSTIFIABLE IT WAS OF NECESSITY,"absorption in a personal interest however just a problem it was a necessity. Never do the mind. Maybe, will you get to it with your brother's intentions?",1.0,27,27,"absorption in a personal interest however just a problem it was a necessity. Never do the mind. Maybe, will you get to it with your brother's intentions?",1.0,27,27
122,4,"1,2,3,4",mic_fileid_122_doa14_3spk_1.wav|mic_fileid_122_doa14_3spk_2.wav|mic_fileid_122_doa14_3spk_3.wav|mic_fileid_122_doa14_3spk_4.wav,2100.0,2116.0,16.0,302,text_fileid_122_doa302_spk1.txt,mean_all_channels,AFTER SOME MOMENTS CONSIDERATION YOU MAY BE ABLE TO GUESS AT YOUR BROTHER'S INTENTIONS FROM ALL THIS BUT I AM SURE I CANNOT BUT IS NOT YOUR FATHER UNCOMFORTABLE ABOUT,But I am sure I can understand . It's not as if you're waiting. Let me come back and... It is the story of Sarama in the Rig Vita and was written in the Sanskrit.,1.1333333333333333,34,30,But I am sure I can understand. It's not as if you're waiting. Let me come back and It is the story of Sarama in the Rig Vita and was written in the Sanskrit.,1.1333333333333333,34,30
123,4,"1,2,3,4",mic_fileid_123_doa174_3spk_1.wav|mic_fileid_123_doa174_3spk_2.wav|mic_fileid_123_doa174_3spk_3.wav|mic_fileid_123_doa174_3spk_4.wav,2116.0,2132.0,16.0,323,text_fileid_123_doa323_spk1.txt,mean_all_channels,IT IS THE STORY OF SARAMA IN THE RIG VEDA AND WAS WRITTEN IN SANSCRIT UNDER THE SHADOW OF THE HIMALAYAS CENTURIES BEFORE HOMER SUCH UNIFORMITY POINTS NOT TO A COMMON SOURCE IN HISTORY,The shadow of the Himalayas centuries before. It's not to a common source in history . And then you have a bill. You shall have your passives to play with. Almost before the no,0.9411764705882353,32,34,The shadow of the Himalayas centuries before. It's not to a common source in history. And then you have a bill. You shall have your passives to play with. Almost before the no,0.9411764705882353,32,34
124,5,"1,2,3,4,5",mic_fileid_124_doa62_3spk_1.wav|mic_fileid_124_doa62_3spk_2.wav|mic_fileid_124_doa62_3spk_3.wav|mic_fileid_124_doa62_3spk_4.wav|mic_fileid_124_doa62_3spk_5.wav,2132.0,2152.0,20.0,251,text_fileid_124_doa251_spk1.txt,mean_all_channels,AND THEN WITHOUT FAIL YOU SHALL HAVE YOUR PUPPETS TO PLAY WITH ALMOST BEFORE THE GNOME HAD FINISHED THE DISAPPOINTED PRINCESS TURNED AWAY AND MARCHED OFF TO HER OWN APARTMENTS WITHOUT DEIGNING TO ANSWER HIM THE GNOME HOWEVER,"-hand vengeance disappointed Princess Trunnerway. Bye, Charlie. [inaudible] [ BLANK _AUDIO _AUDIO Christ's body for the children talking about him and that was",0.9473684210526315,36,38,"-hand vengeance disappointed Princess Trunnerway. Bye, Charlie. BLANK _AUDIO _AUDIO Christ's body for the children talking about him and that was",0.9210526315789473,35,38
125,4,"1,2,3,4",mic_fileid_125_doa76_3spk_1.wav|mic_fileid_125_doa76_3spk_2.wav|mic_fileid_125_doa76_3spk_3.wav|mic_fileid_125_doa76_3spk_4.wav,2152.0,2168.0,16.0,303,text_fileid_125_doa303_spk1.txt,mean_all_channels,THINKING THE WHILE OF THE PREPARATION OF CHRIST'S BODY FOR THE TOMB AND OF HIM WHO SAID INASMUCH AS YE DO IT TO THE LEAST OF MY BRETHREN YE DO IT UNTO ME,"the excitement you were in just before break-off as well . You do it. You make trust. [SIDE is up to the left of this well-known car, House Price.",0.8787878787878788,29,33,"the excitement you were in just before break-off as well. You do it. You make trust. SIDE is up to the left of this well-known car, House Price.",0.8787878787878788,29,33
126,4,"1,2,3,4",mic_fileid_126_doa119_3spk_1.wav|mic_fileid_126_doa119_3spk_2.wav|mic_fileid_126_doa119_3spk_3.wav|mic_fileid_126_doa119_3spk_4.wav,2168.0,2184.0,16.0,119,text_fileid_126_doa119_spk1.txt,mean_all_channels,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,The social lay down to this. Wow. I missed a private conversation with him. I'm sorry. I'm sorry. I'm sorry. Wild man,0.9487179487179487,37,39,The social lay down to this. Wow. I missed a private conversation with him. I'm sorry. I'm sorry. I'm sorry. Wild man,0.9487179487179487,37,39
127,5,"1,2,3,4,5",mic_fileid_127_doa151_3spk_1.wav|mic_fileid_127_doa151_3spk_2.wav|mic_fileid_127_doa151_3spk_3.wav|mic_fileid_127_doa151_3spk_4.wav|mic_fileid_127_doa151_3spk_5.wav,2184.0,2204.0,20.0,231,text_fileid_127_doa231_spk1.txt,mean_all_channels,AND CRAWLING ONWARDS HE PEEPED OVER THE CLIFF AND SAW WILD MAN PICKING HIS BIRDS HE CRAWLED A LITTLE NEARER AND THEN HURLED DOWN A GREAT STONE AND KILLED HIM YORK DECLARED FOR A LONG TIME AFTERWARDS STORMS RAGED AND MUCH RAIN AND SNOW FELL,. You 're declared for a long time after the storm's rage and much rain and snow fell. Interesting. It's not as good as it seems. I,0.9555555555555556,43,45,. You're declared for a long time after the storm's rage and much rain and snow fell. Interesting. It's not as good as it seems. I,0.9555555555555556,43,45
128,4,"1,2,3,4",mic_fileid_128_doa219_3spk_1.wav|mic_fileid_128_doa219_3spk_2.wav|mic_fileid_128_doa219_3spk_3.wav|mic_fileid_128_doa219_3spk_4.wav,2204.0,2220.0,16.0,300,text_fileid_128_doa300_spk1.txt,mean_all_channels,AND HER ASTONISHMENT WAS CONSEQUENTLY SO GREAT AS TO OVERCOME AT FIRST THE BOUNDS OF DECORUM AND SHE COULD NOT HELP CRYING OUT ENGAGED TO MISTER COLLINS,"know. Eng age to Mr. Collins. The light increase of the bills was observed in the parishes of St. Pratt, adjoining on",0.9259259259259259,25,27,"know. Eng age to Mr. Collins. The light increase of the bills was observed in the parishes of St. Pratt, adjoining on",0.9259259259259259,25,27
129,4,"1,2,3,4",mic_fileid_129_doa36_3spk_1.wav|mic_fileid_129_doa36_3spk_2.wav|mic_fileid_129_doa36_3spk_3.wav|mic_fileid_129_doa36_3spk_4.wav,2220.0,2236.0,16.0,141,text_fileid_129_doa141_spk1.txt,mean_all_channels,THE LIKE INCREASE OF THE BILLS WAS OBSERVED IN THE PARISHES OF SAINT BRIDE'S ADJOINING ON ONE SIDE OF HOLBORN PARISH AND IN THE PARISH OF SAINT JAMES CLERKENWELL ADJOINING ON THE OTHER SIDE OF HOLBORN,one side of Hope and Perishing and the parish of St. James. Click well. Join on the other side of Holber. and felt his loss deeply. It was her outspoken affection that provoked a quarrel between,0.8888888888888888,32,36,one side of Hope and Perishing and the parish of St. James. Click well. Join on the other side of Holber. and felt his loss deeply. It was her outspoken affection that provoked a quarrel between,0.8888888888888888,32,36
130,5,"1,2,3,4,5",mic_fileid_130_doa67_3spk_1.wav|mic_fileid_130_doa67_3spk_2.wav|mic_fileid_130_doa67_3spk_3.wav|mic_fileid_130_doa67_3spk_4.wav|mic_fileid_130_doa67_3spk_5.wav,2236.0,2256.0,20.0,67,text_fileid_130_doa67_spk1.txt,mean_all_channels,AND FELT HIS LOSS DEEPLY IT WAS HER OUTSPOKEN AFFECTION THAT PROVOKED A QUARREL BETWEEN HER AND JULIUS AND WHICH LED TO THE BREAKING OF THEIR ENGAGEMENT LUCY HAD A HIGH TEMPER WHICH HAD BEEN KEPT IN SUBJECTION DURING THE LIFE OF SIR SIMON,"her and Julius, and which led to the breaking of their engagement. Lucy had a high temper , which had been kept in subjection during the life of Sir Simon. [BLANK_ But an enchanted prince who has been doomed to spend his youth in misery.",0.6818181818181818,30,44,"her and Julius, and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon. BLANK_ But an enchanted prince who has been doomed to spend his youth in misery.",0.6818181818181818,30,44
131,4,"1,2,3,4",mic_fileid_131_doa55_3spk_1.wav|mic_fileid_131_doa55_3spk_2.wav|mic_fileid_131_doa55_3spk_3.wav|mic_fileid_131_doa55_3spk_4.wav,2256.0,2272.0,16.0,204,text_fileid_131_doa204_spk1.txt,mean_all_channels,BUT AN ENCHANTED PRINCE WHO HAS BEEN DOOMED TO SPEND HIS YOUTH IN MISERY IF YOU ONLY LIKED PRINCESS YOU COULD SAVE ME BUT YOU WOULD HAVE TO SAY GOOD BYE TO ALL YOUR OWN PEOPLE,"I guess it was. Very shortly after. If you only liked Princess , you can save this position, but you would have to say goodbye to all your own people. John A. Brown. But my father is trial and error . Florence is free and Florence is happy. Florence is",1.0555555555555556,38,36,"I guess it was. Very shortly after. If you only liked Princess, you can save this position, but you would have to say goodbye to all your own people. John A. Brown. But my father is trial and error. Florence is free and Florence is happy. Florence is",1.0555555555555556,38,36
132,5,"1,2,3,4,5",mic_fileid_132_doa43_3spk_1.wav|mic_fileid_132_doa43_3spk_2.wav|mic_fileid_132_doa43_3spk_3.wav|mic_fileid_132_doa43_3spk_4.wav|mic_fileid_132_doa43_3spk_5.wav,2272.0,2292.0,20.0,77,text_fileid_132_doa77_spk1.txt,mean_all_channels,BUT MY FATHER CRIED LORENZO FLORENCE IS FREE FLORENCE IS HAPPY FLORENCE IS A SLAVE FLORENCE IS POOR CRIED SAVONAROLA POOR IN GENIUS POOR IN MONEY AND POOR IN COURAGE POOR IN GENIUS BECAUSE AFTER YOU LORENZO,us. I know. But two of you. You're not going to be able to do that. - I'm gonna go to the rental. - Okay. - Okay. - Okay. - There were so many different kinds of noises I couldn't distinguish. There was one noise that,1.0810810810810811,40,37,us. I know. But two of you. You're not going to be able to do that. - I'm gonna go to the rental. - Okay. - Okay. - Okay. - There were so many different kinds of noises I couldn't distinguish. There was one noise that,1.0810810810810811,40,37
133,4,"1,2,3,4",mic_fileid_133_doa178_3spk_1.wav|mic_fileid_133_doa178_3spk_2.wav|mic_fileid_133_doa178_3spk_3.wav|mic_fileid_133_doa178_3spk_4.wav,2292.0,2308.0,16.0,336,text_fileid_133_doa336_spk1.txt,mean_all_channels,GLAD TO KNOW THAT SAID GRACE THERE WERE SO MANY DIFFERENT KINDS OF NOISES I COULDN'T DISTINGUISH IT THERE WAS ONE NOISE THAT STARTED THAT WAS PROMPTLY HUSHED SAID ANNE YOU HEARD IT TOO DIDN'T YOU JESSICA OH YES GIRLS I INTENDED TELLING YOU BEFORE THIS REPLIED JESSICA,"started that was promptly crushed to the end . You were at a too. Oh, yes, girls. I intended telling you before this, replied Jessica. We then? Yes. And I took a picture of the saucy girl while she was trying to stop the doors of Jasper.",0.9791666666666666,47,48,"started that was promptly crushed to the end. You were at a too. Oh, yes, girls. I intended telling you before this, replied Jessica. We then? Yes. And I took a picture of the saucy girl while she was trying to stop the doors of Jasper.",0.9791666666666666,47,48
134,5,"1,2,3,4,5",mic_fileid_134_doa125_3spk_1.wav|mic_fileid_134_doa125_3spk_2.wav|mic_fileid_134_doa125_3spk_3.wav|mic_fileid_134_doa125_3spk_4.wav|mic_fileid_134_doa125_3spk_5.wav,2308.0,2328.0,20.0,125,text_fileid_134_doa125_spk1.txt,mean_all_channels,YES AND I TOOK A PICTURE OF THE SAUCY GIRL WHILE SHE WAS TRYING TO STOP YOURS SAID JASPER SO SHE DIDN'T DO MUCH HARM AFTER ALL OH HERE IS A SPLENDID GROUP SEE THEM STANDING BY THAT OLD TUMBLE DOWN HOUSE POLLY HE ADDED EXCITEDLY,"So she did do much harm after all. Oh, here is a splendid room. See them standing by that little tum ble down house poly? He had it excitedly. I am Father Strange Creature, where is the middle of a fire?",0.8478260869565217,39,46,"So she did do much harm after all. Oh, here is a splendid room. See them standing by that little tum ble down house poly? He had it excitedly. I am Father Strange Creature, where is the middle of a fire?",0.8478260869565217,39,46
135,5,"1,2,3,4,5",mic_fileid_135_doa93_3spk_1.wav|mic_fileid_135_doa93_3spk_2.wav|mic_fileid_135_doa93_3spk_3.wav|mic_fileid_135_doa93_3spk_4.wav|mic_fileid_135_doa93_3spk_5.wav,2328.0,2348.0,20.0,258,text_fileid_135_doa258_spk1.txt,mean_all_channels,I HAVE BROUGHT A STRANGE CREATURE WEARING THE METAL OF A THARK WHOM IT IS MY PLEASURE TO HAVE BATTLE WITH A WILD THOAT AT THE GREAT GAMES HE WILL DIE AS BAR COMAS YOUR JEDDAK SEES FIT IF AT ALL,"No, but it's my pleasure to have a balance while I'm talking to the great James. As time the observation will die as our group is to have more sense fit in the world. >> Yeah, keep it all. >> Yeah. >> This throw to stress the gray, sharing it in bright yellow. I'm gonna get his back, his head, we're having",1.3170731707317074,54,41,"No, but it's my pleasure to have a balance while I'm talking to the great James. As time the observation will die as our group is to have more sense fit in the world. Yeah, keep it all. Yeah. This throw to stress the gray, sharing it in bright yellow. I'm gonna get his back, his head, we're having",1.3170731707317074,54,41
136,4,"1,2,3,4",mic_fileid_136_doa59_3spk_1.wav|mic_fileid_136_doa59_3spk_2.wav|mic_fileid_136_doa59_3spk_3.wav|mic_fileid_136_doa59_3spk_4.wav,2348.0,2364.0,16.0,253,text_fileid_136_doa253_spk1.txt,mean_all_channels,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"a great round with a 10 of all the greats, full, equated cap with all the wisdom and wisdom which was made him willingly act . them that it's going to do a happy time once that",0.975,39,40,"a great round with a 10 of all the greats, full, equated cap with all the wisdom and wisdom which was made him willingly act. them that it's going to do a happy time once that",0.975,39,40
137,4,"1,2,3,4",mic_fileid_137_doa84_3spk_1.wav|mic_fileid_137_doa84_3spk_2.wav|mic_fileid_137_doa84_3spk_3.wav|mic_fileid_137_doa84_3spk_4.wav,2364.0,2380.0,16.0,173,text_fileid_137_doa173_spk1.txt,mean_all_channels,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,I've been all its dignity and splendor in a private table carried out in extra . It was only as polished brass continued the circular. - Peeth and claw. - Everything. - I brought them all to my cell. - But,0.9333333333333333,42,45,I've been all its dignity and splendor in a private table carried out in extra. It was only as polished brass continued the circular. - Peeth and claw. - Everything. - I brought them all to my cell. - But,0.9333333333333333,42,45
138,5,"1,2,3,4,5",mic_fileid_138_doa68_3spk_1.wav|mic_fileid_138_doa68_3spk_2.wav|mic_fileid_138_doa68_3spk_3.wav|mic_fileid_138_doa68_3spk_4.wav|mic_fileid_138_doa68_3spk_5.wav,2380.0,2400.0,20.0,68,text_fileid_138_doa68_spk1.txt,mean_all_channels,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I had a run to the skateboard. I had to take shots of the challenges and find refuge in the sublime and the beautiful in dreams of course. [BLANK She who in triple ten us of vision sees beyond the stars , said when she closed",1.0256410256410255,40,39,"I had a run to the skateboard. I had to take shots of the challenges and find refuge in the sublime and the beautiful in dreams of course. BLANK She who in triple ten us of vision sees beyond the stars, said when she closed",1.0256410256410255,40,39
139,4,"1,2,3,4",mic_fileid_139_doa109_3spk_1.wav|mic_fileid_139_doa109_3spk_2.wav|mic_fileid_139_doa109_3spk_3.wav|mic_fileid_139_doa109_3spk_4.wav,2400.0,2416.0,16.0,109,text_fileid_139_doa109_spk1.txt,mean_all_channels,SHE WHO IN SIMPLE CLEARNESS OF VISION SEES BEYOND THE STARS SAID WHEN HE HAD FLOWN HE WILL BE HAPPY THERE HE EVER LOVED BEAUTIFUL THINGS,". there and there's the introscription with them. So, it's a good question. Thank you . >> Large eyes. >> What's the matter with you",1.0,26,26,". there and there's the introscription with them. So, it's a good question. Thank you. Large eyes. What's the matter with you",1.0,26,26
140,5,"1,2,3,4,5",mic_fileid_140_doa211_3spk_1.wav|mic_fileid_140_doa211_3spk_2.wav|mic_fileid_140_doa211_3spk_3.wav|mic_fileid_140_doa211_3spk_4.wav|mic_fileid_140_doa211_3spk_5.wav,2416.0,2436.0,20.0,338,text_fileid_140_doa338_spk1.txt,mean_all_channels,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,"? >> [INAUDIBLE] I heard the noise but I thought it's thunder. I heard the noise but I thought it's thunder. I heard the noise . And the 21st of August, the 22nd of August",0.8913043478260869,41,46,"? I heard the noise but I thought it's thunder. I heard the noise but I thought it's thunder. I heard the noise. And the 21st of August, the 22nd of August",0.8913043478260869,41,46
141,4,"1,2,3,4",mic_fileid_141_doa54_3spk_1.wav|mic_fileid_141_doa54_3spk_2.wav|mic_fileid_141_doa54_3spk_3.wav|mic_fileid_141_doa54_3spk_4.wav,2436.0,2452.0,16.0,54,text_fileid_141_doa54_spk1.txt,mean_all_channels,IT POINTED THE MORAL THAT BOSTON FOR THE FINER TASTE LEFT NEW YORK NOWHERE AND THE GOOD LADY AS THE EXPONENT OF THIS DOCTRINE WHICH SHE SET FORTH AT A CERTAIN LENGTH MADE OBVIOUSLY TO DENSHER'S MIND HER NEAREST APPROACH TO SUPPLYING,". We have a certain length, a lobby space, and a long . And so, the game of the small feet, of course , of the first",0.9285714285714286,39,42,". We have a certain length, a lobby space, and a long. And so, the game of the small feet, of course, of the first",0.9285714285714286,39,42
142,5,"1,2,3,4,5",mic_fileid_142_doa64_3spk_1.wav|mic_fileid_142_doa64_3spk_2.wav|mic_fileid_142_doa64_3spk_3.wav|mic_fileid_142_doa64_3spk_4.wav|mic_fileid_142_doa64_3spk_5.wav,2452.0,2472.0,20.0,193,text_fileid_142_doa193_spk1.txt,mean_all_channels,IN ED GRIFFITH'S SALOON BUT AS THEY WALKED ABOUT UNDER THE TREES THEY OCCASIONALLY EMBRACED THE NIGHT AND THEIR OWN THOUGHTS HAD AROUSED SOMETHING IN THEM AS THEY WERE RETURNING TO MAIN STREET THEY PASSED THE LITTLE LAWN,"time. And the Rome thought to the rise of his mount was not off his feet, but a fashion dog's cigarette. And she goes back to the house with the boy . So next, if you 're still with us, continue with President . I think she will. She",1.2105263157894737,46,38,"time. And the Rome thought to the rise of his mount was not off his feet, but a fashion dog's cigarette. And she goes back to the house with the boy. So next, if you're still with us, continue with President. I think she will. She",1.1842105263157894,45,38
