fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
136,mic_fileid_136_doa59_3spk.wav,NoEnhancement-NoisyMixture,1,17.275375,253,1,text_fileid_136_doa253_spk1.txt,0.65,26,40,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"His throat distressed the gray, shitting into bright yellow, I could hear his back and head were ever gray and brown, with a tint of all the grids, the point of cap was all that was needed to be quite distinguished when making him willingly acquiesced in an alliance.",0.5717548200009333,0.5717548200009333,0.03309652149379873,0.03309652149379873,1
137,mic_fileid_137_doa84_3spk.wav,NoEnhancement-NoisyMixture,1,17.242625,173,1,text_fileid_137_doa173_spk1.txt,0.3111111111111111,14,45,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,"But I know in the margin of the circulate form them that it stood to an half feet high, when set up in its dignity and splintered on a proper table, carried out in texture. It was only as polished brass continued the circular.",0.47807255900079326,0.47807255900079326,0.02772620520372004,0.02772620520372004,1
138,mic_fileid_138_doa68_3spk.wav,NoEnhancement-NoisyMixture,1,16.464125,68,1,text_fileid_138_doa68_spk1.txt,0.6410256410256411,25,39,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I did touch everything before rather I thought I'd be lashing myself with your idea. But I had an easy escape that I could solve every minute. So that was the final refuge for the sublime and air-eutiful. In dreams, of course.",0.5043461360000947,0.5043461360000947,0.03063303613159489,0.03063303613159489,1
139,mic_fileid_139_doa109_3spk.wav,NoEnhancement-NoisyMixture,1,15.479625,109,1,text_fileid_139_doa109_spk1.txt,0.5384615384615384,14,26,SHE WHO IN SIMPLE CLEARNESS OF VISION SEES BEYOND THE STARS SAID WHEN HE HAD FLOWN HE WILL BE HAPPY THERE HE EVER LOVED BEAUTIFUL THINGS,"He who in simple fairness of visions sees beyond the stars, said when he should close. She will be happy there. She has a love for you, thank you.",0.36882907299877843,0.36882907299877843,0.02382674470465392,0.02382674470465392,1
140,mic_fileid_140_doa211_3spk.wav,NoEnhancement-NoisyMixture,1,16.87525,338,1,text_fileid_140_doa338_spk1.txt,0.6956521739130435,32,46,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,They could have heard the noise but had thought it tender. Mr. Haines told me that if I would repeat.,0.2445359510002163,0.2445359510002163,0.014490804639944076,0.014490804639944076,1
141,mic_fileid_141_doa54_3spk.wav,NoEnhancement-NoisyMixture,1,16.308,54,1,text_fileid_141_doa54_spk1.txt,0.9047619047619048,38,42,IT POINTED THE MORAL THAT BOSTON FOR THE FINER TASTE LEFT NEW YORK NOWHERE AND THE GOOD LADY AS THE EXPONENT OF THIS DOCTRINE WHICH SHE SET FORTH AT A CERTAIN LENGTH MADE OBVIOUSLY TO DENSHER'S MIND HER NEAREST APPROACH TO SUPPLYING,"We discover key, just as we discover physical properties of things. And the good lady has the exposure to the stockings for a change of course of a certain length, a obvious extension of life, and we are supposed to supply, shall we say,",0.4829530619990692,0.4829530619990692,0.029614487490744985,0.029614487490744985,1
142,mic_fileid_142_doa64_3spk.wav,NoEnhancement-NoisyMixture,1,17.297625,193,1,text_fileid_142_doa193_spk1.txt,1.0526315789473684,40,38,IN ED GRIFFITH'S SALOON BUT AS THEY WALKED ABOUT UNDER THE TREES THEY OCCASIONALLY EMBRACED THE NIGHT AND THEIR OWN THOUGHTS HAD AROUSED SOMETHING IN THEM AS THEY WERE RETURNING TO MAIN STREET THEY PASSED THE LITTLE LAWN,"The actors from the film gave him a small fee, but as they walked about under the trees, they occasionally embraced and then started menthotically on his bar. Having made sure that his mount was not off his feet, as they were refringing the wine and she fell back with the house on the boy.",0.5877814569994371,0.5877814569994371,0.03398047171212447,0.03398047171212447,1
143,mic_fileid_143_doa172_3spk.wav,NoEnhancement-NoisyMixture,1,16.728375,351,1,text_fileid_143_doa351_spk1.txt,0.5277777777777778,19,36,SAID MISS BINGLEY WILL SHE BE AS TALL AS I AM I THINK SHE WILL SHE IS NOW ABOUT MISS ELIZABETH BENNET'S HEIGHT OR RATHER TALLER HOW I LONG TO SEE HER AGAIN I NEVER MET,"So then, will she be as tall as I am? I think she will. She's now about to solicit the best hand, or rather tall. I don't see Mrs. Vastman. How long to see her again? I never meant more.",0.5843055410005036,0.5843055410005036,0.0349290078086188,0.0349290078086188,1
144,mic_fileid_144_doa170_3spk.wav,NoEnhancement-NoisyMixture,1,16.596875,250,1,text_fileid_144_doa250_spk1.txt,0.14814814814814814,4,27,BUT AS BETWEEN FRIEN'S CERTAIN DELICATE LITTLE FACTS IN YOUR PAST LIFE HAVE COME INADVERTENTLY TO ME HEARING SOMETIMES HE WOULD ALLUDE TO A CERTAIN DOCUMENT OR,"But as between friends, certain delicate little facts in your past life have come inadvertently to me giving, sometimes he's allude to a certain document or...",0.3207805919992097,0.3207805919992097,0.019327770559169104,0.019327770559169104,1
145,mic_fileid_145_doa40_3spk.wav,NoEnhancement-NoisyMixture,1,15.536875,40,1,text_fileid_145_doa40_spk1.txt,0.2972972972972973,11,37,OH EXCLAIMED REBECCA SYMPATHETICALLY MINE WAS NO SHOES AND TOO MANY BABIES AND NOT ENOUGH BOOKS BUT YOU'RE ALL RIGHT AND HAPPY NOW AREN'T YOU SHE ASKED DOUBTFULLY FOR THOUGH HE LOOKED HANDSOME WELL FED AND PROSPEROUS,"Oh, exclaimed Rebecca sympathetically, I was no shoes and too many babies and not enough books. But you're all right and happy now, aren't you? Chias down for the late-for-the-be look dance of the well-fed and prosperous.",0.5249334390009608,0.5249334390009608,0.03378629479872631,0.03378629479872631,1
146,mic_fileid_146_doa55_3spk.wav,NoEnhancement-NoisyMixture,1,15.596625,170,1,text_fileid_146_doa170_spk1.txt,0.17073170731707318,7,41,AS THOUGH WONDERING WHETHER THE MISSILE THAT HAD STRUCK HIM THERE HAD ALSO BEEN LOADED IN THAT WAY WE'RE SORRY MISTER CHASE THAT YOUR WINDOW WAS BROKEN SAID FRANK STEADILY IT WAS AN ACCIDENT I GIVE YOU MY WORD ABOUT THAT,"As though one day, whether the missile that had struck him there had also been loaded in the water there, we're sorry, Mr. Chase, that your window was broken, said Frank Steadley. It was an accident. I give you my word about that.",0.5787761459996545,0.5787761459996545,0.03710906340311795,0.03710906340311795,1
147,mic_fileid_147_doa111_3spk.wav,NoEnhancement-NoisyMixture,1,16.842,323,1,text_fileid_147_doa323_spk1.txt,0.375,12,32,THE SULTAN WITHOUT WAITING FOR SCHEHERAZADE TO ASK HIS PERMISSION BADE HER PROCEED WITH THE STORY OF THE GENIE AND THE MERCHANT UPON WHICH SCHEHERAZADE CONTINUED HER RELATION AS FOLLOWS F N,"The soul's time without waiting for Shadazad to ask his permission, made her proceed with the story of the genie in the Merchant's Sleep. A hallowed Shadazad continued her relation as follows. 10-3-2. F.M.",0.5406872530002147,0.5406872530002147,0.032103506293802084,0.032103506293802084,1
148,mic_fileid_148_doa52_3spk.wav,NoEnhancement-NoisyMixture,1,15.677,52,1,text_fileid_148_doa52_spk1.txt,0.34375,11,32,HIS LIPS CONTINUED TO MOVE SILENTLY AS THOUGH HE WERE TALKING TO HIMSELF WHICH CAUSED THEM ALL TO GAZE ATTENTIVELY AT HIM IN THE ENDEAVOR TO HEAR MORE THERE WAS NO APPLAUSE,"His lips continued to move silently as though he were talking to himself, which caused them all to gaze at him in the end of each occasion. There was no applause when they fired the old cannon.",0.41015503100061323,0.41015503100061323,0.02616285201254151,0.02616285201254151,1
149,mic_fileid_149_doa92_3spk.wav,NoEnhancement-NoisyMixture,1,16.799,92,1,text_fileid_149_doa92_spk1.txt,0.06060606060606061,2,33,YOU CANNOT TELL A MAN BY THE LOBSTER HE EATS BUT YOU CAN TELL SOMETHING ABOUT HIM BY THE LITERATURE HE READS FOR INSTANCE I ONCE OCCUPIED A CARRIAGE ON AN EASTERN LINE,"You cannot tell a man by the lobster pupils, but you can tell something about him by the literature he reads. For instance, I once occupied a carriage on an eastern line.",0.3570921999998973,0.3570921999998973,0.021256753378171157,0.021256753378171157,1
150,mic_fileid_150_doa91_3spk.wav,NoEnhancement-NoisyMixture,1,16.018375,223,1,text_fileid_150_doa223_spk1.txt,0.5945945945945946,22,37,THIS IS WHAT I WANTED TO SEE SAID GRAHAM THIS IS WHAT I WANTED TO SEE TRYING TO AVOID A START AT A PARTICULARLY STRIKING DISFIGUREMENT SHE MIGHT HAVE DONE BETTER WITH HERSELF THAN THAT SAID ASANO,"This is what I like to smoke, said Riemen. This is what I want to see, trying to avoid a start with the particular list of your spacewalk. She might have done the information she needs, said some soft mind, head as usual.",0.5348111149996839,0.5348111149996839,0.03338735140110554,0.03338735140110554,1
151,mic_fileid_151_doa83_3spk.wav,NoEnhancement-NoisyMixture,1,16.11575,298,1,text_fileid_151_doa298_spk1.txt,1.0,29,29,AND IS THERE ANYTHING FINER THAN TO SEARCH FOR ONE'S OWN VIRTUES IS IT NOT ALMOST TO BELIEVE IN ONE'S OWN VIRTUES BUT THIS BELIEVING IN ONE'S OWN VIRTUES,Special Thanks What Can jan 기� Rabbuh,2.4716430860007677,2.4716430860007677,0.15336817002005912,0.15336817002005912,1
152,mic_fileid_152_doa81_3spk.wav,NoEnhancement-NoisyMixture,1,15.52575,81,1,text_fileid_152_doa81_spk1.txt,0.5666666666666667,17,30,SHE PRESENTLY DISCOVERED IN TRUTH THAT THIS OBLIGATION WAS OF THE LIGHTEST AND THAT MISSUS TOUCHETT CARED VERY LITTLE HOW MISS STACKPOLE BEHAVED MISSUS TOUCHETT HAD DEFINED HER TO ISABEL,"But if you could hear the truth, that this obligation was of the lightest, and that Mrs. Touched care very little on the stack of the hate, Mrs. Touched had defined her to Isabel.",0.4050406730002578,0.4050406730002578,0.02608831605560168,0.02608831605560168,1
153,mic_fileid_153_doa13_3spk.wav,NoEnhancement-NoisyMixture,1,15.575375,102,1,text_fileid_153_doa102_spk1.txt,0.2702702702702703,10,37,I'M KEEPING OPEN HOUSE FOR A SPECIAL REASON TWO FELLOWS I KNOW ARE GETTING MARRIED TO MORROW IT'S A DOUBLE WEDDING IT'S ALSO A DOUBLE HONEYMOON BUT THEY AREN'T ONTO THAT YET HARMON'S CLEAR BROWN EYES TWINKLED,I'm keeping open house for a special reason. To fellows I know we're getting married tomorrow. It's a double wedding. It's also a double honeymoon. But they aren't on that campground. Are the Clare Brown eyes twinkle.,0.5503917879996152,0.5503917879996152,0.03533730571492598,0.03533730571492598,1
154,mic_fileid_154_doa109_3spk.wav,NoEnhancement-NoisyMixture,1,16.606625,109,1,text_fileid_154_doa109_spk1.txt,0.3055555555555556,11,36,LIBERTY TO HIM EPITOMIZES ITSELF IN ACCESS TO THE MEANS OF TOIL TO TILL THE SOIL AND LABOUR INTERMINABLY WITH RUDE IMPLEMENTS AND UTENSILS IS ALL HE ASKS OF LIFE AND OF THE POWERS THAT BE,"Liberty to him epitomizes itself in access to the means of toil. To till the soil, and labor interminably with rude englemings and utensils, is all he asks of life and of the power to be. I trust you will believe me grateful.",0.5900288949997048,0.5900288949997048,0.03552972955068864,0.03552972955068864,1
155,mic_fileid_155_doa4_3spk.wav,NoEnhancement-NoisyMixture,1,17.863875,4,1,text_fileid_155_doa4_spk1.txt,1.1428571428571428,48,42,DON JUAN NOW WE LOOK UPON THE SMALLEST BOOK EVER PRINTED DANTE'S DIVINA COMMEDIA BOUND IN TURKEY GILT LESS THAN TWO AND ONE FOURTH INCHES LONG BY ONE AND ONE HALF INCHES WIDE THE COLLECTION OF MISTER AND MISSUS S C HALL,"Now I know there are only about 15 of us in freedom. I've got all of these to show in a canoe here. I'm infected here. Pres Especially to you, alone in freedom, I want to remain in a corner like you and the secret is here at this home.",4.796428562000074,4.796428562000074,0.2684987754336656,0.2684987754336656,1
156,mic_fileid_156_doa54_3spk.wav,NoEnhancement-NoisyMixture,1,16.871875,169,1,text_fileid_156_doa169_spk1.txt,0.24242424242424243,8,33,INTERRUPTED PHILIP I'VE HEARD THAT SOME PROFESSORS SAY THAT THEIR ANNEX CLASSES DO BETTER WORK THAN OURS BUT ANYBODY CAN TELL THAT THAT'S ALL ROT I BELIEVE IT'S ALL PERFECTLY TRUE SAID NORA,"Interrupted, Lola. I've heard it's so best for saying that their annex classes do better work than ours, but anybody can tell that that's all brought. I believe it's all personally true, said Nora.",0.4221359439998196,0.4221359439998196,0.025020096699378082,0.025020096699378082,1
157,mic_fileid_157_doa8_3spk.wav,NoEnhancement-NoisyMixture,1,16.933125,155,1,text_fileid_157_doa155_spk1.txt,0.5686274509803921,29,51,HE AS THE CORPORAL WAS ENTERING THE CONFINES OF BOHEMIA MY UNCLE TOBY OBLIGED HIM TO HALT FOR A SINGLE MOMENT HE HAD SET OUT BARE HEADED HAVING SINCE HE PULL'D OFF HIS MONTERO CAP IN THE LATTER END OF THE LAST CHAPTER LEFT IT LYING BESIDE HIM ON THE GROUND,"Feel, as the folk was a century of confines of the world, I also tell the oblations of folk who are seen around it. Yet set out, their haters, having such a fool-off as Montaigneau cap in a latter end of the last chapter, left it lying beside him on the ground.",0.726426517998334,0.726426517998334,0.04289973162061545,0.04289973162061545,1
158,mic_fileid_158_doa77_3spk.wav,NoEnhancement-NoisyMixture,1,14.22,251,1,text_fileid_158_doa251_spk1.txt,0.0975609756097561,4,41,I AM QUITE AWARE THAT SCIENCE HAS TO BE ON ITS GUARD WITH DISCOVERIES OF THIS KIND I KNOW WHAT CAPITAL ENTERPRISING INDIVIDUALS LIKE BARNUM HAVE MADE OUT OF FOSSIL MEN I HAVE HEARD THE TALE OF THE KNEEPAN OF AJAX,I am quite aware that science has to be on its guard for discoveries of this kind. I know what capital enterprising individuals like Arden have been out of decent men. I have heard the tale of the knee-pan of Ajax.,0.5095695029995113,0.5095695029995113,0.035834704852286306,0.035834704852286306,1
159,mic_fileid_159_doa31_3spk.wav,NoEnhancement-NoisyMixture,1,17.1225,31,1,text_fileid_159_doa31_spk1.txt,0.25925925925925924,14,54,AND SAY MY MISTRESS VENUS DESIRES YOU TO SEND HER A LITTLE OF YOUR BEAUTY FOR IN TENDING HER SICK SON SHE HAS LOST SOME OF HER OWN BE NOT TOO LONG ON YOUR ERRAND FOR I MUST PAINT MYSELF WITH IT TO APPEAR AT THE CIRCLE OF THE GODS AND GODDESSES THIS EVENING,"And say, my mistress Venus desires to send her a will of your beauty, for attending her sixth song, she has lost some of her own. May not too long, my new errand, for I must take myself with it to appear in the circle of the love and goddess in this evening.",0.5702003699989291,0.5702003699989291,0.03330123346467684,0.03330123346467684,1
160,mic_fileid_160_doa141_3spk.wav,NoEnhancement-NoisyMixture,1,17.854,141,1,text_fileid_160_doa141_spk1.txt,1.1025641025641026,43,39,YOU WOULD NOT FOR INSTANCE NOW GO TO A BALL FOR THE WORLD YOU FEEL THAT YOU HAVE NO LONGER ANY FRIEND TO WHOM YOU CAN SPEAK WITH UNRESERVE ON WHOSE REGARD YOU CAN PLACE DEPENDENCE OR WHOSE COUNSEL,"It will not be found in the snow. So please, do not turn the snout. You feel that you have no longer any friend who may be a family on the road. So please, do not turn the snout. It's really hard for us to work as well. It will. I know it will.",0.7075552120004431,0.7075552120004431,0.03963006676377524,0.03963006676377524,1
161,mic_fileid_161_doa59_3spk.wav,NoEnhancement-NoisyMixture,1,17.657375,59,1,text_fileid_161_doa59_spk1.txt,0.3333333333333333,16,48,HE DECLARES IT IS AS THOUGH IT WERE PAINTED ON A BROBDINGNAGIAN PIECE OF GILT PAPER AND HE WHO DAMPENS HIS FINGER AND THRUSTS IT THROUGH FINDS AN ALKALI VALLEY ON THE OTHER SIDE THE LONELY PRICKLY PEAR AND A HEAP OF ASHES FROM A DESERTED CAMP FIRE,"With high-density, it is as though it were painted on a broad and naggy piece of gilt paper. Now he who dents his finger and stresses his throat finds an alkaline galley on the other side, a lovely prickly pear, and a heap of ashes from a deserted campfire.",0.6077897979994304,0.6077897979994304,0.034421299768478075,0.034421299768478075,1
162,mic_fileid_162_doa43_3spk.wav,NoEnhancement-NoisyMixture,1,16.223875,100,1,text_fileid_162_doa100_spk1.txt,0.3,9,30,WHICH WAS IN ITSELF OF ALL THINGS THE MOST PERNICIOUS IF MARY MUST GO TO CHELTENHAM WHY COULD SHE NOT GO BY HERSELF SECOND CLASS LIKE ANY OTHER YOUNG WOMAN,"Which was in itself of all things the most fridges. If Mary must bear to tell me why could she not go by herself, second class, life, and the other general?",0.35682772300060606,0.35682772300060606,0.021993988674136485,0.021993988674136485,1
163,mic_fileid_163_doa154_3spk.wav,NoEnhancement-NoisyMixture,1,16.2585,302,1,text_fileid_163_doa302_spk1.txt,0.0,0,41,FOR A LONG TIME THE ROMAN LAWS HAD BEEN DIFFICULT TO UNDERSTAND THERE WAS A VAST NUMBER OF THEM AND DIFFERENT WRITERS DIFFERED WIDELY AS TO WHAT THE LAWS REALLY WERE AND WHAT THEY MEANT JUSTINIAN EMPLOYED A GREAT LAWYER NAMED,"For a long time, the Roman laws had been difficult to understand. There was a vast number of them, and different writers differed widely as to what the laws really were and what they meant. Justinian employed a great lawyer named...",0.4101926769999409,0.4101926769999409,0.025229429344646854,0.025229429344646854,1
164,mic_fileid_164_doa84_3spk.wav,NoEnhancement-NoisyMixture,1,16.054875,84,1,text_fileid_164_doa84_spk1.txt,0.30303030303030304,10,33,I NEVER BEFORE HAD SEEN TWO GREEN MARTIAN WARRIORS BATTLE WITH NATURE'S WEAPONS AND THE EXHIBITION OF ANIMAL FEROCITY WHICH ENSUED WAS AS FEARFUL A THING AS THE MOST DISORDERED IMAGINATION COULD PICTURE,"Never before I would see two green-brushed war-eaters battle with nature's weapons, and the exhibition of Animal Thoracic, which ensued, was a fearful thing as the most disordered imagination could picture.",0.39085302500097896,0.39085302500097896,0.02434481894134828,0.02434481894134828,1
165,mic_fileid_165_doa32_3spk.wav,NoEnhancement-NoisyMixture,1,16.851625,89,1,text_fileid_165_doa89_spk1.txt,0.15625,5,32,REMAINED UNCONQUERED AND CONTINUED TO CONSPIRE AGAINST HIM THE RESISTING POWER OF THE SYRIAN ALLIES HOWEVER WAS BEING GREATLY WEAKENED BY INTERNAL REVOLTS WHICH MAY HAVE BEEN STIRRED UP BY ASSYRIAN EMISSARIES,"remain unconcrete and continue to inspire against him. The resisting power of the Syrian allies, however, was being greatly weakened by internal revolts, which may have been stirred up by Syrian emissaries.",0.375201709999601,0.375201709999601,0.0222650165784962,0.0222650165784962,1
