fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,selected_doas,mean_selected_doa_error_deg,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
123,4,"1,2,3,4",mic_fileid_123_doa174_3spk_1.wav|mic_fileid_123_doa174_3spk_2.wav|mic_fileid_123_doa174_3spk_3.wav|mic_fileid_123_doa174_3spk_4.wav,2116.0,2132.0,16.0,323,text_fileid_123_doa323_spk1.txt,"323,323,323,323",0.0,IT IS THE STORY OF SARAMA IN THE RIG VEDA AND WAS WRITTEN IN SANSCRIT UNDER THE SHADOW OF THE HIMALAYAS CENTURIES BEFORE HOMER SUCH UNIFORMITY POINTS NOT TO A COMMON SOURCE IN HISTORY,It is the story of Sarama in the Rig Vita and was written in Sanskrit under the shadow of the Him alayas centuries before Homer. Such uniform ity points not to a common source in history.,0.17647058823529413,6,34,It is the story of Sarama in the Rig Vita and was written in Sanskrit under the shadow of the Him alayas centuries before Homer. Such uniform ity points not to a common source in history.,0.17647058823529413,6,34
124,5,"1,2,3,4,5",mic_fileid_124_doa62_3spk_1.wav|mic_fileid_124_doa62_3spk_2.wav|mic_fileid_124_doa62_3spk_3.wav|mic_fileid_124_doa62_3spk_4.wav|mic_fileid_124_doa62_3spk_5.wav,2132.0,2152.0,20.0,251,text_fileid_124_doa251_spk1.txt,"251,251,251,251,251",0.0,AND THEN WITHOUT FAIL YOU SHALL HAVE YOUR PUPPETS TO PLAY WITH ALMOST BEFORE THE GNOME HAD FINISHED THE DISAPPOINTED PRINCESS TURNED AWAY AND MARCHED OFF TO HER OWN APARTMENTS WITHOUT DEIGNING TO ANSWER HIM THE GNOME HOWEVER,"And then without fail, you shall have your puppets to play with. Almost before the gnome has finished , a disappointed princess turned away and marched off to her own apartments without dating to answer him. But no , however. [BLANK",0.15789473684210525,6,38,"And then without fail, you shall have your puppets to play with. Almost before the gnome has finished, a disappointed princess turned away and marched off to her own apartments without dating to answer him. But no, however. BLANK",0.15789473684210525,6,38
125,4,"1,2,3,4",mic_fileid_125_doa76_3spk_1.wav|mic_fileid_125_doa76_3spk_2.wav|mic_fileid_125_doa76_3spk_3.wav|mic_fileid_125_doa76_3spk_4.wav,2152.0,2168.0,16.0,303,text_fileid_125_doa303_spk1.txt,"303,303,303,303",0.0,THINKING THE WHILE OF THE PREPARATION OF CHRIST'S BODY FOR THE TOMB AND OF HIM WHO SAID INASMUCH AS YE DO IT TO THE LEAST OF MY BRETHREN YE DO IT UNTO ME,"Thinking the while of the preparation of Christ's body for the tomb , and of him who said , ""En as much as he do it to the least of my brethren. You do it unto me. You do .",0.21212121212121213,7,33,"Thinking the while of the preparation of Christ's body for the tomb, and of him who said,""En as much as he do it to the least of my brethren. You do it unto me. You do.",0.21212121212121213,7,33
126,4,"1,2,3,4",mic_fileid_126_doa119_3spk_1.wav|mic_fileid_126_doa119_3spk_2.wav|mic_fileid_126_doa119_3spk_3.wav|mic_fileid_126_doa119_3spk_4.wav,2168.0,2184.0,16.0,119,text_fileid_126_doa119_spk1.txt,"119,119,119,119",0.0,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,"Well, the widow said she reckoned that boys ought to be let out as well as in for half price. And so she laid down two bits, allowing that you wanted a few minutes private conversation with her bud . [BLANK",0.05128205128205128,2,39,"Well, the widow said she reckoned that boys ought to be let out as well as in for half price. And so she laid down two bits, allowing that you wanted a few minutes private conversation with her bud. BLANK",0.05128205128205128,2,39
127,5,"1,2,3,4,5",mic_fileid_127_doa151_3spk_1.wav|mic_fileid_127_doa151_3spk_2.wav|mic_fileid_127_doa151_3spk_3.wav|mic_fileid_127_doa151_3spk_4.wav|mic_fileid_127_doa151_3spk_5.wav,2184.0,2204.0,20.0,231,text_fileid_127_doa231_spk1.txt,"231,231,231,231,231",0.0,AND CRAWLING ONWARDS HE PEEPED OVER THE CLIFF AND SAW WILD MAN PICKING HIS BIRDS HE CRAWLED A LITTLE NEARER AND THEN HURLED DOWN A GREAT STONE AND KILLED HIM YORK DECLARED FOR A LONG TIME AFTERWARDS STORMS RAGED AND MUCH RAIN AND SNOW FELL,"Then crawling onwards, he peeped over the cliff and saw wild men picking his birds. He crawled a little nearer and then hurled down a great stone and killed him. Y orke declared for a long time afterwards , storms raged and much rain and snow fell. (upbeat music)",0.13333333333333333,6,45,"Then crawling onwards, he peeped over the cliff and saw wild men picking his birds. He crawled a little nearer and then hurled down a great stone and killed him. Y orke declared for a long time afterwards, storms raged and much rain and snow fell. (upbeat music)",0.13333333333333333,6,45
128,4,"1,2,3,4",mic_fileid_128_doa219_3spk_1.wav|mic_fileid_128_doa219_3spk_2.wav|mic_fileid_128_doa219_3spk_3.wav|mic_fileid_128_doa219_3spk_4.wav,2204.0,2220.0,16.0,300,text_fileid_128_doa300_spk1.txt,"300,300,300,300",0.0,AND HER ASTONISHMENT WAS CONSEQUENTLY SO GREAT AS TO OVERCOME AT FIRST THE BOUNDS OF DECORUM AND SHE COULD NOT HELP CRYING OUT ENGAGED TO MISTER COLLINS,"And her astonishment was consequently so great as to overcome it first, the balance of the quorum , and she could not help crying out . Engaged Mr. Collins. [BLANK",0.25925925925925924,7,27,"And her astonishment was consequently so great as to overcome it first, the balance of the quorum, and she could not help crying out. Engaged Mr. Collins. BLANK",0.25925925925925924,7,27
129,4,"1,2,3,4",mic_fileid_129_doa36_3spk_1.wav|mic_fileid_129_doa36_3spk_2.wav|mic_fileid_129_doa36_3spk_3.wav|mic_fileid_129_doa36_3spk_4.wav,2220.0,2236.0,16.0,141,text_fileid_129_doa141_spk1.txt,"141,141,141,141",0.0,THE LIKE INCREASE OF THE BILLS WAS OBSERVED IN THE PARISHES OF SAINT BRIDE'S ADJOINING ON ONE SIDE OF HOLBORN PARISH AND IN THE PARISH OF SAINT JAMES CLERKENWELL ADJOINING ON THE OTHER SIDE OF HOLBORN,"The like increase of the bills was observed in the parishes of St. Brian, adjoining on one side of Holpern Parish and in the parish of St. James , clerk well, but joining on the other side of Holburn.",0.25,9,36,"The like increase of the bills was observed in the parishes of St. Brian, adjoining on one side of Holpern Parish and in the parish of St. James, clerk well, but joining on the other side of Holburn.",0.25,9,36
130,5,"1,2,3,4,5",mic_fileid_130_doa67_3spk_1.wav|mic_fileid_130_doa67_3spk_2.wav|mic_fileid_130_doa67_3spk_3.wav|mic_fileid_130_doa67_3spk_4.wav|mic_fileid_130_doa67_3spk_5.wav,2236.0,2256.0,20.0,67,text_fileid_130_doa67_spk1.txt,"67,67,67,67,67",0.0,AND FELT HIS LOSS DEEPLY IT WAS HER OUTSPOKEN AFFECTION THAT PROVOKED A QUARREL BETWEEN HER AND JULIUS AND WHICH LED TO THE BREAKING OF THEIR ENGAGEMENT LUCY HAD A HIGH TEMPER WHICH HAD BEEN KEPT IN SUBJECTION DURING THE LIFE OF SIR SIMON,"And felt his loss deeply. It was her outspoken affection that provoked a quarrel between her and Julius, and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon. [BLANK",0.022727272727272728,1,44,"And felt his loss deeply. It was her outspoken affection that provoked a quarrel between her and Julius, and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon. BLANK",0.022727272727272728,1,44
131,4,"1,2,3,4",mic_fileid_131_doa55_3spk_1.wav|mic_fileid_131_doa55_3spk_2.wav|mic_fileid_131_doa55_3spk_3.wav|mic_fileid_131_doa55_3spk_4.wav,2256.0,2272.0,16.0,204,text_fileid_131_doa204_spk1.txt,"204,204,204,204",0.0,BUT AN ENCHANTED PRINCE WHO HAS BEEN DOOMED TO SPEND HIS YOUTH IN MISERY IF YOU ONLY LIKED PRINCESS YOU COULD SAVE ME BUT YOU WOULD HAVE TO SAY GOOD BYE TO ALL YOUR OWN PEOPLE,"but an enchanted prince who has been doomed to spend his youth in misery . If you only liked, Princess , you could save me. But you would have to say goodbye to all your own people .",0.05555555555555555,2,36,"but an enchanted prince who has been doomed to spend his youth in misery. If you only liked, Princess, you could save me. But you would have to say goodbye to all your own people.",0.05555555555555555,2,36
132,5,"1,2,3,4,5",mic_fileid_132_doa43_3spk_1.wav|mic_fileid_132_doa43_3spk_2.wav|mic_fileid_132_doa43_3spk_3.wav|mic_fileid_132_doa43_3spk_4.wav|mic_fileid_132_doa43_3spk_5.wav,2272.0,2292.0,20.0,77,text_fileid_132_doa77_spk1.txt,"77,77,77,77,77",0.0,BUT MY FATHER CRIED LORENZO FLORENCE IS FREE FLORENCE IS HAPPY FLORENCE IS A SLAVE FLORENCE IS POOR CRIED SAVONAROLA POOR IN GENIUS POOR IN MONEY AND POOR IN COURAGE POOR IN GENIUS BECAUSE AFTER YOU LORENZO,"But my father, Brian Lorenzo, Florence is free. Florence is happy. Florence is a slave . Florence is poor. Price ever, Neurolo. Poor ingen ious, poor in money and poor in courage , horny genius because after you Lorenzo. [BLANK",0.24324324324324326,9,37,"But my father, Brian Lorenzo, Florence is free. Florence is happy. Florence is a slave. Florence is poor. Price ever, Neurolo. Poor ingen ious, poor in money and poor in courage, horny genius because after you Lorenzo. BLANK",0.24324324324324326,9,37
133,4,"1,2,3,4",mic_fileid_133_doa178_3spk_1.wav|mic_fileid_133_doa178_3spk_2.wav|mic_fileid_133_doa178_3spk_3.wav|mic_fileid_133_doa178_3spk_4.wav,2292.0,2308.0,16.0,336,text_fileid_133_doa336_spk1.txt,"336,336,336,336",0.0,GLAD TO KNOW THAT SAID GRACE THERE WERE SO MANY DIFFERENT KINDS OF NOISES I COULDN'T DISTINGUISH IT THERE WAS ONE NOISE THAT STARTED THAT WAS PROMPTLY HUSHED SAID ANNE YOU HEARD IT TOO DIDN'T YOU JESSICA OH YES GIRLS I INTENDED TELLING YOU BEFORE THIS REPLIED JESSICA,"Glad to know that, sir Grace. There were so many different kinds of noises I couldn't distinguish it. There was one noise that started that was promptly hushed to sit in. You heard it too, didn't you Jessica? Oh yes girls, I intended telling you before this, replied Jessica .",0.08333333333333333,4,48,"Glad to know that, sir Grace. There were so many different kinds of noises I couldn't distinguish it. There was one noise that started that was promptly hushed to sit in. You heard it too, didn't you Jessica? Oh yes girls, I intended telling you before this, replied Jessica.",0.08333333333333333,4,48
134,5,"1,2,3,4,5",mic_fileid_134_doa125_3spk_1.wav|mic_fileid_134_doa125_3spk_2.wav|mic_fileid_134_doa125_3spk_3.wav|mic_fileid_134_doa125_3spk_4.wav|mic_fileid_134_doa125_3spk_5.wav,2308.0,2328.0,20.0,125,text_fileid_134_doa125_spk1.txt,"125,125,125,125,125",0.0,YES AND I TOOK A PICTURE OF THE SAUCY GIRL WHILE SHE WAS TRYING TO STOP YOURS SAID JASPER SO SHE DIDN'T DO MUCH HARM AFTER ALL OH HERE IS A SPLENDID GROUP SEE THEM STANDING BY THAT OLD TUMBLE DOWN HOUSE POLLY HE ADDED EXCITEDLY,"And I took a picture of the saucy girl while she was trying to stop yours , said Jasper. So she didn't do much harm after all. Oh here is a splendid group . See them standing by that old tumbledown house Polly? He had it excitedly .",0.10869565217391304,5,46,"And I took a picture of the saucy girl while she was trying to stop yours, said Jasper. So she didn't do much harm after all. Oh here is a splendid group. See them standing by that old tumbledown house Polly? He had it excitedly.",0.10869565217391304,5,46
135,5,"1,2,3,4,5",mic_fileid_135_doa93_3spk_1.wav|mic_fileid_135_doa93_3spk_2.wav|mic_fileid_135_doa93_3spk_3.wav|mic_fileid_135_doa93_3spk_4.wav|mic_fileid_135_doa93_3spk_5.wav,2328.0,2348.0,20.0,258,text_fileid_135_doa258_spk1.txt,"258,258,258,258,258",0.0,I HAVE BROUGHT A STRANGE CREATURE WEARING THE METAL OF A THARK WHOM IT IS MY PLEASURE TO HAVE BATTLE WITH A WILD THOAT AT THE GREAT GAMES HE WILL DIE AS BAR COMAS YOUR JEDDAK SEES FIT IF AT ALL,"I have brought a strange creature wearing the metal of a thark , whom it is my pleasure to have battled with a wild goat at the great gates. He will die as barbed, comas, eugenic, seas fit , if at all. [BLANK",0.1951219512195122,8,41,"I have brought a strange creature wearing the metal of a thark, whom it is my pleasure to have battled with a wild goat at the great gates. He will die as barbed, comas, eugenic, seas fit, if at all. BLANK",0.1951219512195122,8,41
136,4,"1,2,3,4",mic_fileid_136_doa59_3spk_1.wav|mic_fileid_136_doa59_3spk_2.wav|mic_fileid_136_doa59_3spk_3.wav|mic_fileid_136_doa59_3spk_4.wav,2348.0,2364.0,16.0,253,text_fileid_136_doa253_spk1.txt,"253,253,253,253",0.0,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"His throat and breast were braided , shading into bright yellow under his back and head, where of a grayish brown, with a tint of olive green . A pointed cap was all that was needed to make a white distinguished looking.",0.125,5,40,"His throat and breast were braided, shading into bright yellow under his back and head, where of a grayish brown, with a tint of olive green. A pointed cap was all that was needed to make a white distinguished looking.",0.125,5,40
137,4,"1,2,3,4",mic_fileid_137_doa84_3spk_1.wav|mic_fileid_137_doa84_3spk_2.wav|mic_fileid_137_doa84_3spk_3.wav|mic_fileid_137_doa84_3spk_4.wav,2364.0,2380.0,16.0,173,text_fileid_137_doa173_spk1.txt,"173,173,173,173",0.0,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,"But a note in the margin of the circular informed them that it stood 2.5 feet high, one set up in all its dignity and splendor on a proper table , $3 extra . It was only of polished brass continued the circular .",0.15555555555555556,7,45,"But a note in the margin of the circular informed them that it stood 2.5 feet high, one set up in all its dignity and splendor on a proper table, 3 extra. It was only of polished brass continued the circular.",0.15555555555555556,7,45
138,5,"1,2,3,4,5",mic_fileid_138_doa68_3spk_1.wav|mic_fileid_138_doa68_3spk_2.wav|mic_fileid_138_doa68_3spk_3.wav|mic_fileid_138_doa68_3spk_4.wav|mic_fileid_138_doa68_3spk_5.wav,2380.0,2400.0,20.0,68,text_fileid_138_doa68_spk1.txt,"68,68,68,68,68",0.0,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I grew used to everything, or rather I voluntarily resigned myself to enduring it, but I 've had a means of escape that reconciled everything. That was to find refuge in the sublime and the beautiful in dreams of course.",0.02564102564102564,1,39,"I grew used to everything, or rather I voluntarily resigned myself to enduring it, but I've had a means of escape that reconciled everything. That was to find refuge in the sublime and the beautiful in dreams of course.",0.02564102564102564,1,39
139,4,"1,2,3,4",mic_fileid_139_doa109_3spk_1.wav|mic_fileid_139_doa109_3spk_2.wav|mic_fileid_139_doa109_3spk_3.wav|mic_fileid_139_doa109_3spk_4.wav,2400.0,2416.0,16.0,109,text_fileid_139_doa109_spk1.txt,"109,109,109,109",0.0,SHE WHO IN SIMPLE CLEARNESS OF VISION SEES BEYOND THE STARS SAID WHEN HE HAD FLOWN HE WILL BE HAPPY THERE HE EVER LOVED BEAUTIFUL THINGS,She who in simple clearness of vision sees beyond the stars. Said when he had flown. He'll be happy there. He ever loved beautiful things. Thank you .,0.15384615384615385,4,26,She who in simple clearness of vision sees beyond the stars. Said when he had flown. He'll be happy there. He ever loved beautiful things. Thank you.,0.15384615384615385,4,26
140,5,"1,2,3,4,5",mic_fileid_140_doa211_3spk_1.wav|mic_fileid_140_doa211_3spk_2.wav|mic_fileid_140_doa211_3spk_3.wav|mic_fileid_140_doa211_3spk_4.wav|mic_fileid_140_doa211_3spk_5.wav,2416.0,2436.0,20.0,338,text_fileid_140_doa338_spk1.txt,"338,338,338,338,338",0.0,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,They had heard our shot and came across to see what luck. What do you think of the matter with the ast henesses of Shaughnessy? Mr . Haynes told her they had heard the noise but had thought it thunder . Mr. Haynes told me that if I would cheer up. (upbeat music ),0.30434782608695654,14,46,They had heard our shot and came across to see what luck. What do you think of the matter with the ast henesses of Shaughnessy? Mr. Haynes told her they had heard the noise but had thought it thunder. Mr. Haynes told me that if I would cheer up. (upbeat music),0.30434782608695654,14,46
141,4,"1,2,3,4",mic_fileid_141_doa54_3spk_1.wav|mic_fileid_141_doa54_3spk_2.wav|mic_fileid_141_doa54_3spk_3.wav|mic_fileid_141_doa54_3spk_4.wav,2436.0,2452.0,16.0,54,text_fileid_141_doa54_spk1.txt,"54,54,54,54",0.0,IT POINTED THE MORAL THAT BOSTON FOR THE FINER TASTE LEFT NEW YORK NOWHERE AND THE GOOD LADY AS THE EXPONENT OF THIS DOCTRINE WHICH SHE SET FORTH AT A CERTAIN LENGTH MADE OBVIOUSLY TO DENSHER'S MIND HER NEAREST APPROACH TO SUPPLYING,"It pointed the moral that Boston, for the fighter taste, left New York nowhere , and the good lady has the exponent of this doctrine which she set forth at a certain length, made obviously to Densha's mind her nearest approach to supplying .",0.07142857142857142,3,42,"It pointed the moral that Boston, for the fighter taste, left New York nowhere, and the good lady has the exponent of this doctrine which she set forth at a certain length, made obviously to Densha's mind her nearest approach to supplying.",0.07142857142857142,3,42
142,5,"1,2,3,4,5",mic_fileid_142_doa64_3spk_1.wav|mic_fileid_142_doa64_3spk_2.wav|mic_fileid_142_doa64_3spk_3.wav|mic_fileid_142_doa64_3spk_4.wav|mic_fileid_142_doa64_3spk_5.wav,2452.0,2472.0,20.0,193,text_fileid_142_doa193_spk1.txt,"193,193,193,193,193",0.0,IN ED GRIFFITH'S SALOON BUT AS THEY WALKED ABOUT UNDER THE TREES THEY OCCASIONALLY EMBRACED THE NIGHT AND THEIR OWN THOUGHTS HAD AROUSED SOMETHING IN THEM AS THEY WERE RETURNING TO MAIN STREET THEY PASSED THE LITTLE LAWN,"And that breath is saloon. But as they walked about under the trees, they occasionally embraced the night and their own thoughts had aroused something in them, as they were returning to Main Street, they passed the Little Lawn.",0.10526315789473684,4,38,"And that breath is saloon. But as they walked about under the trees, they occasionally embraced the night and their own thoughts had aroused something in them, as they were returning to Main Street, they passed the Little Lawn.",0.10526315789473684,4,38
