fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,pesq_error,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
66,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_66_doa58_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.93675,242,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_66/odas_separated_preddoa245_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,245.47966437122705,3.479664371227045,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_66_doa242_spk1.txt,0.5348837209302325,23,43,5.895624413055282,-0.7817170825087261,-6.677341495564008,4.610781194580035,-20.92529051271815,-25.536071707298184,1.4106262922286987,1.3136513233184814,-0.09697496891021729,,HIS EYES STILL SMILED BUT HIS VOICE WAS HARDER BYGONES ARE BYGONES ISN'T THAT SO BOBBY SINCE YOU WISH IT BOBBY SAID BUT MORE IMPORTANT THAN THE KNOWLEDGE GRAHAM DESIRED LOOMED THE OLD QUESTION WHAT WAS THE MAN'S GAME WHAT HELD HIM HERE,"Smile, this voice was heard. Bygone to bygone. Isn't that so, Bobbi-Seth? Since you wish it on Bobbi-Seth. But more important than the knowledge Grand Desire and Blue Deal push. What was the man's game? I want to hold him here.",0.46394502600014675,0.46394502600014675,0.027392801216298685,0.027392801216298685,1
67,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_67_doa77_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.3005,77,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_67/odas_separated_preddoa077_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,77.05008317863357,0.050083178633570924,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_67_doa77_spk1.txt,0.918918918918919,34,37,5.637535463782443,-1.0858419392086252,-6.723377402991068,4.819468547593787,-75.88198446792136,-80.70145301551514,1.2078115940093994,1.1709010601043701,-0.0369105339050293,,AND THE REST OF THE PARTY CROWDED UP AS CLOSE AS THEY COULD THEY ARE HER DAUGHTER'S WEDDING CLOTHES SAID MISSUS FISHER I DO BELIEVE FOR THE OLD WOMAN WAS WORKING FEARFULLY HARD TO MAKE THEM UNDERSTAND,The old woman was working fearfully hard to make them understand that nobody has ever really invested in her.,0.16928913700030535,0.16928913700030535,0.009785216438848898,0.009785216438848898,1
68,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_68_doa31_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.753375,357,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_68/odas_separated_preddoa001_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,0.9600516214272353,3.960051621427226,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_68_doa357_spk1.txt,0.6341463414634146,26,41,4.8900858737888395,-0.4092495878536502,-5.29933546164249,3.3847696259563738,-26.95439409149783,-30.339163717454202,1.2678897380828857,1.141440987586975,-0.12644875049591064,,AFTER CAREFULLY SCANNING THE JAGGED TOWERS AND BATTLEMENTS WITH WHICH IT IS ROUGHENED I DETERMINED TO MAKE IT MY WAY THOUGH IT PRESENTED BUT A FEEBLE ADVERTISEMENT OF ITS FLORAL WEALTH THIS APPARENT BARRENNESS HOWEVER MADE NO GREAT OBJECTION JUST THEN,I determined to make it my way. I will present it but a few advertisements of its glory. This apparent barrenness of facts may be no great objection just in.,0.25273288800053706,0.25273288800053706,0.015085491013036901,0.015085491013036901,1
69,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_69_doa229_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.836375,304,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_69/odas_separated_preddoa312_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,312.37131524279204,8.371315242792036,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_69_doa304_spk1.txt,0.5882352941176471,20,34,3.695225144221962,-2.8826786651377083,-6.57790380935967,3.3428922960636154,-25.88457939959412,-29.227471695657734,1.3119797706604004,1.2363181114196777,-0.07566165924072266,,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"Of gold rings and silver crosses, gathered in harvest time, the never-frozen horses did not amount to a large total, and did not care this subject turned eating housekeeper very far. Don't you believe it, my poor man, said the other. You...",0.38279234299989184,0.38279234299989184,0.02417171499158689,0.02417171499158689,1
70,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_70_doa238_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.772375,288,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_70/odas_separated_preddoa289_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,289.2603598511159,1.2603598511158793,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_70_doa288_spk1.txt,1.0,48,48,6.28601711629196,-0.09655602660904448,-6.382573142901005,5.167538217386865,-31.835545739697917,-37.00308395708478,1.1337860822677612,1.0701569318771362,-0.063629150390625,,AND THEN SAT DOWN UNTIL IT SHOULD STOP ACHING WAIT FOR ME HE CALLED OUT TO HIS BROTHERS AND SISTERS I'M COMING IN A MINUTE THE OTHER LITTLE TURTLES WAITED BUT WHEN HIS TOE WAS COMFORTABLE AGAIN AND HE STARTED TOWARD THEM HE MET A VERY INTERESTING SNAIL,You,0.03902430999914941,0.03902430999914941,0.0021957847501613828,0.0021957847501613828,1
71,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_71_doa92_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.56175,92,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_71/odas_separated_preddoa091_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,91.29818893960856,0.7018110603914351,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_71_doa92_spk1.txt,0.2903225806451613,18,62,6.4132335300807854,-2.130504560119335,-8.54373809020012,5.977654964196177,-33.271095859780985,-39.24875082397716,1.4512699842453003,1.3452800512313843,-0.10598993301391602,,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"I succeeded in getting a few good fires upon them in flank. We should have sent these brave Virginians to the right about it. I had done it double quick time in the private firm, making the other leg fall into the canyon. Then it was necessary to route the guides and help, so the movement gave them the best possible opportunity to charge.",0.47585953999987396,0.47585953999987396,0.027096362264573518,0.027096362264573518,1
72,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_72_doa57_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.5355,57,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_72/odas_separated_preddoa056_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,56.258342366700816,0.7416576332991838,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_72_doa57_spk1.txt,0.24444444444444444,11,45,2.7533963899154745,-0.553542510779218,-3.3069389006946928,2.3510534027162824,-15.224130048642486,-17.575183451358768,1.2433006763458252,1.2596182823181152,0.01631760597229004,,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow, if not today. In a week, if not tomorrow. And I do not think you can regret the intended husband of your daughter. Madame Denglaar gazed on Villa Four. Stupid five to find him so almost insultingly calm.",0.3911888700004056,0.3911888700004056,0.02365751685769439,0.02365751685769439,1
73,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_73_doa97_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,14.284375,97,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_73/odas_separated_preddoa090_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,90.0,7.0,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_73_doa97_spk1.txt,1.0,31,31,6.685683912674991,-7.317316816212506e-12,-6.685683912682308,5.927246807837525,-0.7418094171538534,-6.669056224991379,1.391947627067566,1.1027231216430664,-0.2892245054244995,,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,you,0.04116878500099119,0.04116878500099119,0.002882085145551779,0.002882085145551779,1
74,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_74_doa76_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.900375,116,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_74/odas_separated_preddoa112_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,112.37322240254792,3.626777597452076,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_74_doa116_spk1.txt,0.2926829268292683,12,41,6.00137060221598,-1.0475320612534655,-7.048902663469446,5.720690164814881,-25.31024320751895,-31.030933372333834,1.4261443614959717,1.3713343143463135,-0.0548100471496582,,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,This is so sad. It does me good. You don't know what it is to me. You don't. Words seem to fail in some kind of need. It was a distinct glimpse. He was a youngster of the sword you'd like to see about you.,0.4133028439991904,0.4133028439991904,0.024455246939738932,0.024455246939738932,1
75,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_75_doa172_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.380375,204,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_75/odas_separated_preddoa208_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,208.18242573793603,4.182425737936029,1,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_75_doa204_spk1.txt,0.11904761904761904,5,42,4.500220771990948,-3.545552315676825,-8.045773087667772,3.7020052919338307,-20.46180461746305,-24.16380990939688,1.170198678970337,1.1622543334960938,-0.007944345474243164,,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,"But it was not in Mr. Weston's nature to imagine that any of these could be strong enough to affect one so dear, and as he believed so deservedly dear. He saw the sun every year in London and was proud of him.",0.32592789299997094,0.32592789299997094,0.018752638708886944,0.018752638708886944,1
76,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_76_doa66_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.727375,66,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_76/odas_separated_preddoa070_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,70.05087058049851,4.050870580498497,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_76_doa66_spk1.txt,0.2857142857142857,12,42,5.13725668787302,-0.687609861883925,-5.824866549756945,4.261206306067666,-26.73069912171065,-30.991905427778317,1.2463105916976929,1.1968989372253418,-0.049411654472351074,,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"It must be reached before June, or the year's expedition would be a little avow. Every blacksmith's shop runs the rhythmical clang of busy hammers, beating out old ions such as horseshoes, nails, or studs. It's the great Harp Leads.",0.40338022300056764,0.40338022300056764,0.024114974585107807,0.024114974585107807,1
77,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_77_doa164_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.385625,267,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_77/odas_separated_preddoa268_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,267.98398630641145,0.9839863064114525,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_77_doa267_spk1.txt,0.3235294117647059,11,34,4.620763895284586,-2.5424108184334027,-7.163174713717989,4.26044742090761,-30.05915741277682,-34.31960483368443,1.174440622329712,1.12736177444458,-0.047078847885131836,,GRANDEUR SAID PANGLOSS IS EXTREMELY DANGEROUS ACCORDING TO THE TESTIMONY OF PHILOSOPHERS FOR IN SHORT EGLON KING OF MOAB WAS ASSASSINATED BY EHUD ABSALOM WAS HUNG BY HIS HAIR AND PIERCED WITH THREE DARTS,"The Grand Deer of Seppengloss is extremely dangerous according to the testimony of philosophers. For in short, the Glamour King of Moab was assassinated by a Eud. Absalom was unbid his hair and pierced with three darts.",0.3709096859984129,0.3709096859984129,0.024107547532090046,0.024107547532090046,1
78,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_78_doa78_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.820125,78,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_78/odas_separated_preddoa079_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,79.06924190885091,1.0692419088509268,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_78_doa78_spk1.txt,0.3181818181818182,14,44,4.088455736418408,-0.8300148938792652,-4.918470630297673,3.3649845349278014,-52.11340105357262,-55.47838558850042,1.2238025665283203,1.1129645109176636,-0.11083805561065674,,I PRAY GOD HE MAY REMEMBER THESE THINGS NOW HE IS RETURNED IN SAFETY AT THIS PLACE THE SUN NOW GETTING HIGHER WHAT WITH THE BEAMS AND HEAT OF THE SUN AND THE SMOKE OF THE WIGWAMS I THOUGHT I SHOULD HAVE BEEN BLIND,"You may remember these things now. He has returned with safety. At this place, a sun now would get higher, but with the beams at heat of the sun and the smoke of the big walls, I thought it should have been blind.",0.34207595699990634,0.34207595699990634,0.021622835281004817,0.021622835281004817,1
79,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_79_doa98_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.89875,98,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_79/odas_separated_preddoa107_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,107.27072369151769,9.270723691517674,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_79_doa98_spk1.txt,0.7931034482758621,23,29,4.07399291832381,-1.654081452728404,-5.728074371052214,3.5717182538494816,-30.355327000128767,-33.92704525397825,1.293771743774414,1.2100478410720825,-0.08372390270233154,,FROM INSULTING OR WRONGING THE PEOPLE OF OTHER NATIONS BUT THEY ALWAYS ARDENTLY ADVOCATE THAT WE IN OUR TURN SHALL TAMELY SUBMIT TO WRONG AND INSULT FROM OTHER NATIONS,"From insolvent I want to death for of other human friends, but they always artently attiquate that we in our turn shall tainly submit and interroge in insult from other towns. Sentee, relying upon the banks of the Euphrates.",0.36157056899901363,0.36157056899901363,0.022742075257426757,0.022742075257426757,1
80,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_80_doa69_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.273,315,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_80/odas_separated_preddoa302_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,301.7984889771395,13.201511022860473,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_80_doa315_spk1.txt,0.6578947368421053,25,38,5.343877314475353,-0.37152497859669753,-5.715402293072051,4.781583408282618,-61.42623057568088,-66.2078139839635,1.4250080585479736,1.2245302200317383,-0.20047783851623535,,PERHAPS THEY DON'T KNOW MUCH ABOUT IT AT THE PEOPLE'S BANNER OFFICE I THOUGHT MISTER SLIDE AND THE PEOPLE'S BANNER HAD GONE OVER TO THE OTHER SIDE BUNCE MISTER SLIDE IS PRETTY WIDE AWAKE WHATEVER SIDE HE'S ON,They don't know much about it at the people's banners. I thought it was to slide in the people's banner.,0.19374672300000384,0.19374672300000384,0.011216738435709132,0.011216738435709132,1
81,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_81_doa77_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,14.8545,289,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_81/odas_separated_preddoa287_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,286.7962864780835,2.203713521916484,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_81_doa289_spk1.txt,0.4375,14,32,5.198186218631626,-0.7813765949430438,-5.97956281357467,4.351304333275161,-37.06903948864249,-41.42034382191765,1.2298779487609863,1.2161939144134521,-0.01368403434753418,,SO YOU'RE AT THE OLD GAME MISTER FINN SAID HIS LANDLORD YES AT THE OLD GAME I SUPPOSE IT'S THE SAME WITH YOU NOW MISTER BUNCE HAD BEEN A VERY VIOLENT POLITICIAN,"So you're at the old game Mr. Pigeons. At the old game, I suppose it's to say confused. Mr. Bunch had been a very fine politician.",0.2683459199997742,0.2683459199997742,0.018064958093491817,0.018064958093491817,1
82,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_82_doa185_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.23125,243,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_82/odas_separated_preddoa243_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,243.26422513197184,0.26422513197184117,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_82_doa243_spk1.txt,0.1,4,40,6.194414336317367,-1.3107595171471278,-7.505173853464495,5.490355158745981,-37.182557574331284,-42.67291273307727,1.1868855953216553,1.1931941509246826,0.006308555603027344,,FOLLOWED HIM IN AN OPEN BOAT AS SOON AS SHE HAD GOT ON THE QUARTER DECK SHE FLEW AT HER HUSBAND AND ATTEMPTED TO STRIKE HIM WITH SUCH IMPETUOSITY THAT HE THOUGHT IT MOST PRUDENT TO SLIP ON ONE SIDE,"Following him in an open boat, as soon as she had got from the quarter deck, she flew with her husband, and attested to strike him with such impetuosity that he thought it most prudent to slip on one side.",0.32595023500107345,0.32595023500107345,0.020081647131371488,0.020081647131371488,1
