fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
69,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_69_doa229_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.836375,304,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_69/odas_postfiltered_preddoa312_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,312.37131524279204,8.371315242792036,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_69_doa304_spk1.txt,1.0,34,34,3.695225144221962,-10.833077129470025,-14.528302273691988,3.3428922960636154,-40.014121922297356,-43.35701421836097,OF GOLD RINGS AND SILVER CROSSES GATHERED IN HARVEST TIME IN FURROWS SOWN WITH CORPSES DID NOT AMOUNT TO A LARGE TOTAL AND DID NOT CARRY THIS SUTLER TURNED EATING HOUSE KEEPER VERY FAR,"I don't believe it, my poor man, said the other. You.",1.6042888190004305,1.6042888190004305,0.10130404331802136,0.10130404331802136,1
70,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_70_doa238_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.772375,288,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_70/odas_postfiltered_preddoa289_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,289.2603598511159,1.2603598511158793,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_70_doa288_spk1.txt,1.0,48,48,6.28601711629196,-0.42186575934598525,-6.707882875637946,5.167538217386865,-36.77283665166664,-41.9403748690535,AND THEN SAT DOWN UNTIL IT SHOULD STOP ACHING WAIT FOR ME HE CALLED OUT TO HIS BROTHERS AND SISTERS I'M COMING IN A MINUTE THE OTHER LITTLE TURTLES WAITED BUT WHEN HIS TOE WAS COMFORTABLE AGAIN AND HE STARTED TOWARD THEM HE MET A VERY INTERESTING SNAIL,,0.13449359299920616,0.13449359299920616,0.0075675644363348265,0.0075675644363348265,1
71,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_71_doa92_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.56175,92,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_71/odas_postfiltered_preddoa091_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,91.29818893960856,0.7018110603914351,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_71_doa92_spk1.txt,0.532258064516129,33,62,6.4132335300807854,-2.911141872952065,-9.32437540303285,5.977654964196177,-38.65065645631206,-44.62831142050824,HAD WE SUCCEEDED IN GETTING A FEW GOOD FIRES UPON THEM IN FLANK WE SHOULD HAVE SENT THESE BRAVE VIRGINIANS TO THE RIGHT ABOUT AYE AND THAT IN DOUBLE QUICK TIME CRIED THE COLONEL MAKING THE OTHER LEG FOLLOW ITS COMPANION THEN IT WAS NECESSARY TO ROUT THE GUIDES YOU KNOW AND THE MOVEMENT GAVE THEM THE BEST POSSIBLE OPPORTUNITY TO CHARGE,"16 minutes or two good fires upon that flag, we should attend these brave Virginians to the right about it. I had doubted double quick time driving around making the other leg fall into the hangar. Then it was necessary to route the guide to an L. where the movement gets as much as possible opportunity to charge.",0.5608683400005248,0.5608683400005248,0.03193692769800987,0.03193692769800987,1
72,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_72_doa57_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.5355,57,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_72/odas_postfiltered_preddoa056_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,56.258342366700816,0.7416576332991838,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_72_doa57_spk1.txt,0.28888888888888886,13,45,2.7533963899154745,-8.59679744782933,-11.350193837744804,2.3510534027162824,-27.159529762613754,-29.510583165330036,YOUR DAUGHTER WILL BE MARRIED TO MORROW IF NOT TO DAY IN A WEEK IF NOT TO MORROW AND I DO NOT THINK YOU CAN REGRET THE INTENDED HUSBAND OF YOUR DAUGHTER MADAME DANGLARS GAZED ON VILLEFORT STUPEFIED TO FIND HIM SO ALMOST INSULTINGLY CALM,"Your daughter will be married tomorrow if not today, in a week if not tomorrow, and I do not think you can regret the intended husband of your daughter. Madame Dengue, our guest on Villa Four, superfan to find you so almost insultingly calm.",0.40473953599939705,0.40473953599939705,0.024477006198747972,0.024477006198747972,1
73,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_73_doa97_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,14.284375,97,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_73/odas_postfiltered_preddoa090_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,90.0,7.0,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_73_doa97_spk1.txt,1.0,31,31,6.685683912674991,0.0,-6.685683912674991,5.927246807837525,0.0,-5.927246807837525,CARLING'S PEN TRAVELLED HALTINGLY ACROSS THE PAPER THEN WITH A QUEER LOW CRY AS HE SIGNED HIS NAME HE DROPPED THE PEN FROM HIS FINGERS AND RISING UNSTEADILY FROM HIS CHAIR,you,0.1268478160000086,0.1268478160000086,0.008880179636841555,0.008880179636841555,1
74,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_74_doa76_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.900375,116,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_74/odas_postfiltered_preddoa112_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,112.37322240254792,3.626777597452076,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_74_doa116_spk1.txt,0.3902439024390244,16,41,6.00137060221598,-7.494971490684108,-13.496342092900088,5.720690164814881,-36.42753980840354,-42.14822997321842,LIKE THIS HE SAID IT DOES ME GOOD YOU DON'T KNOW WHAT IT IS TO ME YOU DON'T WORDS SEEMED TO FAIL HIM IT WAS A DISTINCT GLIMPSE HE WAS A YOUNGSTER OF THE SORT YOU LIKE TO SEE ABOUT YOU,It does make good. You don't know what it is to me. Some you don't when nature overcomes a word seems to fail in something. It was a distinct glimpse. He was a youngster of the sword you'd like to see about you.,0.4906379450003442,0.4906379450003442,0.029031186881968252,0.029031186881968252,1
75,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_75_doa172_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.380375,204,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_75/odas_postfiltered_preddoa208_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,208.18242573793603,4.182425737936029,1,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_75_doa204_spk1.txt,0.4523809523809524,19,42,4.500220771990948,-9.591221425945566,-14.091442197936514,3.7020052919338307,-28.145437803337074,-31.847443095270904,BUT IT WAS NOT IN MISTER WESTON'S NATURE TO IMAGINE THAT ANY CAPRICE COULD BE STRONG ENOUGH TO AFFECT ONE SO DEAR AND AS HE BELIEVED SO DESERVEDLY DEAR HE SAW HIS SON EVERY YEAR IN LONDON AND WAS PROUD OF HIM,"The United States' policy should help be strong enough to affect one so dear, and it's equally loved so deservedly dear. We saw this son every year in London, and was proud of him.",0.3456947949998721,0.3456947949998721,0.019889950303136273,0.019889950303136273,1
76,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_76_doa66_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.727375,66,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_76/odas_postfiltered_preddoa070_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,70.05087058049851,4.050870580498497,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_76_doa66_spk1.txt,0.5,21,42,5.13725668787302,-2.9613649385153358,-8.098621626388356,4.261206306067666,-31.146347320824677,-35.407553626892344,AND YET THESE MUST BE REACHED BEFORE JUNE OR THE YEAR'S EXPEDITION WOULD BE OF LITTLE AVAIL EVERY BLACKSMITH'S SHOP RUNG WITH THE RHYTHMICAL CLANG OF BUSY HAMMERS BEATING OUT OLD IRON SUCH AS HORSESHOES NAILS OR STUBS INTO THE GREAT HARPOONS,"You reach before June or the year's expedition would be a little about. Every block since you knocked on the rhythm of playing busy hammers, beating out old diamonds, such as porches, nails, or stubs, are the great carp trees.",0.48356546299874026,0.48356546299874026,0.028908628102062656,0.028908628102062656,1
77,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_77_doa164_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.385625,267,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_77/odas_postfiltered_preddoa268_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,267.98398630641145,0.9839863064114525,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_77_doa267_spk1.txt,0.8529411764705882,29,34,4.620763895284586,-11.825930162549694,-16.44669405783428,4.26044742090761,-43.83279801179674,-48.09324543270435,GRANDEUR SAID PANGLOSS IS EXTREMELY DANGEROUS ACCORDING TO THE TESTIMONY OF PHILOSOPHERS FOR IN SHORT EGLON KING OF MOAB WAS ASSASSINATED BY EHUD ABSALOM WAS HUNG BY HIS HAIR AND PIERCED WITH THREE DARTS,(*fake self ringing of datams*) For ya son vin跈hyde vula was assassinated by a new enemy Flood seed honest hung by his head turned into buttons,3.9480667050011107,3.9480667050011107,0.25660749595814997,0.25660749595814997,1
78,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_78_doa78_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.820125,78,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_78/odas_postfiltered_preddoa079_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,79.06924190885091,1.0692419088509268,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_78_doa78_spk1.txt,0.7954545454545454,35,44,4.088455736418408,-1.1763149475956844,-5.264770684014092,3.3649845349278014,-34.129428527818156,-37.494413062745956,I PRAY GOD HE MAY REMEMBER THESE THINGS NOW HE IS RETURNED IN SAFETY AT THIS PLACE THE SUN NOW GETTING HIGHER WHAT WITH THE BEAMS AND HEAT OF THE SUN AND THE SMOKE OF THE WIGWAMS I THOUGHT I SHOULD HAVE BEEN BLIND,"You may remember these things now. He has returned a second ago. At this point, he's going to stop out here for a while. He'll walk into the heat of the sun. He'll stop out here with all his life's eyes on the ground.",0.46695942299993476,0.46695942299993476,0.02951679730722322,0.02951679730722322,1
79,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_79_doa98_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.89875,98,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_79/odas_postfiltered_preddoa107_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,107.27072369151769,9.270723691517674,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_79_doa98_spk1.txt,0.8620689655172413,25,29,4.07399291832381,-6.990296322207284,-11.064289240531094,3.5717182538494816,-56.199707463328,-59.77142571717748,FROM INSULTING OR WRONGING THE PEOPLE OF OTHER NATIONS BUT THEY ALWAYS ARDENTLY ADVOCATE THAT WE IN OUR TURN SHALL TAMELY SUBMIT TO WRONG AND INSULT FROM OTHER NATIONS,"I want to let people of other nations do it, but they always partly advocate a linear hard term. Shall take this event and it will all be in its own front.",0.6872598709996964,0.6872598709996964,0.04322728962966878,0.04322728962966878,1
80,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_80_doa69_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.273,315,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_80/odas_postfiltered_preddoa302_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,301.7984889771395,13.201511022860473,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_80_doa315_spk1.txt,0.631578947368421,24,38,5.343877314475353,-1.5661317258405245,-6.910009040315877,4.781583408282618,-50.0212861806481,-54.80286958893072,PERHAPS THEY DON'T KNOW MUCH ABOUT IT AT THE PEOPLE'S BANNER OFFICE I THOUGHT MISTER SLIDE AND THE PEOPLE'S BANNER HAD GONE OVER TO THE OTHER SIDE BUNCE MISTER SLIDE IS PRETTY WIDE AWAKE WHATEVER SIDE HE'S ON,They don't know much about it at the people's banner. I thought it was the slide at the people's banner.,0.28978368699972634,0.28978368699972634,0.016776685404951447,0.016776685404951447,1
81,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_81_doa77_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,14.8545,289,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_81/odas_postfiltered_preddoa287_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,286.7962864780835,2.203713521916484,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_81_doa289_spk1.txt,0.78125,25,32,5.198186218631626,-1.5694627794710039,-6.76764899810263,4.351304333275161,-61.69523512665941,-66.04653945993458,SO YOU'RE AT THE OLD GAME MISTER FINN SAID HIS LANDLORD YES AT THE OLD GAME I SUPPOSE IT'S THE SAME WITH YOU NOW MISTER BUNCE HAD BEEN A VERY VIOLENT POLITICIAN,"So, so, congratulations! Thank you, Mr. Bunch. Yes, and the other students. I suppose it's for safety of you. So, Mr. Bunch, happy 100th anniversary of your petition.",0.4055003270004818,0.4055003270004818,0.02729814716082546,0.02729814716082546,1
82,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_82_doa185_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.23125,243,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_82/odas_postfiltered_preddoa243_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,243.26422513197184,0.26422513197184117,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_82_doa243_spk1.txt,0.45,18,40,6.194414336317367,-4.096979467405878,-10.291393803723246,5.490355158745981,-42.20514563436127,-47.69550079310726,FOLLOWED HIM IN AN OPEN BOAT AS SOON AS SHE HAD GOT ON THE QUARTER DECK SHE FLEW AT HER HUSBAND AND ATTEMPTED TO STRIKE HIM WITH SUCH IMPETUOSITY THAT HE THOUGHT IT MOST PRUDENT TO SLIP ON ONE SIDE,"She was in an open boat. As she went as she had gotten to the quarter-deck, she was flue with her husband, and attempted to strike him with subcutaneous entheosities. This caused his most prudence to slip on one side.",0.47882511699936003,0.47882511699936003,0.029500199738119987,0.029500199738119987,1
83,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_83_doa43_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.544125,43,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_83/odas_postfiltered_preddoa044_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,44.11703261932626,1.1170326193262667,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_83_doa43_spk1.txt,0.2619047619047619,11,42,5.774899647304132,-5.316403364033027,-11.091303011337159,5.110218204331005,-27.347359289797616,-32.45757749412862,AND THAT THE MONKEY MEN WERE GETTING AHEAD WERE THEY TOO GREAT MINDED AND DECENT TO EXTERMINATE THEIR PUNY RIVALS IT MAY HAVE BEEN THEIR TOLERANCE AND PATIENCE THAT BETRAYED THEM THEY WAIT TOO LONG BEFORE THEY RESENT AN IMPOSITION OR INSULT,The Germans have been forgetting again where they too great-minded and decent to exterminate their puny rivals. They may have been their tolerance and patience that betrayed them. They wait too long before they resent an imposition or insult.,0.44780911799898604,0.44780911799898604,0.02706756132457812,0.02706756132457812,1
84,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_84_doa2_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,18.087375,41,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_84/odas_postfiltered_preddoa044_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,44.35661876338938,3.3566187633893776,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_84_doa41_spk1.txt,1.0,38,38,4.4224339217312885,-0.3481139834533056,-4.7705479051845945,3.6792658892930854,-23.098147578361733,-26.777413467654817,POOR MISSUS LOW WE CAN FORESEE THAT THERE IS MUCH GRIEF IN STORE FOR HER AND SOME ROCKS AHEAD TOO IN THE POLITICAL CAREER OF HER HUSBAND PHINEAS WAS STILL IN LONDON HANGING ABOUT THE CLUBS DOING NOTHING,,0.13982674100043369,0.13982674100043369,0.0077306265281962515,0.0077306265281962515,1
85,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_85_doa23_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.05275,173,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_85/odas_postfiltered_preddoa171_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,170.53530858148864,2.4646914185113644,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_85_doa173_spk1.txt,0.95,38,40,3.7038939176039647,-0.744726573228291,-4.448620490832256,2.9994015439334025,-25.893539377533898,-28.8929409214673,HE CONTEMPLATED WITH UNSPEAKABLE DELIGHT THE LARGE DIAMOND WHICH SHONE ON THE MAJOR'S LITTLE FINGER FOR THE MAJOR LIKE A PRUDENT MAN IN CASE OF ANY ACCIDENT HAPPENING TO HIS BANK NOTES HAD IMMEDIATELY CONVERTED THEM INTO AN AVAILABLE ASSET,"The second message has been sent out with an hope TATEN, breaking it a new stream. have氈 in thening ppect of.",3.933964083000319,3.933964083000319,0.2306938225799545,0.2306938225799545,1
86,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_86_doa84_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.021125,290,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_86/odas_postfiltered_preddoa289_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,289.2762466823649,0.7237533176351008,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_86_doa290_spk1.txt,0.125,6,48,5.151098235952808,-5.879607190953441,-11.030705426906248,3.7938449234031886,-28.393980154798328,-32.18782507820151,THEN THE WOMAN SERVED UP FOUR DIFFERENT THINGS ROAST MEAT SALAD CAKES AND WINE JUST AS THEY WERE ABOUT TO SIT DOWN AND EAT THERE WAS A KNOCKING OUTSIDE THE WOMAN SAID OH HEAVENS IT IS MY HUSBAND SHE QUICKLY HID THE ROAST MEAT INSIDE THE TILED STOVE,"The woman served up four different things. Roast meat, salad, cakes, and wine. Just as they were about to sit down and eat, there was a knocking outside. The woman said, oh heavens, this is the worst. She quickly hid the roast meat inside the tout stone.",0.4268111660003342,0.4268111660003342,0.02507537933011679,0.02507537933011679,1
87,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_87_doa124_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.381125,124,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_87/odas_postfiltered_preddoa103_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,103.47374177711586,20.526258222884138,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_87_doa124_spk1.txt,0.9714285714285714,34,35,5.354161164193028,-7.611252903819823,-12.965414068012851,4.03197948921262,-45.142794537433645,-49.17477402664626,HE CAME UP INTO THE GARDEN AND ESTABLISHED HIMSELF UNDER A BURDOCK AND BEGAN TO PRACTISE ITALIAN SCALES THE RESULT WAS THAT POOR OLD DOCTOR BULLFROG INSTEAD OF BEING CONSIDERED AS A RESPECTABLE OLD BORE,I'll teII the patients.,2.6722583989994746,2.6722583989994746,0.15374484672306737,0.15374484672306737,1
88,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_88_doa31_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.98675,122,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_88/odas_postfiltered_preddoa120_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,120.43617856555241,1.5638214344475898,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_88_doa122_spk1.txt,0.32432432432432434,12,37,6.542608563727095,-6.2572420947069585,-12.799850658434053,6.131962140067653,-31.983177225080638,-38.115139365148295,MISS CARLYLE'S EYES SEARCHING HER FACE INQUISITIVELY ALL THE TIME WHY DO YOU WEAR GLASSES BEGAN MISS CORNY ABRUPTLY AS SOON AS THEY WERE INDOORS ANOTHER DEEP FLUSH AND AN IMPERCEPTIBLE HESITATION MY EYES ARE NOT STRONG,"I close my eyes searching her face, Inclusively, all the time. I see wear glasses, began this corny, Abruptly, as soon as they opened doors. Another deep flush, and an unperceptible presentation. My eyes are not strong.",0.5242370410014701,0.5242370410014701,0.03279197091350462,0.03279197091350462,1
