fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,ipdnet_sec,beamforming_sec,whisper_sec,total_sec,ipdnet_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
130,mic_fileid_130_doa67_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.855375,67,67,3,"67,114,303",0,0.0,beamformed_fileid_130_spk1_ipdnet_doa67_gt67.wav,text_fileid_130_doa67_spk1.txt,0.0,0,44,4.474026679992676,4.7517499923706055,0.2777233123779297,4.464747428894043,3.492978096008301,-0.9717693328857422,1.3726017475128174,1.414775013923645,0.04217326641082764,AND FELT HIS LOSS DEEPLY IT WAS HER OUTSPOKEN AFFECTION THAT PROVOKED A QUARREL BETWEEN HER AND JULIUS AND WHICH LED TO THE BREAKING OF THEIR ENGAGEMENT LUCY HAD A HIGH TEMPER WHICH HAD BEEN KEPT IN SUBJECTION DURING THE LIFE OF SIR SIMON,"and felt his loss deeply. It was her outspoken affection that provoked a quarrel between her and Julius, and which led to the breaking of their engagement. Lucy had a high temper, which had been kept in subjection during the life of Sir Simon.",0.19556502100022044,0.04468358600024658,0.6305597529999432,0.8708083600004102,0.011602531596017322,0.0026509992213312717,0.03741001033794521,0.0516635411552938,1
131,mic_fileid_131_doa55_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.103125,204,205,3,"160,205,233",1,1.0,beamformed_fileid_131_spk1_ipdnet_doa205_gt204.wav,text_fileid_131_doa204_spk1.txt,0.05555555555555555,2,36,5.512710094451904,6.391782760620117,0.8790726661682129,5.505891799926758,5.599084377288818,0.09319257736206055,1.307115077972412,1.4323093891143799,0.12519431114196777,BUT AN ENCHANTED PRINCE WHO HAS BEEN DOOMED TO SPEND HIS YOUTH IN MISERY IF YOU ONLY LIKED PRINCESS YOU COULD SAVE ME BUT YOU WOULD HAVE TO SAY GOOD BYE TO ALL YOUR OWN PEOPLE,"but an enchanted prince who has been doomed to spend his youth in misery. If you only liked Princess, you could save me, but you would have to say goodbye to all your own people.",0.2039823059999435,0.0406293790001655,0.6123426089998247,0.8569542939999337,0.011926610253970751,0.0023755529472049993,0.03580296635847687,0.05010512955965263,1
132,mic_fileid_132_doa43_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.404,77,77,3,"42,77,120",1,0.0,beamformed_fileid_132_spk1_ipdnet_doa77_gt77.wav,text_fileid_132_doa77_spk1.txt,0.40540540540540543,15,37,6.870467185974121,5.139279842376709,-1.731187343597412,6.8588457107543945,4.143350601196289,-2.7154951095581055,1.4398252964019775,1.4952800273895264,0.05545473098754883,BUT MY FATHER CRIED LORENZO FLORENCE IS FREE FLORENCE IS HAPPY FLORENCE IS A SLAVE FLORENCE IS POOR CRIED SAVONAROLA POOR IN GENIUS POOR IN MONEY AND POOR IN COURAGE POOR IN GENIUS BECAUSE AFTER YOU LORENZO,"But my father tried Lorenzo. Florence is free, Florence is happy. Florence is a slave, Florence is sports. Right now in Norolla. For a genius, for a money, and for a first. For a genius because after you, Lorenzo.",0.20739528300009624,0.04430802900014896,0.6004441179998139,0.8521474300000591,0.011916529705820285,0.0025458531946764514,0.034500351528373586,0.04896273442887032,1
133,mic_fileid_133_doa178_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.6435,336,340,3,"189,243,340",2,4.0,beamformed_fileid_133_spk1_ipdnet_doa340_gt336.wav,text_fileid_133_doa336_spk1.txt,0.10416666666666667,5,48,4.794836044311523,3.1989047527313232,-1.5959312915802002,4.786105632781982,1.8256418704986572,-2.960463762283325,1.2799608707427979,1.274888038635254,-0.005072832107543945,GLAD TO KNOW THAT SAID GRACE THERE WERE SO MANY DIFFERENT KINDS OF NOISES I COULDN'T DISTINGUISH IT THERE WAS ONE NOISE THAT STARTED THAT WAS PROMPTLY HUSHED SAID ANNE YOU HEARD IT TOO DIDN'T YOU JESSICA OH YES GIRLS I INTENDED TELLING YOU BEFORE THIS REPLIED JESSICA,"Glad to know that, sir Grace. There were so many different kinds of noises I couldn't distinguish it. There was one noise that started that was promptly cautious at the end. You heard it too, didn't you, Jessica? Oh yes, girls. I intended telling you before this, replied Jessica.",0.19721340500018414,0.026743374000034237,0.625271426999916,0.8492282060001344,0.012606731549856755,0.0017095518266394502,0.039970046792592195,0.054286330169088404,1
134,mic_fileid_134_doa125_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.227125,125,127,3,"127,171,313",0,2.0,beamformed_fileid_134_spk1_ipdnet_doa127_gt125.wav,text_fileid_134_doa125_spk1.txt,0.10869565217391304,5,46,6.869836807250977,3.8918676376342773,-2.977969169616699,6.858806610107422,2.1916580200195312,-4.667148590087891,1.4539159536361694,1.4354865550994873,-0.01842939853668213,YES AND I TOOK A PICTURE OF THE SAUCY GIRL WHILE SHE WAS TRYING TO STOP YOURS SAID JASPER SO SHE DIDN'T DO MUCH HARM AFTER ALL OH HERE IS A SPLENDID GROUP SEE THEM STANDING BY THAT OLD TUMBLE DOWN HOUSE POLLY HE ADDED EXCITEDLY,"Yes, and I took a picture of the saucy girl while she was trying to stop Seward's, said Jasper. So she didn't do much harm after all. Oh, here is a splendid group. See them standing by that old tumble-down house, Polly? He had it excitedly.",0.18755093999970995,0.02596397800016348,0.6290134939999916,0.8425284119998651,0.01155786622705562,0.0016000356193819594,0.038763089210195376,0.051920991056632955,1
135,mic_fileid_135_doa93_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.942375,258,259,3,"94,206,259",2,1.0,beamformed_fileid_135_spk1_ipdnet_doa259_gt258.wav,text_fileid_135_doa258_spk1.txt,0.24390243902439024,10,41,2.089162588119507,2.2907254695892334,0.20156288146972656,2.0764646530151367,0.9864182472229004,-1.0900464057922363,1.2801015377044678,1.3144593238830566,0.03435778617858887,I HAVE BROUGHT A STRANGE CREATURE WEARING THE METAL OF A THARK WHOM IT IS MY PLEASURE TO HAVE BATTLE WITH A WILD THOAT AT THE GREAT GAMES HE WILL DIE AS BAR COMAS YOUR JEDDAK SEES FIT IF AT ALL,"I have brought a strange creature wearing the metal of a thark, whom it is my pleasure to have battled on a wild boat to the great games. She will die as Barthias Trojanus seems fit, if at all.",0.20392407600002116,0.06478648599977532,0.5899754530000791,0.8586860149998756,0.012036333512864707,0.0038239317687027543,0.03482247636474102,0.05068274164630848,1
136,mic_fileid_136_doa59_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.275375,253,248,3,"215,248,314",1,5.0,beamformed_fileid_136_spk1_ipdnet_doa248_gt253.wav,text_fileid_136_doa253_spk1.txt,0.325,13,40,4.2169718742370605,3.876896619796753,-0.3400752544403076,4.205524444580078,2.7527215480804443,-1.4528028964996338,1.1229506731033325,1.1928471326828003,0.06989645957946777,HIS THROAT AND BREAST WERE GRAY SHADING INTO BRIGHT YELLOW UNDERNEATH HIS BACK AND HEAD WERE OF A GRAYISH BROWN WITH A TINT OF OLIVE GREEN A POINTED CAP WAS ALL THAT WAS NEEDED TO MAKE HIM QUITE DISTINGUISHED LOOKING,"His throat depressed the gray, shading into bright yellow after his back and head were of a grayish brown, with a tinnable and green. The pointed cap was all that was needed to make him willingly acquiesce in an alliance.",0.2127554090002377,0.13017137400038337,0.585127109000041,0.928053892000662,0.012315530574603313,0.00753508239331322,0.03387058799013283,0.05372120095804936,1
137,mic_fileid_137_doa84_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.242625,173,172,3,"89,172,278",1,1.0,beamformed_fileid_137_spk1_ipdnet_doa172_gt173.wav,text_fileid_137_doa173_spk1.txt,0.0,0,45,2.3260819911956787,1.6986722946166992,-0.6274096965789795,2.3113529682159424,0.40511631965637207,-1.9062366485595703,1.1312893629074097,1.1515758037567139,0.0202864408493042,BUT A NOTE IN THE MARGIN OF THE CIRCULAR INFORMED THEM THAT IT STOOD TWO AND A HALF FEET HIGH WHEN SET UP IN ALL ITS DIGNITY AND SPLENDOR ON A PROPER TABLE THREE DOLLARS EXTRA IT WAS ONLY OF POLISHED BRASS CONTINUED THE CIRCULAR,"But a note in the margin of the circular informed them that it stood two and a half feet high, when set up in all its dignity and splendor on a proper table, three dollars extra. It was only of polished brass continued the circular.",0.25340418099995077,0.045067028000175924,0.5478637040000649,0.8463349130001916,0.01469638068449269,0.00261369878427304,0.03177379917501337,0.0490838786437791,1
138,mic_fileid_138_doa68_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.464125,68,64,3,"64,230,328",0,4.0,beamformed_fileid_138_spk1_ipdnet_doa64_gt68.wav,text_fileid_138_doa68_spk1.txt,0.28205128205128205,11,39,3.810319185256958,3.776608467102051,-0.03371071815490723,3.7879509925842285,2.3785860538482666,-1.409364938735962,1.4208457469940186,1.4992620944976807,0.07841634750366211,I GREW USED TO EVERYTHING OR RATHER I VOLUNTARILY RESIGNED MYSELF TO ENDURING IT BUT I HAD A MEANS OF ESCAPE THAT RECONCILED EVERYTHING THAT WAS TO FIND REFUGE IN THE SUBLIME AND THE BEAUTIFUL IN DREAMS OF COURSE,"I reduced everything, or rather I thought of the land I myself mature again. But I had a means of escape that reconciled everything. That was to find refuge in the sublime and the beautiful, in dreams of course.",0.2510700440002438,0.03993848200025241,0.5470562340001379,0.8380647600006341,0.015249522461730813,0.002425788312482589,0.03322716718927595,0.05090247796348935,1
139,mic_fileid_139_doa109_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.479625,109,110,3,"110,141,349",0,1.0,beamformed_fileid_139_spk1_ipdnet_doa110_gt109.wav,text_fileid_139_doa109_spk1.txt,1.3846153846153846,36,26,5.283544540405273,6.770188808441162,1.4866442680358887,5.256286144256592,6.040039539337158,0.7837533950805664,1.3077635765075684,1.4712191820144653,0.16345560550689697,SHE WHO IN SIMPLE CLEARNESS OF VISION SEES BEYOND THE STARS SAID WHEN HE HAD FLOWN HE WILL BE HAPPY THERE HE EVER LOVED BEAUTIFUL THINGS,"She who in simple clearness of vision sees beyond the stars, she said when he had flown. The lady Isabel took up the letters, and made say in the next description with a gesture. She ever loved a little bit of things. It was not to her that Mr. Carlisle had not lost a moment.",0.18893674599985388,0.025812155000039638,0.6759263609997106,0.8906752619996041,0.012205511826019937,0.00166749226806461,0.04366555139415267,0.05753855548823722,1
140,mic_fileid_140_doa211_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.87525,338,339,3,"204,255,339",2,1.0,beamformed_fileid_140_spk1_ipdnet_doa339_gt338.wav,text_fileid_140_doa338_spk1.txt,0.3695652173913043,17,46,2.497528076171875,4.215188026428223,1.7176599502563477,2.4749741554260254,3.108645439147949,0.6336712837219238,1.2291017770767212,1.3038543462753296,0.0747525691986084,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,"They had heard our shan'tin on and came across to see what luck. Both Ivor and Samara with these actions and Shan'tin, as Mr. Haynes told her, they had heard the noise but had thought at thunder. Mr. Haynes told me that if I would cheer, go!",0.19660275900014312,0.03903814599971156,0.7335638909999034,0.9692047959997581,0.011650361268730425,0.0023133373431333793,0.043469808802826825,0.057433507414690624,1
141,mic_fileid_141_doa54_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.308,54,46,3,"46,104,169",0,8.0,beamformed_fileid_141_spk1_ipdnet_doa46_gt54.wav,text_fileid_141_doa54_spk1.txt,0.30952380952380953,13,42,3.4037559032440186,4.36207389831543,0.9583179950714111,3.384891986846924,3.6126110553741455,0.22771906852722168,1.151863694190979,1.3034636974334717,0.15160000324249268,IT POINTED THE MORAL THAT BOSTON FOR THE FINER TASTE LEFT NEW YORK NOWHERE AND THE GOOD LADY AS THE EXPONENT OF THIS DOCTRINE WHICH SHE SET FORTH AT A CERTAIN LENGTH MADE OBVIOUSLY TO DENSHER'S MIND HER NEAREST APPROACH TO SUPPLYING,"It pointed to the world that Boston's fighting taste was not in New York, nowhere, and the good lady as the exponent of this doctrine which she set forth at a certain length made obvious that she didn't just mind her nearest approach to supplying...",0.22958413400010613,0.0266600129998551,0.8094903520000116,1.0657344989999729,0.01407800674516226,0.0016347812729859638,0.04963762276183539,0.06535041077998362,1
142,mic_fileid_142_doa64_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.297625,193,179,3,"103,179,244",1,14.0,beamformed_fileid_142_spk1_ipdnet_doa179_gt193.wav,text_fileid_142_doa193_spk1.txt,0.3157894736842105,12,38,2.3642940521240234,3.904614210128784,1.5403201580047607,2.343914270401001,2.8907668590545654,0.5468525886535645,1.1833505630493164,1.332066535949707,0.14871597290039062,IN ED GRIFFITH'S SALOON BUT AS THEY WALKED ABOUT UNDER THE TREES THEY OCCASIONALLY EMBRACED THE NIGHT AND THEIR OWN THOUGHTS HAD AROUSED SOMETHING IN THEM AS THEY WERE RETURNING TO MAIN STREET THEY PASSED THE LITTLE LAWN,"In Edgar Pissilou, but as they walked about under the trees, they occasionally embraced the night and their own thoughts that aroused in simple gowns, as they were returning to main the drink so fast that the little lawn.",0.2240888379997159,0.043708899000193924,0.5181866210000408,0.7859843579999506,0.012954890512409415,0.0025268728510529003,0.02995709648001045,0.04543885984347276,1
143,mic_fileid_143_doa172_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.728375,351,335,3,"122,172,335",2,16.0,beamformed_fileid_143_spk1_ipdnet_doa335_gt351.wav,text_fileid_143_doa351_spk1.txt,0.8611111111111112,31,36,3.7548766136169434,2.841780662536621,-0.9130959510803223,3.7373101711273193,1.8647191524505615,-1.8725910186767578,1.2288053035736084,1.2219496965408325,-0.006855607032775879,SAID MISS BINGLEY WILL SHE BE AS TALL AS I AM I THINK SHE WILL SHE IS NOW ABOUT MISS ELIZABETH BENNET'S HEIGHT OR RATHER TALLER HOW I LONG TO SEE HER AGAIN I NEVER MET,"Well, she'd be a starless man. I think she will. She's now about to self-suffer the best time. Or rather taller. I don't see Mrs. Mastner. How long does he have to be behind her to meet me? I never met.",0.21271305100026439,0.04085818100020333,0.6842394509999394,0.9378106830004072,0.01271570316903252,0.00244244769741253,0.04090292398394581,0.05606107485039086,1
144,mic_fileid_144_doa170_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.596875,250,249,3,"167,202,249",2,1.0,beamformed_fileid_144_spk1_ipdnet_doa249_gt250.wav,text_fileid_144_doa250_spk1.txt,0.037037037037037035,1,27,6.567692756652832,6.248488426208496,-0.31920433044433594,6.545639991760254,5.1459527015686035,-1.3996872901916504,1.525169849395752,1.6485048532485962,0.12333500385284424,BUT AS BETWEEN FRIEN'S CERTAIN DELICATE LITTLE FACTS IN YOUR PAST LIFE HAVE COME INADVERTENTLY TO ME HEARING SOMETIMES HE WOULD ALLUDE TO A CERTAIN DOCUMENT OR,"But as between friends, certain delicate little facts in your past life have come inadvertently to me hearing. Sometimes he would allude to a certain document or...",0.20890265699972588,0.042366309000044566,0.5767540270003337,0.8280229930001042,0.012586866925232965,0.0025526678365683036,0.03475076042931779,0.04989029519111906,1
145,mic_fileid_145_doa40_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.536875,40,38,3,"38,111,324",0,2.0,beamformed_fileid_145_spk1_ipdnet_doa38_gt40.wav,text_fileid_145_doa40_spk1.txt,0.10810810810810811,4,37,2.949587106704712,2.3474373817443848,-0.6021497249603271,2.934643268585205,1.2158452272415161,-1.718798041343689,1.165673017501831,1.1817495822906494,0.01607656478881836,OH EXCLAIMED REBECCA SYMPATHETICALLY MINE WAS NO SHOES AND TOO MANY BABIES AND NOT ENOUGH BOOKS BUT YOU'RE ALL RIGHT AND HAPPY NOW AREN'T YOU SHE ASKED DOUBTFULLY FOR THOUGH HE LOOKED HANDSOME WELL FED AND PROSPEROUS,"Oh, explained Rebecca sympathetically, mine was no shoes and too many babies and not enough books. But you're all right and happy now, aren't you? She has doubtfully, for though he looked handsome, well-fed and prosperous.",0.1733397689999947,0.024776061000011396,0.5232475769998928,0.7213634069998989,0.011156668828190656,0.0015946617965331765,0.03367778765034106,0.04642911827506489,1
146,mic_fileid_146_doa55_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.596625,170,169,3,"51,94,169",2,1.0,beamformed_fileid_146_spk1_ipdnet_doa169_gt170.wav,text_fileid_146_doa170_spk1.txt,0.07317073170731707,3,41,6.874184608459473,5.912161827087402,-0.9620227813720703,6.741080284118652,4.557404041290283,-2.183676242828369,1.477184772491455,1.5806143283843994,0.10342955589294434,AS THOUGH WONDERING WHETHER THE MISSILE THAT HAD STRUCK HIM THERE HAD ALSO BEEN LOADED IN THAT WAY WE'RE SORRY MISTER CHASE THAT YOUR WINDOW WAS BROKEN SAID FRANK STEADILY IT WAS AN ACCIDENT I GIVE YOU MY WORD ABOUT THAT,"Was that wondering whether the missile that had struck him there had also been loaded in that way? We're sorry, Mr. Chase, that your window was broken, said Frank steadily. It was an accident. I give you my word about that.",0.19296115499992084,0.025680573000045115,0.5236857510003574,0.7423274790003234,0.012371981438286862,0.0016465468009934916,0.03357686364840839,0.04759539188768874,1
147,mic_fileid_147_doa111_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.842,323,98,3,"98,139,167",0,135.0,beamformed_fileid_147_spk1_ipdnet_doa98_gt323.wav,text_fileid_147_doa323_spk1.txt,1.5,48,32,4.675209045410156,0.16056974232196808,-4.514639303088188,4.656813621520996,-1.6872531175613403,-6.344066739082336,1.2285008430480957,1.117951512336731,-0.11054933071136475,THE SULTAN WITHOUT WAITING FOR SCHEHERAZADE TO ASK HIS PERMISSION BADE HER PROCEED WITH THE STORY OF THE GENIE AND THE MERCHANT UPON WHICH SCHEHERAZADE CONTINUED HER RELATION AS FOLLOWS F N,"They gave these girls out to Spain because they were guests. They told me that they would like to see what they were doing. They had these restraints. They let her talk, they said as follows. Time to remove. Which group we have wondered would ever contrive to rule over us?",0.18793436500027383,0.04069475799997235,1.9356605909997597,2.164289714000006,0.011158672663595407,0.0024162663579130957,0.11493056590664766,0.12850550492815616,1
148,mic_fileid_148_doa52_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.677,52,44,3,"44,180,222",0,8.0,beamformed_fileid_148_spk1_ipdnet_doa44_gt52.wav,text_fileid_148_doa52_spk1.txt,0.0,0,32,1.206465721130371,4.682652950286865,3.476187229156494,1.1908621788024902,3.513958215713501,2.3230960369110107,1.166214108467102,1.320235013961792,0.15402090549468994,HIS LIPS CONTINUED TO MOVE SILENTLY AS THOUGH HE WERE TALKING TO HIMSELF WHICH CAUSED THEM ALL TO GAZE ATTENTIVELY AT HIM IN THE ENDEAVOR TO HEAR MORE THERE WAS NO APPLAUSE,"His lips continued to move silently as though he were talking to himself, which caused them all to gaze attentively at him in the endeavor to hear more. There was no applause.",0.21860930499997266,0.03851284099982877,0.40806319100011024,0.6651853369999117,0.013944587931362676,0.002456646105749108,0.026029418319838633,0.04243065235695042,1
