fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,convtasnet_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,convtasnet_sec,whisper_sec,metrics_sec,total_sec,convtasnet_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
94,mic_fileid_94_doa101_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,14.641875,101,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.09515910492137,,text_fileid_94_doa101_spk1.txt,0.6666666666666666,24,36,2.0449940275649685,4.7730999345525795,2.728105906987611,1.9929811229017442,3.0952303122275904,1.1022491893258461,1.2338738441467285,1.2773088216781616,0.043434977531433105,IN HER YOUTH SHE HAD DECLINED THE ADDRESSES OF A GENTLEMAN WHO HAD THE RECOMMENDATIONS OF GOOD CHARACTER AND CONNECTIONS AND POSITION IN LIFE OF EVERYTHING IN FACT EXCEPT THE SUBTLE POWER OF TOUCHING HER HEART,"In your use, show the timely addresses of the gentlemen who have the recommendations, their character, their pool, and connections and positions will change each other of everything in capital. I accept the subtle power of technology.",0.10443407899998647,0.41527781199999936,0.26110026800000696,0.7808121589999928,0.0071325618474400625,0.028362338293422076,0.017832433892517655,0.053327334033379796,1
95,mic_fileid_95_doa59_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.541875,125,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.70404511943224,,text_fileid_95_doa125_spk1.txt,0.9333333333333333,28,30,3.8357108224033403,5.753138415172428,1.9174275927690876,3.1406255948648916,4.739520764955303,1.5988951700904117,1.1081455945968628,1.1686367988586426,0.060491204261779785,WHICH A SAD EXPERIENCE HAS BROUGHT US IS WORTH OUR OWN PERSONAL SHARE OF PAIN SURELY IT IS NOT POSSIBLE TO FEEL OTHERWISE ANY MORE THAN IT WOULD BE POSSIBLE,"which is that it's a theory that if it's products, or products, or personal shares, or anything, then surely it is not possible to be allowed to live any more than it would be possible. I think that the good is great. Amen.",0.12050699500002793,0.4527069699999515,0.2610927470000206,0.8343067120000001,0.007284965882043476,0.027367331091545034,0.015783745615295764,0.050436042588884275,1
96,mic_fileid_96_doa99_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.43275,160,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,4.14907807666216,,text_fileid_96_doa160_spk1.txt,0.9130434782608695,42,46,6.231552705688306,4.563582412224372,-1.6679702934639336,5.101817930593018,4.149096463534157,-0.9527214670588613,1.249191403388977,1.3464443683624268,0.09725296497344971,THEN WITH HIS OTHER HAND ON HIS WRIST HE BENT THE FOREARM SHARPLY AND FELT THE BICEPS AS ROUND AND HARD AS A CRICKET BALL SPRING UP UNDER HIS FINGERS FEEL THAT SAID HE THE PUBLICAN AND HORSE BREAKER FELT IT WITH AN AIR OF REVERENCE,Then with his other devocious f Ahmad,0.1172961720000103,2.551273970000011,0.31281124899999213,2.9813813910000135,0.006728495045245891,0.1463494841605605,0.017943884298231325,0.17102186350403772,1
97,mic_fileid_97_doa115_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.94075,251,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.985351766697952,,text_fileid_97_doa251_spk1.txt,0.7368421052631579,28,38,3.9457188445636575,4.716868333371859,0.7711494888082013,2.559264022249093,3.9859284954068896,1.4266644731577967,1.238439679145813,1.4152010679244995,0.17676138877868652,HE CONTINUED TO FOLLOW THE PATH TO THE GLADE BUT TO HIS GREAT SURPRISE CARLINI ARRIVED ALMOST AS SOON AS HIMSELF LET US DRAW LOTS LET US DRAW LOTS CRIED ALL THE BRIGANDS WHEN THEY SAW THE CHIEF,"He continued to follow the path that led him to the place that his great surprise, curly around and with his citizens up. Blood of straw-laws, blood of straw-laws, write all the driggers of the college he fits.",0.12562776900000472,0.5966423319999876,0.3796469200000274,1.1019170210000198,0.007415714711568538,0.03521935758452179,0.022410278175407073,0.06504535047149741,1
98,mic_fileid_98_doa46_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.43225,128,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.092601861916222,,text_fileid_98_doa128_spk1.txt,0.6744186046511628,29,43,3.775023599986267,3.671363841322146,-0.1036597586641208,2.7243878995981357,3.0965499484480894,0.37216204884995374,1.1589837074279785,1.1820063591003418,0.02302265167236328,THAT OLD NUISANCE OF A RACHEL LYNDE WAS HERE AGAIN TODAY PESTERING ME FOR A SUBSCRIPTION TOWARDS BUYING A CARPET FOR THE VESTRY ROOM SAID MISTER HARRISON WRATHFULLY I DETEST THAT WOMAN MORE THAN ANYBODY I KNOW SHE CAN PUT A WHOLE SERMON,"Daniel, who's a traditional label who is here today, testering me for a subscription toward a volume and carpet for the best signature here, so I believe it. I just test that one more time. Anybody on that? She would get a whole sermon.",0.12745813099996894,1.5142522360000044,0.32886870999999473,1.970579076999968,0.0077565842170103875,0.09215124136986745,0.020013614082063914,0.11992143966894175,1
99,mic_fileid_99_doa33_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.2605,247,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,5.386531825548769,,text_fileid_99_doa247_spk1.txt,0.2857142857142857,12,42,6.502298727484009,4.8045057343392,-1.6977929931448088,5.405621943410576,5.3865322739028425,-0.01908966950773383,1.4689650535583496,1.4811687469482422,0.012203693389892578,ONLY EXISTS THE HONOUR OF THE STATE WHICH IS HIS HONOUR HE DOES NOT LOOK UPON HIMSELF AS A FREE AGENT WORKING OUT HIS OWN PERSONAL SALVATION SPIRITUAL AGONIZING IS UNKNOWN TO HIM HE HAS A SENSE OF CALM TRUST IN FATE,"Only exists the honor of the state, and just here, God. He does not look upon himself as a free agent working out his own personal salvation. Spiritual agonizing and foreknowing. He has a sense of calm and trust and faith.",0.14111420399996177,0.7084290290000013,0.37345256300000074,1.2229957959999638,0.008175557139130487,0.04104336658845348,0.02163625404826052,0.07085517777584449,1
100,mic_fileid_100_doa58_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,14.7365,258,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,7.996139764353795,,text_fileid_100_doa258_spk1.txt,0.0975609756097561,4,41,3.9181494457241155,8.551873869050615,4.6337244233265,3.7045003190068346,7.996168738234312,4.291668419227477,1.1294280290603638,1.2600350379943848,0.130607008934021,BUT CONTINUED TO SING HER RHYMES AS BEFORE FOR HOWEVER MUCH GROWN PEOPLE MIGHT LAUGH AT HER THE CHILDREN SEEMED TO ENJOY THEM VERY MUCH AND NOT ONE OF THEM WAS TOO PEEVISH TO BE QUIETED AND SOOTHED BY HER VERSES,"but continued to sing her rhymes as before. For, however much grown people might laugh at her, the children seemed to enjoy them very much, and not one of them was too pivished to be quieted and soon to buy her verses.",0.12022666699999718,0.8807106809999823,0.3022964919999822,1.3032338399999617,0.008158427509924146,0.05976389787262799,0.02051345244800205,0.08843577783055419,1
101,mic_fileid_101_doa238_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.085,272,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,4.1975314338306635,,text_fileid_101_doa272_spk1.txt,0.6,18,30,5.10483737578401,5.232239256478963,0.12740188069495328,4.446429863430203,4.197866834073495,-0.24856302935670804,1.2489171028137207,1.1821889877319336,-0.06672811508178711,MISTER BERYL SUCH A KIND GENTLEMAN MA'AM SAID YOU WOULD HELP ME I WILL SO LONG AS YOU ARE HONEST JERRY THRUST HIS TONGUE IN HIS CHEEK BUT JULIUS ANSWERED,"Mr. Bearly, since you kind to me, and I said you would help me, I will so long as you are honest. Every person is telling us to be, but Julie is answering.",0.13027612199999794,0.5329328610000061,0.4147527199999672,1.0779617029999713,0.007625175417032364,0.031193026690079374,0.02427583962540048,0.06309404173251222,1
102,mic_fileid_102_doa204_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.27275,324,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.6570463157272135,,text_fileid_102_doa324_spk1.txt,0.41025641025641024,16,39,3.2837984753148826,4.4297081618261345,1.145909686511252,1.7984931092154328,3.6570753895275416,1.8585822803121088,1.208803415298462,1.304109811782837,0.095306396484375,THESE CONSIDERATIONS RELATE TO THE FIRST TWO CAUSES OF FAILURE IN A REPRESENTATIVE GOVERNMENT THE THIRD IS WHEN THE PEOPLE WANT EITHER THE WILL OR THE CAPACITY TO FULFILL THE PART WHICH BELONGS TO THEM IN A REPRESENTATIVE CONSTITUTION,"These considerations relate to the first two parts of the theory and of representative of the government. The third is when they seem to want either the will or the capacity to fulfill the parts which belongs to them, and the agenda of the constitution.",0.14482681499998762,0.5427331330000129,0.31766936600001827,1.0052293140000188,0.008384699309605455,0.03142135056664474,0.01839136014821139,0.05819741002446159,1
103,mic_fileid_103_doa27_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.518875,59,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,-0.4747007613929005,,text_fileid_103_doa59_spk1.txt,0.8,32,40,3.8997077739367536,2.3017254659956774,-1.5979823079410762,3.97648296152889,-0.47466528862811835,-4.451148250157009,1.5206270217895508,1.286199688911438,-0.2344273328781128,THEN I REALLY DO THINK THAT HE HAS UNCOMMON BAD TASTE SAID LUCY WITH A REALITY IN HER VOICE DIFFERING MUCH FROM THE TONE OF BANTER SHE HAD HITHERTO USED WHAT LUCY SAID HER SISTER IN LAW LOOKING AT HER,"And I may do the things, but yes, I come on with a taste of the setter's. But the reality in her voice is very much from the toy advantage she invented to use. What is the setter's sister involved in the matter?",0.12272159999997712,0.5780895270000315,0.33555759799997986,1.0363687249999884,0.007907892807950134,0.037250736731884976,0.02162254660856408,0.0667811761483992,1
104,mic_fileid_104_doa10_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.974375,301,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.920575003776024,,text_fileid_104_doa301_spk1.txt,0.3695652173913043,17,46,4.305637237335123,5.092481368327903,0.7868441309927796,4.2304468219516105,4.920575003776024,0.6901281818244138,1.2184832096099854,1.4104158878326416,0.19193267822265625,BUT IN THE YARD THERE WAS A LIGHT FROM THE FIRE AT LITTLE MYTISHCHI A MILE AND A HALF AWAY AND THROUGH THE NIGHT CAME THE NOISE OF PEOPLE SHOUTING AT A TAVERN MAMONOV'S COSSACKS HAD SET UP ACROSS THE STREET AND THE ADJUTANT'S UNCEASING MOANS,"In the yard there was a light, people on fire, and a little mentisserie. A mile and a half away through the night came the noise of people shouting at a cabin, Mermanos, Cossacks, and Set-Up across the street, and the hatched tents and unsteady mones.",0.13510015299999623,0.8871637220000252,0.3615906260000088,1.3838545010000303,0.00795906494348076,0.0522648829191075,0.021302146676976844,0.08152609453956511,1
105,mic_fileid_105_doa7_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.3715,134,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,1.4023173259805812,,text_fileid_105_doa134_spk1.txt,0.8536585365853658,35,41,4.383985064082289,3.703061735683128,-0.6809233283991607,4.575846274567737,1.402517620889907,-3.17332865367783,1.309891939163208,1.1671199798583984,-0.14277195930480957,I DIDN'T SUPPOSE THERE WAS ANY ONE WHO DIDN'T KNOW THOSE SHARP SQUEAKY VOICES THEY RATHER GET ON MY NERVES WHAT ANYBODY WANTS TO SQUEAK LIKE THAT FOR WHEN THEY CAN SING AS ROSEBREAST CAN IS MORE THAN I CAN UNDERSTAND,"I think this was better with anyone who did know those charbots, speak of voices, and perhaps they rather get on my nerves. That's kind of what it is. Anyone who likes to speak on page 4 really can see those friends of mine. More than I do understand. Document. Go away.",0.13034505199999558,1.7266324510000004,0.3056029680000165,2.1625804710000125,0.007961704914027154,0.10546574541123295,0.01866676651498131,0.13209421684024142,1
106,mic_fileid_106_doa79_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.99375,130,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,0.7383794595321207,,text_fileid_106_doa130_spk1.txt,0.6410256410256411,25,39,2.47601706930553,3.0917159481713714,0.6156988788658415,1.8660071120131616,0.7406096486689239,-1.1253974633442376,1.2320476770401,1.1763256788253784,-0.05572199821472168,A SINGLE GLANCE AT THE LANDSCAPE WAS SUFFICIENT TO SHOW ME HOW WIDELY DIFFERENT IT WAS FROM ANYTHING I HAD EVER BEHELD AT NIGHT IT BLEW A GALE OF WIND AND HEAVY SQUALLS FROM THE MOUNTAINS SWEPT PAST US,A single plane with a landscape was sufficient to show me why it needed a long time to come in and have it cut. The plane is blue again with blue and heavy slabs from the mountains swept past.,0.13577134499996646,0.6452224070000057,0.3217469410000149,1.102740692999987,0.007989487017283794,0.037968218139022035,0.018933251401251336,0.06489095655755717,1
107,mic_fileid_107_doa58_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.556,58,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,7.069534899268877,,text_fileid_107_doa58_spk1.txt,0.3939393939393939,13,33,3.9844811904012625,7.546033572217538,3.5615523818162753,3.983502263273287,7.069924798124365,3.0864225348510783,1.1411728858947754,1.3009415864944458,0.1597687005996704,WHY WHAT'S UP SAID PHILIP SURPRISED AT WILLIAM'S UNUSUAL MANNER AND AT THE SAME TIME RATHER GRATIFIED TO FIND A REFLECTION OF HIS OWN FEELINGS ABOUT KINRAID COULSON'S FACE WAS PALE WITH ANGER,"Long, lots of them, said Schultz, surprised that William Dunn's will matter, and at the same time rather gratified to find a reflection of his own feelings about Henry. Colston's face was filled with anger.",0.13331432600000426,0.6516822969999794,0.24895358899999565,1.0339502119999793,0.008052327011355656,0.03936230351534062,0.015037061427880867,0.06245169195457714,1
108,mic_fileid_108_doa63_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.3955,63,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,7.033792404699007,,text_fileid_108_doa63_spk1.txt,0.09375,3,32,4.378973956882149,6.457889448272641,2.078915491390492,2.8723859170368407,7.033793822970063,4.161407905933222,1.1772655248641968,1.5250035524368286,0.34773802757263184,A REPRESENTATIVE ASSEMBLY DRAWN FROM AMONG THEMSELVES WOULD SIMPLY REFLECT THEIR OWN TURBULENT INSUBORDINATION IT WOULD REFUSE ITS AUTHORITY TO ALL PROCEEDINGS WHICH WOULD IMPOSE ON THEIR SAVAGE INDEPENDENCE ANY IMPROVING RESTRAINT,"A representative assembly drawn from among themselves would simply point their own turbulent insubordination. It would be prudent authority to all proceedings which would impose on their savage independence, any improving restraint.",0.125135537999995,0.4799156519999883,0.27013404899997795,0.8751852389999613,0.008128059367996817,0.031172462862524005,0.017546299178329897,0.056846821408850716,1
109,mic_fileid_109_doa236_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.4635,236,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.006526280080249,,text_fileid_109_doa236_spk1.txt,0.36363636363636365,12,33,5.681483457069123,2.8428687606001652,-2.838614696468958,4.452580401033784,2.11438828181088,-2.3381921192229043,1.2175250053405762,1.1661269664764404,-0.05139803886413574,NOR ARE THEY EVER RECALLED WITHOUT BRINGING BACK WITH THEM MYRIADS OF SLUMBERING FEELINGS AND HALF FORGOTTEN IMAGES WE HEAR THE SWEET LOW VOICE OF THE MOTHER SINGING SOFT LULLABIES TO HER DARLING,"Remember they ever recall without bringing back what they were raised of stronger feelings and half forgotten images of it. We share the sweet, low voice of the mother singing soft hollows to her darling.",0.1417171930000336,0.817060601000037,0.3892035329999999,1.3479813270000705,0.008115050992071098,0.04678676101583514,0.022286685544134904,0.07718849755204114,1
110,mic_fileid_110_doa31_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,10.852875,265,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.2234792478487706,,text_fileid_110_doa265_spk1.txt,1.0,27,27,7.2721258313198724,3.2066700249288442,-4.065455806391029,6.391308245301053,3.2234792478487706,-3.167828997452282,1.2235941886901855,1.1711244583129883,-0.052469730377197266,ENOW OF PATRIOTS STILL REMAINED TO KEEP UP THE ILL HUMOR OF THE HOUSE AND MEN NEEDED BUT LITTLE INSTRUCTION OR RHETORIC TO RECOMMEND TO THEM PRACTICES,Dr.,0.0717535020000355,3.435042442999986,0.27438432200000307,3.7811802670000247,0.0066114741024876356,0.316509905716226,0.025282178408947222,0.3484035582276609,1
111,mic_fileid_111_doa38_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.21975,186,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.1537858009680724,,text_fileid_111_doa186_spk1.txt,0.9361702127659575,44,47,5.13365358397977,3.3453867619589435,-1.7882668220208267,3.575657666106478,3.1537858009680724,-0.4218718651384057,1.2428102493286133,1.25761079788208,0.014800548553466797,BUT THE DAY DID NOT TURN OUT SO BADLY AFTER ALL AS WE WORKED OUR WAY OUT OF THIS UNCERTAINTY AND FOUND OUT WHAT WAS BEHIND THE PITCH DARK CLOUDS DURING THE FORENOON THE SUN CAME THROUGH AND THRUST ASIDE THE FOG FOR A WHILE AND THERE,as we gave natural前ads of,0.1480625999999461,3.5485259760000076,0.466414780999969,4.163003356999923,0.00859841751476915,0.20607302521813659,0.02708603673107734,0.24175747946398307,1
112,mic_fileid_112_doa172_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.42725,172,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.603518897942588,,text_fileid_112_doa172_spk1.txt,0.9069767441860465,39,43,2.843623479002594,3.7742829377801335,0.9306594587775394,2.254370399444645,2.603641443992746,0.3492710445481011,1.1430253982543945,1.154096245765686,0.011070847511291504,SETTLING SILENTLY IN THE DRY MOUNTAIN AIR OR MASSED IN FLAKES SOFT AND DOWNY TO LIE OUT ALONE IN THE MOUNTAINS OF A STILL NIGHT AND BE TOUCHED BY THE FIRST OF THESE SMALL SILENT MESSENGERS FROM THE SKY IS A MEMORABLE EXPERIENCE,"So the students are looking in the dry mountain range, or they're still trying to solve the problem. To lie down alone in the mountains of the snowmage that we touched by the first day, smile sign of mercy, but the question is, what quality is the number of the machine that has helped us down?",0.1451258239999902,0.9047851450000053,0.5341163539999911,1.5840273229999866,0.00832752293104134,0.05191783815576211,0.030648344058872807,0.09089370514567625,1
113,mic_fileid_113_doa12_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.374375,64,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,6.158865408939333,,text_fileid_113_doa64_spk1.txt,0.6136363636363636,27,44,3.9242998895004844,7.025906851543261,3.1016069620427764,3.929482114321101,6.15886901679824,2.229386902477139,1.2988532781600952,1.2249252796173096,-0.07392799854278564,HE KNEW THAT IF HE DID SO HE SHOULD NEVER RISE AGAIN HE WAS OVERCOME BY FATIGUE AND THE WEIGHT OF THE DARKNESS WOULD AS WITH THE DEAD WOMAN HAVE HELD HIM TO THE GROUND AND THE ICE GLUED HIM ALIVE TO THE EARTH,"Seagull if he could send his ship, never was it him. His fate would come by continued for a week, and the darkness slowly, as if the dead would, have gone into the brink of, and the ice glued him alive to the earth.",0.1315309849999835,0.8122084849999851,0.5025971619999723,1.446336631999941,0.008032733157753104,0.04960241138974679,0.03069412798961623,0.08832927253711613,1
