fileid,chunk_count,chunk_indices,chunk_clean_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_type,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
143,4,"1,2,3,4",clean_fileid_143_doa351_spk1_1.wav|clean_fileid_143_doa351_spk1_2.wav|clean_fileid_143_doa351_spk1_3.wav|clean_fileid_143_doa351_spk1_4.wav,2472.0,2488.0,16.0,351,text_fileid_143_doa351_spk1.txt,clean_spk1,SAID MISS BINGLEY WILL SHE BE AS TALL AS I AM I THINK SHE WILL SHE IS NOW ABOUT MISS ELIZABETH BENNET'S HEIGHT OR RATHER TALLER HOW I LONG TO SEE HER AGAIN I NEVER MET,Sydney 's baby will she be as tall as I am? I think she will. She's now about Miss Elizabeth Benetzeit. How long to see her again ? I never met...,0.3055555555555556,11,36,Sydney's baby will she be as tall as I am? I think she will. She's now about Miss Elizabeth Benetzeit. How long to see her again? I never met,0.3055555555555556,11,36
144,5,"1,2,3,4,5",clean_fileid_144_doa250_spk1_1.wav|clean_fileid_144_doa250_spk1_2.wav|clean_fileid_144_doa250_spk1_3.wav|clean_fileid_144_doa250_spk1_4.wav|clean_fileid_144_doa250_spk1_5.wav,2488.0,2508.0,20.0,250,text_fileid_144_doa250_spk1.txt,clean_spk1,BUT AS BETWEEN FRIEN'S CERTAIN DELICATE LITTLE FACTS IN YOUR PAST LIFE HAVE COME INADVERTENTLY TO ME HEARING SOMETIMES HE WOULD ALLUDE TO A CERTAIN DOCUMENT OR,"But as between friends, certain delicate little facts in your past life have come inadvertently to me hearing. Sometimes he would allude to a certain document or . Oh",0.07407407407407407,2,27,"But as between friends, certain delicate little facts in your past life have come inadvertently to me hearing. Sometimes he would allude to a certain document or. Oh",0.07407407407407407,2,27
145,4,"1,2,3,4",clean_fileid_145_doa40_spk1_1.wav|clean_fileid_145_doa40_spk1_2.wav|clean_fileid_145_doa40_spk1_3.wav|clean_fileid_145_doa40_spk1_4.wav,2508.0,2524.0,16.0,40,text_fileid_145_doa40_spk1.txt,clean_spk1,OH EXCLAIMED REBECCA SYMPATHETICALLY MINE WAS NO SHOES AND TOO MANY BABIES AND NOT ENOUGH BOOKS BUT YOU'RE ALL RIGHT AND HAPPY NOW AREN'T YOU SHE ASKED DOUBTFULLY FOR THOUGH HE LOOKED HANDSOME WELL FED AND PROSPEROUS,"exclaimed Rebecca sympath etically. ""Mine was no shoes and too many babies and not enough books , but you're all right and happy now, aren't you? She has doubt fully, for though he looked handsome , well fed and prosperous .",0.16216216216216217,6,37,"exclaimed Rebecca sympath etically.""Mine was no shoes and too many babies and not enough books, but you're all right and happy now, aren't you? She has doubt fully, for though he looked handsome, well fed and prosperous.",0.16216216216216217,6,37
146,4,"1,2,3,4",clean_fileid_146_doa170_spk1_1.wav|clean_fileid_146_doa170_spk1_2.wav|clean_fileid_146_doa170_spk1_3.wav|clean_fileid_146_doa170_spk1_4.wav,2524.0,2540.0,16.0,170,text_fileid_146_doa170_spk1.txt,clean_spk1,AS THOUGH WONDERING WHETHER THE MISSILE THAT HAD STRUCK HIM THERE HAD ALSO BEEN LOADED IN THAT WAY WE'RE SORRY MISTER CHASE THAT YOUR WINDOW WAS BROKEN SAID FRANK STEADILY IT WAS AN ACCIDENT I GIVE YOU MY WORD ABOUT THAT,Is that wondering whether the missile that had struck him there had also been loaded in that way . We're sorry Mr. Chase that your window was broken. said Frank steadily. It was an accident . I give you my word about that . There,0.0975609756097561,4,41,Is that wondering whether the missile that had struck him there had also been loaded in that way. We're sorry Mr. Chase that your window was broken. said Frank steadily. It was an accident. I give you my word about that. There,0.0975609756097561,4,41
147,4,"1,2,3,4",clean_fileid_147_doa323_spk1_1.wav|clean_fileid_147_doa323_spk1_2.wav|clean_fileid_147_doa323_spk1_3.wav|clean_fileid_147_doa323_spk1_4.wav,2540.0,2556.0,16.0,323,text_fileid_147_doa323_spk1.txt,clean_spk1,THE SULTAN WITHOUT WAITING FOR SCHEHERAZADE TO ASK HIS PERMISSION BADE HER PROCEED WITH THE STORY OF THE GENIE AND THE MERCHANT UPON WHICH SCHEHERAZADE CONTINUED HER RELATION AS FOLLOWS F N,"'s Sultan without waiting for Shana Z aid to ask his permission. Bade her proceed with the story of the genie and the merchant, upon which Hedezad continued her relation as follows . FN.",0.21875,7,32,"'s Sultan without waiting for Shana Z aid to ask his permission. Bade her proceed with the story of the genie and the merchant, upon which Hedezad continued her relation as follows. FN.",0.21875,7,32
148,4,"1,2,3,4",clean_fileid_148_doa52_spk1_1.wav|clean_fileid_148_doa52_spk1_2.wav|clean_fileid_148_doa52_spk1_3.wav|clean_fileid_148_doa52_spk1_4.wav,2556.0,2572.0,16.0,52,text_fileid_148_doa52_spk1.txt,clean_spk1,HIS LIPS CONTINUED TO MOVE SILENTLY AS THOUGH HE WERE TALKING TO HIMSELF WHICH CAUSED THEM ALL TO GAZE ATTENTIVELY AT HIM IN THE ENDEAVOR TO HEAR MORE THERE WAS NO APPLAUSE,"His lips continued to move silently as though he were talking to himself, which caused them all to gaze attentively at him in the endeavor to hear more . There was no applause . You",0.03125,1,32,"His lips continued to move silently as though he were talking to himself, which caused them all to gaze attentively at him in the endeavor to hear more. There was no applause. You",0.03125,1,32
149,5,"1,2,3,4,5",clean_fileid_149_doa92_spk1_1.wav|clean_fileid_149_doa92_spk1_2.wav|clean_fileid_149_doa92_spk1_3.wav|clean_fileid_149_doa92_spk1_4.wav|clean_fileid_149_doa92_spk1_5.wav,2572.0,2592.0,20.0,92,text_fileid_149_doa92_spk1.txt,clean_spk1,YOU CANNOT TELL A MAN BY THE LOBSTER HE EATS BUT YOU CAN TELL SOMETHING ABOUT HIM BY THE LITERATURE HE READS FOR INSTANCE I ONCE OCCUPIED A CARRIAGE ON AN EASTERN LINE,"cannot tell a man by the lobster he eats , but you can tell something about him by the literature he reads. For instance, I once occupied a carriage on an eastern line. [BLANK",0.06060606060606061,2,33,"cannot tell a man by the lobster he eats, but you can tell something about him by the literature he reads. For instance, I once occupied a carriage on an eastern line. BLANK",0.06060606060606061,2,33
150,4,"1,2,3,4",clean_fileid_150_doa223_spk1_1.wav|clean_fileid_150_doa223_spk1_2.wav|clean_fileid_150_doa223_spk1_3.wav|clean_fileid_150_doa223_spk1_4.wav,2592.0,2608.0,16.0,223,text_fileid_150_doa223_spk1.txt,clean_spk1,THIS IS WHAT I WANTED TO SEE SAID GRAHAM THIS IS WHAT I WANTED TO SEE TRYING TO AVOID A START AT A PARTICULARLY STRIKING DISFIGUREMENT SHE MIGHT HAVE DONE BETTER WITH HERSELF THAN THAT SAID ASANO,"""This is what I wanted to see,"" said Graham. ""This is what I wanted to see. Trying to avoid a start at a particularly striking dis figurement. She might have done better with herself than that, said Os ano. com",0.13513513513513514,5,37,"""This is what I wanted to see,""said Graham.""This is what I wanted to see. Trying to avoid a start at a particularly striking dis figurement. She might have done better with herself than that, said Os ano. com",0.24324324324324326,9,37
151,4,"1,2,3,4",clean_fileid_151_doa298_spk1_1.wav|clean_fileid_151_doa298_spk1_2.wav|clean_fileid_151_doa298_spk1_3.wav|clean_fileid_151_doa298_spk1_4.wav,2608.0,2624.0,16.0,298,text_fileid_151_doa298_spk1.txt,clean_spk1,AND IS THERE ANYTHING FINER THAN TO SEARCH FOR ONE'S OWN VIRTUES IS IT NOT ALMOST TO BELIEVE IN ONE'S OWN VIRTUES BUT THIS BELIEVING IN ONE'S OWN VIRTUES,. Is there anything finer than to search for one's own virtues? Is it not almost to believe in one's own virtues. But this believing in one's own virtues .,0.034482758620689655,1,29,. Is there anything finer than to search for one's own virtues? Is it not almost to believe in one's own virtues. But this believing in one's own virtues.,0.034482758620689655,1,29
152,4,"1,2,3,4",clean_fileid_152_doa81_spk1_1.wav|clean_fileid_152_doa81_spk1_2.wav|clean_fileid_152_doa81_spk1_3.wav|clean_fileid_152_doa81_spk1_4.wav,2624.0,2640.0,16.0,81,text_fileid_152_doa81_spk1.txt,clean_spk1,SHE PRESENTLY DISCOVERED IN TRUTH THAT THIS OBLIGATION WAS OF THE LIGHTEST AND THAT MISSUS TOUCHETT CARED VERY LITTLE HOW MISS STACKPOLE BEHAVED MISSUS TOUCHETT HAD DEFINED HER TO ISABEL,She presently discovered in truth that this obligation was of the lightest and that Mrs . Touchant cared very little how moustachble behaved . Mrs. Tudgeon had defined her to Isabel .,0.2,6,30,She presently discovered in truth that this obligation was of the lightest and that Mrs. Touchant cared very little how moustachble behaved. Mrs. Tudgeon had defined her to Isabel.,0.2,6,30
153,4,"1,2,3,4",clean_fileid_153_doa102_spk1_1.wav|clean_fileid_153_doa102_spk1_2.wav|clean_fileid_153_doa102_spk1_3.wav|clean_fileid_153_doa102_spk1_4.wav,2640.0,2656.0,16.0,102,text_fileid_153_doa102_spk1.txt,clean_spk1,I'M KEEPING OPEN HOUSE FOR A SPECIAL REASON TWO FELLOWS I KNOW ARE GETTING MARRIED TO MORROW IT'S A DOUBLE WEDDING IT'S ALSO A DOUBLE HONEYMOON BUT THEY AREN'T ONTO THAT YET HARMON'S CLEAR BROWN EYES TWINKLED,I'm keeping open house for a special reason . Two fellows I know are getting married tomorrow. It's a double wedding. It's also a double honeymoon. But they aren 't onto that yet. Harman's clear brown eyes twinkled .,0.13513513513513514,5,37,I'm keeping open house for a special reason. Two fellows I know are getting married tomorrow. It's a double wedding. It's also a double honeymoon. But they aren't onto that yet. Harman's clear brown eyes twinkled.,0.08108108108108109,3,37
154,4,"1,2,3,4",clean_fileid_154_doa109_spk1_1.wav|clean_fileid_154_doa109_spk1_2.wav|clean_fileid_154_doa109_spk1_3.wav|clean_fileid_154_doa109_spk1_4.wav,2656.0,2672.0,16.0,109,text_fileid_154_doa109_spk1.txt,clean_spk1,LIBERTY TO HIM EPITOMIZES ITSELF IN ACCESS TO THE MEANS OF TOIL TO TILL THE SOIL AND LABOUR INTERMINABLY WITH RUDE IMPLEMENTS AND UTENSILS IS ALL HE ASKS OF LIFE AND OF THE POWERS THAT BE,Liberty to him epitomizes itself in access to the means of toil. To till the soil and labor interminably with rude implements and utensils is all he asks of life and of the powers that be .,0.027777777777777776,1,36,Liberty to him epitomizes itself in access to the means of toil. To till the soil and labor interminably with rude implements and utensils is all he asks of life and of the powers that be.,0.027777777777777776,1,36
155,5,"1,2,3,4,5",clean_fileid_155_doa4_spk1_1.wav|clean_fileid_155_doa4_spk1_2.wav|clean_fileid_155_doa4_spk1_3.wav|clean_fileid_155_doa4_spk1_4.wav|clean_fileid_155_doa4_spk1_5.wav,2672.0,2692.0,20.0,4,text_fileid_155_doa4_spk1.txt,clean_spk1,DON JUAN NOW WE LOOK UPON THE SMALLEST BOOK EVER PRINTED DANTE'S DIVINA COMMEDIA BOUND IN TURKEY GILT LESS THAN TWO AND ONE FOURTH INCHES LONG BY ONE AND ONE HALF INCHES WIDE THE COLLECTION OF MISTER AND MISSUS S C HALL,"Done one. Now we look upon the smallest book ever printed. Dante's Divina Comedia , found in Turkey, Gilt, less than two and one-fourth inches long by one and one-half inches wide . The collection of Mr. and Mayor 's S.C. Hall. [BLANK",0.2857142857142857,12,42,"Done one. Now we look upon the smallest book ever printed. Dante's Divina Comedia, found in Turkey, Gilt, less than two and one-fourth inches long by one and one-half inches wide. The collection of Mr. and Mayor's S.C. Hall. BLANK",0.30952380952380953,13,42
156,4,"1,2,3,4",clean_fileid_156_doa169_spk1_1.wav|clean_fileid_156_doa169_spk1_2.wav|clean_fileid_156_doa169_spk1_3.wav|clean_fileid_156_doa169_spk1_4.wav,2692.0,2708.0,16.0,169,text_fileid_156_doa169_spk1.txt,clean_spk1,INTERRUPTED PHILIP I'VE HEARD THAT SOME PROFESSORS SAY THAT THEIR ANNEX CLASSES DO BETTER WORK THAN OURS BUT ANYBODY CAN TELL THAT THAT'S ALL ROT I BELIEVE IT'S ALL PERFECTLY TRUE SAID NORA,"Interrupted Phillip I've heard that some professors say that they're annex classes do better work than ours. But anybody can tell that that's all right. I believe it's all perfectly true,"" said Nora",0.09090909090909091,3,33,"Interrupted Phillip I've heard that some professors say that they're annex classes do better work than ours. But anybody can tell that that's all right. I believe it's all perfectly true,""said Nora",0.15151515151515152,5,33
157,5,"1,2,3,4,5",clean_fileid_157_doa155_spk1_1.wav|clean_fileid_157_doa155_spk1_2.wav|clean_fileid_157_doa155_spk1_3.wav|clean_fileid_157_doa155_spk1_4.wav|clean_fileid_157_doa155_spk1_5.wav,2708.0,2728.0,20.0,155,text_fileid_157_doa155_spk1.txt,clean_spk1,HE AS THE CORPORAL WAS ENTERING THE CONFINES OF BOHEMIA MY UNCLE TOBY OBLIGED HIM TO HALT FOR A SINGLE MOMENT HE HAD SET OUT BARE HEADED HAVING SINCE HE PULL'D OFF HIS MONTERO CAP IN THE LATTER END OF THE LAST CHAPTER LEFT IT LYING BESIDE HIM ON THE GROUND,". He, as the corporal, was entering the conf ines of Bohemia. By Uncle Toby obliged and de-holped for a single moment . He had set out, bare headed, since he pulled off his Montero cap and the latter into the last chapter. Let that line beside him on the ground. [BLANK_AUDIO",0.29411764705882354,15,51,". He, as the corporal, was entering the conf ines of Bohemia. By Uncle Toby obliged and de-holped for a single moment. He had set out, bare headed, since he pulled off his Montero cap and the latter into the last chapter. Let that line beside him on the ground. BLANK_AUDIO",0.29411764705882354,15,51
158,4,"1,2,3,4",clean_fileid_158_doa251_spk1_1.wav|clean_fileid_158_doa251_spk1_2.wav|clean_fileid_158_doa251_spk1_3.wav|clean_fileid_158_doa251_spk1_4.wav,2728.0,2744.0,16.0,251,text_fileid_158_doa251_spk1.txt,clean_spk1,I AM QUITE AWARE THAT SCIENCE HAS TO BE ON ITS GUARD WITH DISCOVERIES OF THIS KIND I KNOW WHAT CAPITAL ENTERPRISING INDIVIDUALS LIKE BARNUM HAVE MADE OUT OF FOSSIL MEN I HAVE HEARD THE TALE OF THE KNEEPAN OF AJAX,] I am quite aware that science has to be on its guard with discoveries of this kind . I know what capital enter prising individuals like Barnum have made out of fossil men. I have heard the tale of the knee-pan of Ajax.,0.04878048780487805,2,41,I am quite aware that science has to be on its guard with discoveries of this kind. I know what capital enter prising individuals like Barnum have made out of fossil men. I have heard the tale of the knee-pan of Ajax.,0.04878048780487805,2,41
159,5,"1,2,3,4,5",clean_fileid_159_doa31_spk1_1.wav|clean_fileid_159_doa31_spk1_2.wav|clean_fileid_159_doa31_spk1_3.wav|clean_fileid_159_doa31_spk1_4.wav|clean_fileid_159_doa31_spk1_5.wav,2744.0,2764.0,20.0,31,text_fileid_159_doa31_spk1.txt,clean_spk1,AND SAY MY MISTRESS VENUS DESIRES YOU TO SEND HER A LITTLE OF YOUR BEAUTY FOR IN TENDING HER SICK SON SHE HAS LOST SOME OF HER OWN BE NOT TOO LONG ON YOUR ERRAND FOR I MUST PAINT MYSELF WITH IT TO APPEAR AT THE CIRCLE OF THE GODS AND GODDESSES THIS EVENING,"And say, ""My mistress Venus desires you to send her a little of your beauty for intending her sick son , she has lost some of her own . Be not too long on your errand , for I must paint myself with it to appear at the circle of the gods and goddesses this evening. [BLANK_AUDIO",0.05555555555555555,3,54,"And say,""My mistress Venus desires you to send her a little of your beauty for intending her sick son, she has lost some of her own. Be not too long on your errand, for I must paint myself with it to appear at the circle of the gods and goddesses this evening. BLANK_AUDIO",0.09259259259259259,5,54
160,4,"1,2,3,4",clean_fileid_160_doa141_spk1_1.wav|clean_fileid_160_doa141_spk1_2.wav|clean_fileid_160_doa141_spk1_3.wav|clean_fileid_160_doa141_spk1_4.wav,2764.0,2780.0,16.0,141,text_fileid_160_doa141_spk1.txt,clean_spk1,YOU WOULD NOT FOR INSTANCE NOW GO TO A BALL FOR THE WORLD YOU FEEL THAT YOU HAVE NO LONGER ANY FRIEND TO WHOM YOU CAN SPEAK WITH UNRESERVE ON WHOSE REGARD YOU CAN PLACE DEPENDENCE OR WHOSE COUNSEL,"You would not, for instance, now go to a ball for the world. You feel that you have no longer any friend in whom you can speak without reserve, on whose regard you can place dependents, or whose counsel.",0.10256410256410256,4,39,"You would not, for instance, now go to a ball for the world. You feel that you have no longer any friend in whom you can speak without reserve, on whose regard you can place dependents, or whose counsel.",0.10256410256410256,4,39
161,5,"1,2,3,4,5",clean_fileid_161_doa59_spk1_1.wav|clean_fileid_161_doa59_spk1_2.wav|clean_fileid_161_doa59_spk1_3.wav|clean_fileid_161_doa59_spk1_4.wav|clean_fileid_161_doa59_spk1_5.wav,2780.0,2800.0,20.0,59,text_fileid_161_doa59_spk1.txt,clean_spk1,HE DECLARES IT IS AS THOUGH IT WERE PAINTED ON A BROBDINGNAGIAN PIECE OF GILT PAPER AND HE WHO DAMPENS HIS FINGER AND THRUSTS IT THROUGH FINDS AN ALKALI VALLEY ON THE OTHER SIDE THE LONELY PRICKLY PEAR AND A HEAP OF ASHES FROM A DESERTED CAMP FIRE,"He declares it is as though it were painted on a brobbed and nagy and piece of gilt paper, and he who dampens his finger and thrust s it through finds an alkali valley on the other side. The lonely prickly pear and a heap of ashes from a deserted campfire .",0.16666666666666666,8,48,"He declares it is as though it were painted on a brobbed and nagy and piece of gilt paper, and he who dampens his finger and thrust s it through finds an alkali valley on the other side. The lonely prickly pear and a heap of ashes from a deserted campfire.",0.16666666666666666,8,48
162,4,"1,2,3,4",clean_fileid_162_doa100_spk1_1.wav|clean_fileid_162_doa100_spk1_2.wav|clean_fileid_162_doa100_spk1_3.wav|clean_fileid_162_doa100_spk1_4.wav,2800.0,2816.0,16.0,100,text_fileid_162_doa100_spk1.txt,clean_spk1,WHICH WAS IN ITSELF OF ALL THINGS THE MOST PERNICIOUS IF MARY MUST GO TO CHELTENHAM WHY COULD SHE NOT GO BY HERSELF SECOND CLASS LIKE ANY OTHER YOUNG WOMAN,"which was in itself of all things the most pernicious . If Mary must go to Cheltenham, why could she not go by herself? Second class, like any other young woman.",0.0,0,30,"which was in itself of all things the most pernicious. If Mary must go to Cheltenham, why could she not go by herself? Second class, like any other young woman.",0.0,0,30
163,5,"1,2,3,4,5",clean_fileid_163_doa302_spk1_1.wav|clean_fileid_163_doa302_spk1_2.wav|clean_fileid_163_doa302_spk1_3.wav|clean_fileid_163_doa302_spk1_4.wav|clean_fileid_163_doa302_spk1_5.wav,2816.0,2836.0,20.0,302,text_fileid_163_doa302_spk1.txt,clean_spk1,FOR A LONG TIME THE ROMAN LAWS HAD BEEN DIFFICULT TO UNDERSTAND THERE WAS A VAST NUMBER OF THEM AND DIFFERENT WRITERS DIFFERED WIDELY AS TO WHAT THE LAWS REALLY WERE AND WHAT THEY MEANT JUSTINIAN EMPLOYED A GREAT LAWYER NAMED,"For a long time, the Roman laws had been difficult to understand , there was a vast number of them , and different riders differed widely as to what the laws really were and what they meant. Justinian employed a great lawyer named...",0.024390243902439025,1,41,"For a long time, the Roman laws had been difficult to understand, there was a vast number of them, and different riders differed widely as to what the laws really were and what they meant. Justinian employed a great lawyer named",0.024390243902439025,1,41
